11.127079	-207.371532	-294.636852
11.559909	-206.455955	-294.955474
10.517324	-211.991855	-294.381413
10.704258	-210.408808	-295.222034
12.620173	-204.634101	-294.112390
12.356203	-205.949495	-292.449099
12.726308	-204.897350	-295.010704
11.289064	-210.989475	-292.689652
12.809758	-205.370809	-292.321940
11.717325	-207.965005	-296.427633
13.194509	-204.890874	-292.402687
13.286933	-204.272039	-295.179365
11.768245	-210.785771	-292.178069
11.276663	-212.309029	-297.424890
11.380343	-216.169876	-295.819507
13.779765	-203.431089	-295.144577
13.125926	-206.301736	-291.510201
13.755764	-204.452958	-292.144830
13.860338	-204.842557	-296.117995
11.761110	-215.584149	-294.642057
12.533648	-208.647938	-291.344657
12.271039	-209.599798	-297.863586
14.523976	-202.606988	-293.550422
14.115310	-204.078206	-295.882934
11.707803	-215.917865	-298.882375
12.809431	-208.072486	-291.278325
12.166413	-217.459501	-296.514074
12.166413	-217.459501	-296.514074
13.789777	-206.968478	-297.401329
12.137734	-215.554861	-294.234152
12.321012	-218.149626	-297.531686
13.353379	-207.039386	-291.245383
11.965455	-215.226382	-299.334944
15.045710	-201.690205	-294.741535
14.595124	-204.150834	-296.272164
12.092408	-216.530250	-299.756669
15.169418	-201.942058	-293.785936
12.386901	-216.385727	-294.862604
13.815646	-207.665301	-297.855676
14.866432	-203.028220	-295.821689
12.395186	-215.332711	-293.818133
12.465800	-217.957847	-300.456345
13.798843	-208.376552	-298.211385
12.469235	-214.859933	-293.394288
13.767582	-206.742336	-291.298919
12.898557	-219.183634	-300.265162
13.359648	-208.287278	-291.334488
13.633723	-209.261532	-298.698652
12.625011	-217.607301	-301.062625
15.476470	-202.410779	-295.964072
12.838343	-212.373848	-299.824783
13.804965	-207.324132	-291.359456
15.359738	-205.205720	-297.321612
12.762596	-216.101718	-301.109867
13.056787	-217.407328	-295.430290
15.433014	-203.219816	-292.248927
13.306606	-211.902750	-300.159583
13.250640	-218.887668	-302.334902
13.578539	-211.118368	-300.040204
14.509015	-205.943863	-291.451008
13.377517	-217.222292	-295.259236
15.701400	-207.097394	-298.470056
14.017785	-208.606938	-291.708952
14.362964	-210.082584	-299.834228
13.855198	-211.354824	-300.492981
13.546064	-212.694771	-292.486440
13.578170	-217.631613	-303.025940
13.620449	-214.959919	-302.215551
14.074027	-220.442407	-303.912810
13.911270	-212.887788	-301.538241
14.426497	-221.275823	-303.927008
13.854062	-218.044457	-303.679587
14.986040	-209.794485	-300.055331
15.330369	-204.699172	-291.911804
17.183622	-200.505346	-294.087853
14.063369	-216.779524	-295.044710
14.118932	-217.858769	-304.224777
14.473820	-219.805222	-298.586187
14.256215	-217.432287	-304.276398
16.730190	-207.398556	-299.246647
16.415675	-208.094970	-299.593729
16.798522	-204.049445	-297.462165
15.614085	-209.585432	-300.283219
14.582111	-218.957362	-297.411201
14.970340	-211.875653	-301.664741
15.391234	-211.118856	-301.250452
15.315461	-222.574088	-305.808879
14.504638	-211.877729	-292.888613
15.446981	-222.657870	-305.312250
14.484823	-216.632580	-295.079178
14.515929	-215.951831	-294.644842
15.416981	-222.320490	-307.127228
17.167921	-207.481645	-299.598288
15.277812	-212.366553	-302.347476
14.661509	-211.361508	-292.868824
14.882543	-216.939291	-305.132361
15.075621	-208.419921	-292.626287
15.613888	-205.471839	-292.242287
15.168657	-220.323559	-306.828731
15.509721	-222.166813	-307.540172
15.160395	-219.643964	-306.631419
15.008713	-209.312980	-292.757750
15.067028	-218.656011	-306.271588
14.651565	-214.392402	-293.950085
18.294260	-199.749804	-295.843098
14.833173	-217.123669	-295.670237
15.470938	-212.920075	-302.983572
14.871141	-216.215558	-295.000481
17.675752	-201.645514	-292.872331
15.806697	-222.277827	-302.988285
15.858375	-222.987627	-308.574813
15.878808	-205.185932	-292.387695
15.800533	-222.052311	-302.446840
15.501667	-213.645304	-303.809956
17.749009	-206.181016	-299.131143
15.535266	-207.350471	-292.665603
15.726003	-221.305556	-301.186963
15.612056	-217.421056	-306.521353
15.853319	-206.089121	-292.598814
15.548716	-219.584854	-298.714576
16.376498	-204.980251	-292.545028
15.272329	-215.870228	-295.217050
16.805715	-211.104228	-302.272575
16.063587	-216.024442	-306.173548
16.765592	-224.533269	-308.210140
16.786045	-204.281681	-292.517478
18.513041	-201.170488	-296.907669
16.386372	-222.049351	-309.945006
16.066273	-206.237707	-292.789449
16.966169	-225.264600	-309.898046
15.588635	-216.490606	-295.931151
18.693372	-201.554214	-297.144535
16.044910	-207.615671	-293.110896
15.401386	-212.225392	-293.971872
16.962542	-224.277448	-307.020353
16.501421	-217.990367	-308.101093
19.279081	-199.898293	-296.547859
17.153431	-226.361045	-313.852223
17.291197	-212.128514	-303.567059
17.041449	-204.853965	-292.821398
16.735301	-219.513117	-309.389140
16.831965	-218.417080	-308.672383
19.393119	-200.217493	-296.770750
16.762289	-221.684050	-302.342383
19.610435	-199.284959	-294.699576
17.262916	-225.051514	-314.043648
17.297256	-224.241601	-306.887122
17.515965	-227.783278	-315.325399
17.532999	-227.908176	-315.342482
17.929735	-212.036730	-303.901649
16.191699	-216.579685	-296.862557
17.644504	-228.063852	-315.568582
17.658952	-227.896385	-316.373587
17.708548	-227.834470	-314.977591
18.265661	-211.287349	-303.325150
19.912928	-198.901601	-295.543404
17.288949	-220.246230	-310.663238
17.557521	-224.851939	-308.049804
17.840491	-228.581921	-317.763677
17.743395	-227.526618	-317.892139
18.061023	-212.712582	-304.765294
17.696590	-226.539458	-317.162617
19.333360	-207.554338	-301.087642
17.972740	-227.044537	-312.363710
17.940451	-228.583930	-319.470302
18.496541	-211.859835	-304.100782
17.145578	-220.477130	-301.045731
18.160381	-213.686001	-305.701335
17.819830	-217.152213	-308.644988
19.190142	-202.142876	-292.984480
18.322213	-230.553983	-321.631138
20.105969	-199.319355	-294.342291
17.815872	-226.634337	-317.614770
17.353557	-220.883085	-301.740080
18.145788	-229.716892	-321.012961
18.305028	-214.530524	-306.499121
18.121627	-216.339610	-307.987857
17.719703	-224.786403	-315.487890
18.459920	-231.371382	-322.158621
19.968296	-200.186826	-293.701889
18.458696	-212.973769	-305.286910
18.055395	-226.414040	-310.827397
16.699240	-208.368462	-293.716303
18.502660	-231.356431	-321.742394
18.502660	-231.356431	-321.742394
18.173285	-228.964430	-320.320622
18.173285	-228.964430	-320.320622
17.841676	-222.530814	-313.397105
17.924907	-220.534777	-311.574249
17.183006	-219.012937	-299.644726
18.728177	-212.338205	-304.826307
18.196443	-229.327948	-320.882015
18.151790	-228.289035	-319.708768
17.911031	-221.728076	-312.667498
19.283087	-210.565418	-303.358640
16.715657	-215.914445	-297.300295
16.512709	-213.146133	-295.600032
16.631956	-214.949208	-296.621169
17.968664	-221.009302	-312.142147
18.297040	-228.636053	-320.201992
18.318551	-228.387582	-314.876248
16.635598	-209.707648	-294.317653
19.108295	-211.610226	-304.271039
