-186.023449	-170.977435	-0.524486
-186.945930	-171.436024	-2.140026
-184.709569	-171.127509	-4.205196
-183.725540	-170.890508	-3.161566
-186.468267	-169.214689	-5.724567
-179.032051	-167.473242	-2.644267
-188.240253	-169.131816	-1.399889
-183.462887	-168.366991	-0.112611
-183.594682	-168.663067	-6.579965
-187.064772	-169.969493	0.222890
-178.884202	-167.863885	-4.984086
-188.612597	-168.047962	-1.043399
-185.486665	-167.358098	0.809653
-179.926909	-166.764815	-6.599924
-179.421579	-166.819007	-1.769931
-175.107972	-166.867455	-4.191713
-167.458611	-165.812763	0.028864
-188.353257	-166.934528	-5.632577
-187.097732	-166.123169	0.426959
-173.160331	-165.812602	-2.500521
-173.894759	-166.020884	-6.349968
-171.724743	-165.915939	-5.901260
-185.164904	-165.723178	-8.393437
-181.782745	-164.778857	-0.064490
-188.422555	-164.828848	-1.531229
-181.166036	-164.754785	-7.400313
-175.919842	-164.263555	-7.123555
-176.262064	-164.791696	-1.069052
-171.879558	-164.487332	0.377213
-171.388110	-165.580977	-1.704682
-168.901377	-165.785160	-3.088559
-170.577918	-164.246398	-8.880083
-166.230684	-165.141910	-6.385001
-167.619644	-164.000716	4.174111
-166.413428	-165.274841	-3.746104
-166.257631	-164.226715	4.332859
-162.039595	-164.041074	-14.485557
-188.808841	-165.646563	-4.744890
-184.660244	-165.489406	0.599700
-165.739856	-164.422453	-9.806692
-164.971728	-163.609283	2.350695
-165.107585	-163.588494	-3.623632
-163.729908	-163.507679	-8.481451
-188.376343	-163.256595	-6.688815
-187.426911	-163.714783	-8.550352
-173.484855	-163.648816	0.164707
-168.369734	-163.713869	-10.403374
-186.454008	-163.348492	-9.667294
-184.698495	-162.678017	-9.362371
-179.836570	-159.825960	-7.461272
-178.542527	-162.531008	-0.502634
-167.587291	-162.511103	6.002211
-165.218063	-163.609924	-12.601060
-164.747441	-163.567508	7.065684
-163.466470	-163.311122	6.083007
-162.676174	-164.117128	-12.866061
-163.451323	-162.477635	-16.621058
-162.185825	-162.830870	-17.257573
-160.017432	-162.242982	-15.061472
-159.812329	-162.236949	-17.494313
-188.302837	-162.087701	-4.250846
-186.352682	-159.712786	-2.953261
-181.364983	-161.968826	-7.734577
-172.149523	-161.703979	1.280824
-171.890649	-161.840359	-9.059510
-170.774297	-163.158649	2.289397
-165.237790	-162.983650	7.887416
-167.280058	-161.748731	-11.885518
-164.751328	-162.490098	0.220755
-166.036237	-161.880108	-12.996601
-162.148546	-162.082447	10.035993
-161.235799	-161.989357	-11.925830
-184.374766	-162.006708	-0.695846
-175.828069	-159.577901	-7.628523
-174.044188	-160.223450	0.133486
-163.867334	-161.674907	10.692769
-162.090863	-161.675846	5.342937
-169.605793	-159.455407	3.301152
-163.433273	-161.587921	2.921757
-160.872383	-159.574264	12.803834
-161.154759	-161.171560	8.013668
-178.257173	-161.237176	-0.610048
-167.680748	-158.472196	6.234972
-165.817545	-159.715433	10.208412
-164.120187	-159.290585	-2.078478
-163.701272	-158.300590	-18.014674
-163.076294	-159.234231	-6.492232
-159.571749	-159.992879	-19.699531
-187.073483	-158.915874	-4.386858
-187.391276	-159.543725	-7.059660
-186.057241	-159.733825	-8.840600
-183.183047	-158.754446	-8.043028
-181.832712	-157.901972	-2.766283
-172.757873	-157.467372	-8.208397
-168.210853	-157.528516	-10.741188
-162.507106	-158.999543	13.561054
-161.240310	-159.206208	-9.835880
-159.377197	-156.995102	-12.595503
-157.650396	-159.244848	-18.707523
-140.006685	-162.476964	-23.028309
-140.230859	-162.108887	-24.258382
-137.310374	-162.459394	-24.525132
-169.895997	-158.140700	-9.642512
-164.177740	-159.117870	12.651080
-165.979143	-156.863928	-13.237231
-161.665881	-159.560958	-19.646598
-142.168704	-161.001907	-22.103271
-136.687571	-162.341005	-22.628059
-170.417101	-155.551976	0.927008
-163.285989	-157.630137	0.097127
-161.563051	-158.096485	3.844521
-160.924115	-157.506978	5.406854
-158.457364	-157.676340	-20.198498
-141.033752	-161.038217	-21.200857
-142.258411	-160.284269	-23.096675
-175.913910	-156.047923	-1.932240
-160.873319	-158.533624	13.654133
-157.453594	-157.985165	-17.342657
-138.955665	-160.690607	-25.181853
-136.513903	-161.719406	-21.795064
-135.039076	-161.920111	-25.572118
-132.565444	-162.708176	-22.799231
-131.572702	-162.579240	-23.883419
-180.322777	-157.262753	-7.101463
-173.350097	-155.359931	-1.038971
-164.818685	-155.364013	-16.038739
-130.402616	-161.331373	-21.536808
-181.525710	-156.021244	-4.363580
-163.021497	-155.757432	-4.060209
-162.166606	-155.933662	-20.637768
-160.088745	-158.052754	11.442004
-159.483220	-153.777711	-9.933618
-143.063417	-159.121131	-20.987529
-184.467586	-156.908258	-6.295213
-176.082683	-155.976305	-7.219614
-166.157157	-155.857528	11.337932
-164.466361	-155.394690	14.153012
-160.492281	-155.073864	-21.121786
-147.688959	-159.556441	6.435519
-146.436448	-159.638412	-2.474638
-147.375165	-158.478662	-2.057863
-148.395272	-157.900810	-9.310293
-145.836317	-159.302905	-13.391899
-147.445664	-158.629532	-13.171026
-145.394358	-159.906411	4.687305
-144.526473	-160.139054	-2.239805
-144.693154	-159.528972	-8.061035
-142.828609	-160.039195	-1.203085
-143.089840	-159.002749	-14.441959
-140.650976	-159.583517	-19.705171
-141.474673	-159.001149	-23.936477
-135.573594	-160.315370	-20.545238
-131.818589	-161.295123	-20.904676
-134.299534	-160.699800	-25.165617
-131.845501	-160.843957	-24.153382
-169.365134	-154.630180	-8.915058
-163.004011	-152.803441	14.998106
-161.717788	-153.003183	-1.305700
