[n]	[m]	[probability]
319	580	0.221657
320	596	0.318062
321	622	0.199192
322	599	0.183131
323	585	0.115242
324	634	0.200091
325	549	0.174765
326	655	0.204367
327	655	0.216986
328	634	0.116477
329	585	0.130536
330	298	0.093610
331	669	0.225401
332	634	0.152653
333	634	0.197096
334	549	0.144745
335	669	0.156039
336	634	0.189572
337	666	0.112195
338	558	0.297725
339	580	0.191981
340	108	0.049725
341	594	0.160079
342	596	0.390128
343	549	0.182126
344	239	0.053615
345	220	0.042543
346	578	0.211200
347	566	0.243224
348	578	0.250315
349	577	0.176468
350	468	0.095870
351	298	0.088019
352	558	0.460116
353	599	0.205023
354	574	0.307198
355	298	0.100691
356	586	0.232736
357	618	0.324317
358	569	0.309366
359	645	0.147162
360	557	0.129238
361	135	0.044931
362	636	0.280639
363	669	0.092997
364	574	0.277207
365	633	0.177079
366	578	0.322955
367	574	0.295160
368	604	0.212079
369	654	0.131047
370	748	0.090496
371	650	0.372251
372	748	0.096507
373	636	0.277724
374	574	0.293174
375	444	0.087532
376	298	0.094117
377	309	0.058622
378	650	0.301145
379	578	0.324819
380	565	0.274284
381	612	0.210887
382	298	0.086427
383	578	0.359277
384	633	0.178610
385	646	0.303639
386	612	0.191329
387	755	0.198427
388	578	0.256331
389	645	0.130944
390	189	0.061032
391	850	0.291538
392	583	0.159551
393	666	0.099440
394	468	0.092994
395	814	0.333138
396	458	0.078905
397	444	0.083905
398	876	0.337646
399	462	0.063505
400	624	0.265839
401	876	0.360414
402	578	0.346917
403	311	0.086159
404	610	0.269186
405	876	0.264575
406	748	0.106494
407	311	0.069429
408	612	0.177976
409	814	0.253885
410	458	0.090407
411	458	0.084839
412	650	0.434564
413	462	0.077066
414	578	0.140455
415	415	0.071581
416	612	0.153238
417	444	0.081412
418	907	0.305327
419	668	0.134085
420	907	0.307371
421	710	0.105147
422	578	0.155030
423	557	0.186233
424	767	0.111827
425	647	0.205207
426	709	0.388652
427	907	0.171007
428	182	0.087239
429	689	0.107512
430	850	0.279711
431	748	0.103390
432	668	0.194646
433	670	0.124247
434	615	0.193701
435	800	0.255993
436	311	0.079158
437	814	0.314038
438	916	0.181082
439	405	0.086741
440	748	0.102149
441	632	0.193832
442	661	0.137167
443	458	0.086466
444	650	0.260359
445	931	0.165889
446	682	0.198271
447	681	0.129249
448	632	0.238927
449	462	0.088766
450	661	0.191364
451	681	0.156301
452	370	0.069291
453	685	0.129803
454	660	0.137496
455	682	0.113496
456	944	0.178858
457	707	0.153048
458	935	0.166052
459	767	0.113566
460	650	0.210114
461	915	0.337894
462	641	0.250554
463	915	0.344066
464	931	0.163806
465	691	0.211121
466	777	0.122795
467	730	0.226609
468	561	0.145000
469	254	0.069283
470	641	0.256557
471	781	0.129992
472	939	0.192046
473	681	0.138511
474	767	0.152826
475	632	0.218610
476	661	0.179702
477	650	0.127164
478	647	0.196986
479	834	0.216552
480	671	0.274608
481	1005	0.162012
482	944	0.131180
483	675	0.210246
484	739	0.141044
485	718	0.133974
486	696	0.134591
487	499	0.082210
488	876	0.465926
489	691	0.212617
490	675	0.242841
491	1010	0.135151
492	764	0.124814
493	759	0.154678
494	846	0.132691
495	694	0.077511
496	767	0.175207
497	1005	0.211874
498	759	0.118512
499	661	0.124744
500	729	0.131383
501	736	0.311723
502	707	0.148448
503	635	0.094520
504	832	0.252009
505	718	0.132874
506	721	0.213914
507	832	0.290311
508	511	0.088289
509	736	0.303121
510	940	0.192713
511	759	0.128470
512	775	0.177021
513	845	0.245271
514	738	0.179153
515	650	0.136344
516	346	0.076423
517	1019	0.142997
518	817	0.233178
519	780	0.174392
520	1015	0.128207
521	756	0.130730
522	511	0.099801
523	480	0.113909
524	548	0.114314
525	854	0.311808
526	718	0.128285
527	737	0.351209
528	511	0.096032
529	765	0.137364
530	735	0.138525
531	845	0.294883
532	584	0.128259
533	888	0.284311
534	736	0.277866
535	832	0.307422
536	832	0.307422
537	1015	0.109127
538	853	0.131796
539	1005	0.221190
540	511	0.108387
541	756	0.132193
542	827	0.192221
543	846	0.167016
544	789	0.139762
545	756	0.143482
546	1015	0.116178
547	942	0.334178
548	697	0.213646
549	495	0.084597
550	663	0.140661
551	686	0.223014
552	1015	0.112777
553	1018	0.085388
554	511	0.097435
555	735	0.128803
556	776	0.327256
557	756	0.145247
558	744	0.175232
559	853	0.137731
560	511	0.103631
561	734	0.119922
562	769	0.143161
563	915	0.409448
564	721	0.144883
565	725	0.114872
566	787	0.130477
567	832	0.302915
568	832	0.302915
569	819	0.138366
570	722	0.127466
571	1044	0.078667
572	942	0.189985
573	1029	0.104640
574	687	0.086956
575	744	0.144814
576	853	0.148743
577	845	0.301176
578	511	0.091488
579	511	0.091488
580	819	0.153844
581	828	0.259673
582	769	0.157634
583	832	0.159411
584	1039	0.095808
585	845	0.247866
586	1044	0.071339
587	983	0.141450
588	832	0.292316
589	832	0.292316
590	335	0.074861
591	639	0.101349
592	871	0.282721
593	734	0.123619
594	516	0.103558
595	810	0.121953
596	516	0.080921
597	775	0.118277
598	776	0.274321
599	776	0.274321
600	776	0.274321
601	776	0.274321
602	776	0.274321
603	776	0.274321
604	776	0.274321
605	776	0.274321
606	838	0.103708
607	745	0.161952
608	1026	0.177563
609	787	0.156538
610	808	0.218155
611	833	0.162527
612	778	0.120223
613	1047	0.088663
614	828	0.235941
615	877	0.278933
616	735	0.117278
617	829	0.121981
618	829	0.096818
619	1134	0.132234
620	640	0.119677
621	828	0.274052
622	1026	0.174471
623	787	0.099832
624	875	0.239037
625	875	0.239037
626	530	0.155464
627	734	0.105292
628	1118	0.077046
629	639	0.112304
630	775	0.103088
631	1118	0.107867
632	845	0.231882
633	735	0.113143
634	832	0.251568
635	856	0.105563
636	875	0.319652
637	875	0.225103
638	875	0.225103
639	778	0.112784
640	833	0.152740
641	875	0.288841
642	875	0.288841
643	862	0.163927
644	838	0.110812
645	1088	0.051933
646	808	0.295170
647	842	0.107368
648	819	0.150501
649	527	0.104839
650	530	0.145534
651	875	0.269242
652	875	0.269242
653	854	0.318469
654	875	0.407090
655	812	0.134281
656	807	0.168730
657	866	0.144057
658	877	0.253604
659	1046	0.191756
660	949	0.264771
661	832	0.207361
662	990	0.211754
663	819	0.136840
664	861	0.280546
665	871	0.180421
666	990	0.278206
667	542	0.152873
668	856	0.269348
669	470	0.134803
670	832	0.196829
671	457	0.087563
672	875	0.427916
673	862	0.143251
674	819	0.210361
675	934	0.411814
676	883	0.255051
677	717	0.115646
678	784	0.215692
679	826	0.147753
680	904	0.170629
681	1135	0.073387
682	774	0.149306
683	866	0.159341
684	925	0.236555
685	832	0.158072
686	991	0.253030
687	960	0.164928
688	649	0.135166
689	888	0.360367
690	865	0.245482
691	1108	0.149261
692	880	0.269419
693	573	0.097684
694	771	0.101889
695	621	0.131100
696	537	0.085409
697	912	0.155910
698	941	0.102570
699	927	0.250945
700	880	0.286615
701	1137	0.096848
702	823	0.149289
703	861	0.312642
704	819	0.235149
705	803	0.120710
706	794	0.101998
707	991	0.433543
708	902	0.514780
709	880	0.262797
710	905	0.142176
711	851	0.145135
712	1191	0.109161
713	933	0.294282
714	1056	0.108381
715	941	0.143378
716	553	0.124583
717	543	0.162339
718	1152	0.120937
719	925	0.212312
720	848	0.303681
721	1194	0.213207
722	927	0.297952
723	683	0.147818
724	864	0.136485
725	537	0.083030
726	1170	0.171803
727	865	0.277198
728	912	0.198422
729	933	0.263283
730	889	0.342857
731	997	0.342679
732	921	0.223110
733	1182	0.081447
734	895	0.454622
735	891	0.363876
736	1051	0.114096
737	771	0.105632
738	865	0.206436
739	960	0.204626
740	947	0.153794
741	1174	0.097464
742	927	0.212581
743	921	0.323848
744	880	0.472832
745	902	0.127894
746	933	0.219891
747	1183	0.121010
748	908	0.280991
749	865	0.332587
750	553	0.108321
751	927	0.283454
752	889	0.353678
753	985	0.145585
754	543	0.179169
755	1034	0.128271
756	553	0.137781
757	892	0.145220
758	786	0.108711
759	786	0.102114
760	902	0.217003
761	902	0.389622
762	880	0.452361
763	1170	0.161102
764	1034	0.123296
765	902	0.272291
766	892	0.136354
767	879	0.198681
768	1192	0.108317
769	1192	0.109729
770	1173	0.239492
771	929	0.235227
772	1182	0.131421
773	958	0.093134
774	902	0.237889
775	617	0.116544
776	929	0.249899
777	621	0.142024
778	985	0.167074
779	998	0.177541
780	1192	0.105841
781	993	0.187407
782	766	0.104234
783	630	0.140685
784	630	0.128481
785	958	0.325944
786	880	0.179130
787	797	0.117969
788	927	0.257179
789	926	0.132808
790	1254	0.184457
791	1254	0.173574
792	1200	0.158189
793	880	0.348159
794	945	0.109975
795	1034	0.089503
796	958	0.321941
797	1200	0.168637
798	998	0.180407
799	991	0.695146
800	674	0.121931
801	614	0.124623
802	999	0.307412
803	950	0.292491
804	1004	0.129644
805	946	0.206706
806	987	0.318898
807	642	0.112700
808	651	0.109105
809	651	0.117161
810	963	0.476774
811	902	0.131045
812	1138	0.182236
813	630	0.166370
814	1021	0.121917
815	1064	0.114935
816	630	0.145251
817	929	0.303961
818	956	0.326154
819	712	0.101675
820	1232	0.237321
821	1223	0.204465
822	998	0.175857
823	1001	0.194651
824	630	0.159600
825	958	0.333916
826	999	0.289950
827	1223	0.171462
828	1007	0.123572
829	895	0.310386
830	929	0.373137
831	674	0.155491
832	1232	0.247505
833	881	0.131834
834	1017	0.272554
835	987	0.424661
836	961	0.289251
837	881	0.149843
838	929	0.332713
839	1294	0.218259
840	1017	0.235026
841	1004	0.207053
842	1100	0.144167
843	1004	0.279710
844	1138	0.176794
845	1023	0.213315
846	999	0.351343
847	894	0.111552
848	979	0.234506
849	679	0.101162
850	958	0.285523
851	758	0.101034
852	991	0.176884
853	987	0.360873
854	656	0.159038
855	656	0.131293
856	958	0.211164
857	1004	0.274776
858	965	0.250771
859	679	0.109295
860	1023	0.243225
861	1257	0.202690
862	987	0.374907
863	962	0.282614
864	945	0.184542
865	1199	0.142031
866	932	0.281715
867	957	0.255402
868	1204	0.127597
869	992	0.276551
870	1199	0.121225
871	1004	0.324350
872	963	0.316786
873	855	0.090942
874	1023	0.241673
875	1251	0.156995
876	979	0.166907
877	1269	0.273957
878	1269	0.276452
879	770	0.110691
880	770	0.110691
881	1058	0.278146
882	1066	0.174881
883	965	0.242353
884	698	0.181930
885	1080	0.120018
886	1004	0.332552
887	1262	0.231220
888	1030	0.310465
889	1104	0.080051
890	1023	0.255651
891	951	0.310976
892	959	0.446877
893	994	0.229825
894	1022	0.250689
895	977	0.244052
896	1100	0.222598
897	1133	0.480901
898	831	0.117005
899	758	0.144166
900	809	0.267702
901	1315	0.312325
902	1022	0.215894
903	1179	0.154608
904	885	0.101738
905	727	0.144726
906	965	0.234632
907	1003	0.246495
908	954	0.238832
909	977	0.351087
910	809	0.361365
911	965	0.242732
912	1021	0.265926
913	1053	0.255350
914	977	0.341294
915	1262	0.225926
916	1133	0.458791
917	1054	0.204561
918	1257	0.225012
919	831	0.138507
920	938	0.123123
921	1014	0.169193
922	1066	0.142760
923	994	0.252809
924	1157	0.239768
925	977	0.242891
926	831	0.156147
927	1179	0.129945
928	970	0.168985
929	831	0.151106
930	1214	0.139081
931	1221	0.130421
932	1133	0.550611
933	809	0.269155
934	1053	0.173305
935	970	0.159384
936	1323	0.148243
937	1356	0.162675
938	1224	0.161196
939	1269	0.201312
940	1269	0.216870
941	1315	0.286092
942	1294	0.274934
943	1011	0.189077
944	1316	0.183112
945	1157	0.251899
946	1179	0.174124
947	1011	0.198949
948	959	0.271631
949	966	0.115690
950	1204	0.254181
951	1069	0.137294
952	1177	0.217684
953	1080	0.187831
954	959	0.143636
955	1157	0.321138
956	1058	0.220614
957	1004	0.259970
958	831	0.160655
959	1020	0.224812
960	1080	0.299954
961	1133	0.176719
962	1069	0.156313
963	1177	0.258936
964	1269	0.181178
965	1009	0.152958
966	917	0.249539
967	1062	0.124386
968	1203	0.116587
969	1057	0.141708
970	1368	0.266087
971	1261	0.264507
972	1040	0.270010
973	1004	0.190559
974	1207	0.244623
975	1378	0.165643
976	1136	0.206370
977	1011	0.215631
978	882	0.159993
979	1244	0.144770
980	1049	0.156133
981	1179	0.180015
982	1080	0.295486
983	1214	0.195418
984	1179	0.189110
985	953	0.144356
986	1235	0.252103
987	1150	0.196421
988	1052	0.341360
989	1037	0.194311
990	886	0.201676
991	1177	0.323222
992	1037	0.188395
993	1258	0.271027
994	1317	0.246958
995	918	0.154034
996	918	0.172752
997	982	0.154393
998	1261	0.224178
999	1204	0.208285
1000	1244	0.124960
1001	1068	0.137510
1002	1262	0.197471
1003	1244	0.181520
1004	1031	0.201246
1005	953	0.156013
1006	1128	0.086361
1007	1320	0.185876
1008	1177	0.225723
1009	1262	0.175482
1010	1284	0.208525
1011	1258	0.172573
1012	1031	0.254252
1013	1052	0.273337
1014	1403	0.149648
1015	953	0.148423
1016	1448	0.100904
1017	1359	0.113168
1018	1265	0.443470
1019	1356	0.215907
1020	1244	0.215580
1021	1259	0.177885
1022	1327	0.173609
1023	1236	0.205601
1024	1074	0.156249
1025	1247	0.202489
1026	1285	0.195450
1027	1230	0.292764
1028	1171	0.204807
1029	943	0.163987
1030	1244	0.168083
1031	1037	0.208873
1032	1177	0.270025
1033	953	0.115319
1034	1244	0.238598
1035	1162	0.161689
1036	1207	0.204369
1037	1059	0.157044
1038	1085	0.227100
1039	1409	0.169950
1040	1091	0.203065
1041	1230	0.226461
1042	1247	0.189929
1043	1196	0.333096
1044	1099	0.222674
1045	1464	0.268320
1046	918	0.115965
1047	1099	0.227820
1048	953	0.095637
1049	953	0.105663
1050	1067	0.250353
1051	1329	0.141146
1052	1298	0.201795
1053	1419	0.123388
1054	1248	0.276786
1055	1398	0.183232
1056	1016	0.088225
1057	1189	0.135274
1058	1085	0.179760
1059	969	0.088380
1060	1504	0.129187
1061	1305	0.191454
1062	1162	0.197590
1063	1428	0.150929
1064	1032	0.076534
1065	1267	0.202355
1066	1241	0.176784
1067	1067	0.242787
1068	1230	0.197841
1069	1032	0.084356
1070	1413	0.166486
1071	1503	0.164126
1072	1240	0.184323
1073	1187	0.166249
1074	1275	0.213062
1075	943	0.114435
1076	1311	0.208028
1077	1275	0.247420
1078	1409	0.185533
1079	1464	0.252425
1080	1234	0.148932
1081	1162	0.221318
1082	1280	0.180361
1083	1222	0.401068
1084	1238	0.168461
1085	1222	0.279893
1086	1270	0.193797
1087	1260	0.195514
1088	1332	0.177606
1089	1027	0.136217
1090	972	0.198094
1091	1159	0.210177
1092	1357	0.166042
1093	917	0.201651
1094	1050	0.185396
1095	1338	0.157030
1096	1196	0.304575
1097	917	0.194986
1098	1284	0.308550
1099	1296	0.238418
1100	1217	0.204614
1101	1298	0.292434
1102	1472	0.142529
1103	1523	0.118035
1104	1291	0.179284
1105	1041	0.187996
1106	1338	0.193538
1107	1382	0.174220
1108	1357	0.156057
1109	1060	0.077389
1110	1320	0.176072
1111	1301	0.203803
1112	1499	0.177742
1113	1348	0.155717
1114	1032	0.076057
1115	1544	0.239816
1116	1284	0.257329
1117	1332	0.135303
1118	1544	0.234449
1119	1573	0.151826
1120	1338	0.204078
1121	1246	0.207078
1122	1283	0.272419
1123	1298	0.291801
1124	1298	0.291801
1125	1572	0.094609
1126	1255	0.229756
1127	1472	0.144040
1128	1310	0.204964
1129	1313	0.196850
1130	1357	0.127990
1131	1338	0.195987
1132	1213	0.169064
1133	1339	0.147833
1134	1584	0.098061
1135	1298	0.281862
1136	1298	0.281862
1137	1167	0.183136
1138	1067	0.182987
1139	1617	0.089796
1140	1578	0.096356
1141	1310	0.135532
1142	1296	0.232087
1143	1246	0.222193
1144	1357	0.100363
1145	1293	0.244254
1146	1367	0.179500
1147	1237	0.164942
1148	1060	0.074988
1149	1328	0.197725
1150	1298	0.248726
1151	1298	0.248726
1152	1338	0.234961
1153	972	0.191602
1154	1310	0.202278
1155	1325	0.223758
1156	1301	0.207897
1157	1499	0.157630
1158	1573	0.177163
1159	1213	0.292451
1160	1545	0.148806
1161	1297	0.333211
1162	1299	0.178391
1163	1397	0.154697
1164	1382	0.172037
1165	1112	0.098541
1166	972	0.139812
1167	1256	0.168832
1168	1342	0.236258
1169	1283	0.230540
1170	1381	0.139968
1171	1293	0.200707
1172	1298	0.219843
1173	1298	0.219843
1174	1372	0.205398
1175	1216	0.200920
1176	1648	0.119524
1177	1486	0.143396
1178	1217	0.246886
1179	1372	0.195083
1180	1264	0.106639
1181	1475	0.092430
1182	1286	0.154265
1183	1313	0.346689
1184	1256	0.173621
1185	1160	0.102223
1186	1277	0.215027
1187	1737	0.115948
1188	1435	0.247247
1189	1511	0.097077
1190	1217	0.199500
1191	1278	0.168697
1192	1366	0.189718
1193	1401	0.259555
1194	1342	0.243781
1195	1401	0.262162
1196	1308	0.204919
1197	1233	0.175882
1198	1395	0.164506
1199	1293	0.287272
1200	1475	0.097304
1201	1215	0.165542
1202	1411	0.342685
1203	1355	0.138010
1204	1508	0.118241
1205	1446	0.148433
1206	1508	0.141125
1207	1716	0.099722
1208	1417	0.145624
1209	1160	0.090303
1210	1424	0.189142
1211	1511	0.093719
1212	1395	0.225729
1213	1737	0.137536
1214	1439	0.195629
1215	1239	0.312747
1216	1233	0.170428
1217	1217	0.181627
1218	1435	0.202616
1219	1487	0.198630
1220	1437	0.203755
1221	1286	0.160820
1222	1321	0.204248
1223	1277	0.239797
1224	1401	0.144253
1225	1237	0.220370
1226	1277	0.394269
1227	1541	0.106002
1228	1293	0.234860
1229	1185	0.122584
1230	1293	0.229590
1231	1336	0.271652
1232	1581	0.095117
1233	1620	0.097356
1234	1266	0.241937
1235	1086	0.138878
1236	1386	0.190717
1237	1446	0.170759
1238	1510	0.316718
1239	1281	0.204231
1240	1392	0.283565
1241	1411	0.291420
1242	1302	0.224314
1243	1411	0.365230
1244	1510	0.339078
1245	1185	0.125740
1246	1430	0.164928
1247	1361	0.191717
1248	1401	0.244358
1249	1457	0.118863
1250	1453	0.205476
1251	1435	0.354143
1252	1731	0.155752
1253	1304	0.230146
1254	1737	0.110237
1255	1908	0.117025
1256	1470	0.137552
1257	1350	0.382856
1258	1453	0.232064
1259	1086	0.121914
1260	1361	0.165672
1261	1321	0.215772
1262	1386	0.185989
1263	1370	0.221204
1264	1461	0.200481
1265	1924	0.128675
1266	1530	0.175225
1267	1185	0.115413
1268	1321	0.223895
1269	1589	0.192157
1270	1589	0.192157
1271	1620	0.118829
1272	1361	0.148085
1273	1160	0.105129
1274	1416	0.168585
1275	1416	0.168585
1276	1416	0.168585
1277	1289	0.165663
1278	1492	0.142244
1279	1386	0.264462
1280	1386	0.264462
1281	1271	0.189582
1282	1302	0.252144
1283	1229	0.092552
1284	1453	0.216413
1285	1289	0.149630
1286	1453	0.270102
1287	1453	0.255863
1288	1361	0.127099
1289	1321	0.213328
1290	1510	0.313993
1291	1453	0.121968
1292	1321	0.203461
1293	1560	0.204160
1294	1369	0.271760
1295	1492	0.120064
1296	1609	0.215965
1297	1424	0.160759
1298	1277	0.253206
1299	1453	0.273117
1300	1652	0.101656
1301	1229	0.099251
1302	1361	0.098416
1303	1948	0.128604
1304	1333	0.124922
1305	1562	0.135368
1306	1562	0.130366
1307	1562	0.130366
1308	1776	0.156515
1309	1810	0.149861
1310	1385	0.202579
1311	1304	0.245318
1312	1405	0.136632
1313	1369	0.222686
1314	1610	0.147062
1315	1453	0.129088
1316	1948	0.126710
1317	1453	0.242264
1318	1589	0.193556
1319	1271	0.205520
1320	1453	0.155310
1321	1461	0.163333
1322	1249	0.097539
1323	1402	0.290391
1324	1402	0.174196
1325	1386	0.277976
1326	1386	0.277976
1327	1386	0.209201
1328	1386	0.209201
1329	1417	0.155637
1330	1273	0.249655
1331	1589	0.200730
1332	1589	0.200730
1333	1385	0.118577
1334	1453	0.089088
1335	1336	0.334237
1336	1579	0.114129
1337	1453	0.278537
1338	1474	0.112643
1339	1229	0.101216
1340	1273	0.265276
1341	1431	0.174763
1342	2021	0.162101
1343	1302	0.140567
1344	1483	0.347031
1345	1974	0.138908
1346	1385	0.210315
1347	1416	0.140644
1348	1416	0.140644
1349	1416	0.140644
1350	1416	0.140644
1351	2021	0.144702
1352	1579	0.132543
1353	1229	0.100460
1354	1562	0.132782
1355	1560	0.273917
1356	2028	0.173212
1357	1385	0.204110
1358	1714	0.091210
1359	1997	0.134692
1360	1912	0.185744
1361	1585	0.275656
1362	2021	0.173598
1363	1369	0.147287
1364	1974	0.139711
1365	1461	0.218712
1366	1444	0.241242
1367	1711	0.165396
1368	1579	0.123735
1369	1400	0.149881
1370	1759	0.188578
1371	1589	0.167027
1372	1559	0.213649
1373	1453	0.225459
1374	1652	0.093416
1375	1336	0.251329
1376	1358	0.221235
1377	1686	0.184172
1378	1686	0.184172
1379	1855	0.095371
1380	1365	0.201203
1381	1351	0.351720
1382	1442	0.089250
1383	1585	0.333389
1384	2027	0.158746
1385	1501	0.323081
1386	1418	0.459925
1387	1400	0.145977
1388	1934	0.174051
1389	1423	0.288327
1390	2028	0.311073
1391	1571	0.273537
1392	1589	0.128116
1393	1559	0.241255
1394	1442	0.119661
1395	1444	0.271076
1396	1385	0.178083
1397	1501	0.373545
1398	1331	0.241493
1399	1714	0.116030
1400	1454	0.110486
1401	1418	0.660767
1402	1559	0.180537
1403	1607	0.226664
1404	1546	0.102969
1405	1756	0.261844
1406	1358	0.173397
1407	1862	0.120439
1408	1442	0.125683
1409	1528	0.106205
1410	1287	0.220477
1411	1600	0.117718
1412	1501	0.290789
1413	1365	0.297170
1414	1547	0.107897
1415	1597	0.131019
1416	1594	0.134698
1417	2028	0.360384
1418	1463	0.240962
1419	1432	0.114188
1420	1501	0.335893
1421	1461	0.248476
1422	1590	0.262802
1423	1452	0.198195
1424	2028	0.303996
1425	1756	0.253598
1426	1862	0.111259
1427	1597	0.113324
1428	1514	0.264978
1429	1600	0.118535
1430	1442	0.106081
1431	1358	0.203252
1432	1483	0.310885
1433	1848	0.096198
1434	1909	0.125393
1435	1452	0.155213
1436	1711	0.279313
1437	1501	0.340398
1438	1941	0.106127
