[n]	[m]	[probability]
1436	1925	0.340376
1437	1866	0.568291
1438	1916	0.521654
1439	1746	0.703354
1440	1935	0.436141
1441	1913	0.562916
1442	1595	0.369663
1443	783	0.450119
1444	1746	0.619561
1445	1701	0.812655
1446	1916	0.367716
1447	2128	0.531938
1448	1647	0.351058
1449	2089	0.545536
1450	2025	0.282187
1451	1955	0.594636
1452	855	0.652310
1453	2133	0.481554
1454	1935	0.410604
1455	2108	0.901191
1456	2076	0.343783
1457	681	0.967777
1458	670	0.439917
1459	1866	0.914458
1460	2077	0.340856
1461	2089	0.622701
1462	899	0.372260
1463	2081	0.930922
1464	1961	0.435572
1465	1866	0.850617
1466	1943	0.634924
1467	2027	0.667586
1468	1163	0.455242
1469	1903	0.661367
1470	1857	0.543038
1471	1906	0.568348
1472	2110	0.617232
1473	835	0.225993
1474	1866	0.823080
1475	1001	0.541884
1476	853	0.266911
1477	1543	0.813377
1478	1857	0.618365
1479	1163	0.457182
1480	681	0.958441
1481	2027	0.586188
1482	2027	0.433735
1483	1626	0.378501
1484	1663	0.368257
1485	1919	0.438907
1486	1678	0.950767
1487	855	0.473791
1488	1653	0.499787
1489	2080	0.843825
1490	1678	0.886914
1491	2058	0.247810
1492	1678	0.932118
1493	745	0.709698
1494	901	0.219314
1495	1698	0.943070
1496	1698	0.542807
1497	1890	0.712564
1498	899	0.366682
1499	1913	0.389938
1500	1826	0.987171
1501	863	0.312716
1502	1826	0.882594
1503	901	0.316230
1504	1698	0.955786
1505	2052	0.303808
1506	1654	0.341860
1507	1774	0.304181
1508	1708	0.455868
1509	1897	0.592279
1510	1663	0.344214
1511	2027	0.345393
1512	1909	0.605045
1513	745	0.781317
1514	1438	0.267041
1515	881	0.346687
1516	783	0.465608
1517	1926	0.379348
1518	881	0.342420
1519	1909	0.635894
1520	1919	0.419098
1521	1219	0.493914
1522	2117	0.348750
1523	1909	0.427030
1524	2133	0.389970
1525	2028	0.618782
1526	1919	0.452052
1527	1929	0.337591
1528	855	0.398266
1529	1926	0.366812
1530	1387	0.401120
1531	1884	0.662770
1532	744	0.366349
1533	1873	0.991696
1534	1604	0.795049
1535	1604	0.506277
1536	2157	0.341818
1537	1955	0.623333
1538	1928	0.348382
1539	1101	0.443137
1540	1698	0.930237
1541	2038	0.509100
1542	1944	0.571379
1543	1857	0.535334
1544	1957	0.338518
1545	1587	0.852175
1546	1612	0.775239
1547	1604	0.811105
1548	758	0.494566
1549	849	0.758062
1550	2313	0.954283
1551	783	0.885809
1552	962	0.543835
1553	1763	0.469512
1554	1905	0.431001
1555	1899	0.554866
1556	2171	0.394627
1557	1899	0.608297
1558	1893	0.420492
1559	1612	0.708508
1560	2163	0.571640
1561	637	0.216323
1562	1158	0.555119
1563	1574	0.873104
1564	1698	0.982667
1565	2029	0.325209
1566	1604	0.367025
1567	2119	0.503587
1568	2081	0.788166
1569	1967	0.299751
1570	835	0.401992
1571	2157	0.573910
1572	2069	0.405525
1573	1865	0.675322
1574	1604	0.498332
1575	2144	0.719985
1576	1217	0.351366
1577	2036	0.387015
1578	2114	0.255706
1579	2108	0.778615
1580	2021	0.378854
1581	2157	0.454778
1582	1957	0.366228
1583	1905	0.817890
1584	1893	0.546423
1585	2055	0.458378
1586	1506	0.388209
1587	2038	0.673644
1588	2088	0.311786
1589	2028	0.706434
1590	2049	0.905980
1591	1570	0.883738
1592	1172	0.591120
1593	2090	0.297648
1594	1219	0.488629
1595	1675	0.484421
1596	1685	0.714056
1597	2108	0.503858
1598	2315	0.943535
1599	1290	0.892184
1600	2128	0.376041
1601	2038	0.679395
1602	2088	0.530258
1603	853	0.213955
1604	878	0.272497
1605	745	0.994478
1606	878	0.431551
1607	1996	0.546059
1608	1103	0.445457
1609	758	0.831433
1610	826	0.737626
1611	2184	0.532742
1612	1856	0.549409
1613	2024	0.439226
1614	1895	0.627255
1615	2060	0.648168
1616	2229	0.490441
1617	2229	0.420774
1618	983	0.600254
1619	2083	0.464381
1620	2055	0.530052
1621	1919	0.330005
1622	2193	0.514628
1623	1779	0.791142
1624	1725	0.415867
1625	1892	0.666724
1626	2053	0.842650
1627	1675	0.400285
1628	2137	0.348128
1629	1895	0.592060
1630	1937	0.713889
1631	2171	0.473310
1632	1723	0.479893
1633	2084	0.298732
1634	1937	0.914801
1635	1655	0.487255
1636	889	0.399577
1637	2242	0.258814
1638	1929	0.887363
1639	826	0.862249
1640	1133	0.347017
1641	2206	0.467849
1642	2134	0.350570
1643	1719	0.335350
1644	1315	0.877138
1645	1678	0.627617
1646	2206	0.443804
1647	2374	0.392499
1648	901	0.193990
1649	1678	0.333723
1650	2153	0.447023
1651	1937	0.923014
1652	1549	0.704435
1653	2157	0.507138
1654	1863	0.352600
1655	1678	0.909221
1656	2173	0.480555
1657	1937	0.925487
1658	1806	0.590348
1659	972	0.648039
1660	2229	0.700900
1661	2315	0.636090
1662	1806	0.798142
1663	1663	0.498916
1664	873	0.450369
1665	1118	0.340806
1666	902	0.312439
1667	2215	0.261817
1668	2135	0.742514
1669	2217	0.292224
1670	2278	0.446259
1671	2177	0.207373
1672	2107	0.782936
1673	889	0.338575
1674	2172	0.739494
1675	1868	0.639587
1676	1058	0.315257
1677	1260	0.806816
1678	2174	0.438956
1679	2144	0.546936
1680	2069	0.796646
1681	1977	0.203345
1682	1570	0.357496
1683	2122	0.369619
1684	1036	0.558397
1685	757	0.277490
1686	972	0.885146
1687	983	0.603869
1688	758	0.421574
1689	2164	0.291755
1690	972	0.746602
1691	730	0.974189
1692	2273	0.327738
1693	1570	0.598717
1694	1570	0.610951
1695	1315	0.435624
1696	2164	0.253785
1697	1894	0.985098
1698	1655	0.321899
1699	1868	0.751884
1700	2018	0.410199
1701	1444	0.496652
1702	2093	0.516359
1703	1036	0.763658
1704	1839	0.522649
1705	1667	0.442258
1706	2174	0.446073
1707	2248	0.693804
1708	1796	0.391642
1709	2057	0.635437
1710	2283	0.327105
1711	1078	0.317217
1712	2059	0.588254
1713	1987	0.322159
1714	1852	0.977284
1715	2263	0.429235
1716	2228	0.317306
1717	2335	0.244952
1718	1838	0.724974
1719	2143	0.291493
1720	1292	0.892141
1721	2284	0.812791
1722	2172	0.405012
1723	874	0.926850
1724	1852	0.965697
1725	2184	0.612709
1726	2303	0.384637
1727	1240	0.472714
1728	920	0.403404
1729	2122	0.763464
1730	2374	0.527695
1731	2205	0.685053
1732	1007	0.520696
1733	2142	0.550096
1734	2135	0.518608
1735	972	0.379407
1736	2356	0.470339
1737	1180	0.590819
1738	1144	0.735292
1739	1036	0.549937
1740	1072	0.550699
1741	2356	0.472864
1742	2135	0.482536
1743	2122	0.687557
1744	2040	0.395339
1745	2346	0.438223
1746	2335	0.459555
1747	1249	0.391055
1748	1894	0.550485
1749	2231	0.533787
1750	2130	0.458612
1751	2205	0.838032
1752	968	0.616724
1753	2057	0.430902
1754	1083	0.418929
1755	2057	0.763808
1756	2585	0.680333
1757	1292	0.602493
1758	826	0.940007
1759	2356	0.678143
1760	826	0.421392
1761	1087	0.474835
1762	1113	0.462431
1763	2122	0.932791
1764	1134	0.776434
1765	1072	0.600815
1766	2609	0.910439
1767	2075	0.560707
1768	1103	0.402036
1769	763	0.543625
1770	1315	0.799124
1771	1613	0.335765
1772	1796	0.882001
1773	2240	0.199978
1774	730	0.807342
1775	1249	0.452579
1776	1137	0.922270
1777	2616	0.600688
1778	1151	0.509338
1779	1151	0.641287
1780	2592	0.561861
1781	2585	0.873141
1782	763	0.886327
1783	1972	0.366929
1784	1907	0.639555
1785	1613	0.332898
1786	2356	0.801580
1787	2264	0.458313
1788	2231	0.776683
1789	2304	0.671745
1790	2585	0.638992
1791	1249	0.476384
1792	1660	0.343204
1793	2585	0.801839
1794	1743	0.156855
1795	1631	0.325693
1796	2633	0.769109
1797	2142	0.771712
1798	1975	0.324194
1799	2335	0.883088
1800	2616	0.579985
1801	2149	0.342200
1802	1088	0.689624
1803	2231	0.996710
1804	2605	0.828615
1805	1839	0.849831
1806	2263	0.500452
1807	750	0.309390
1808	2267	0.452614
1809	1907	0.520014
1810	1605	0.709353
1811	1137	0.870234
1812	1839	0.827119
1813	1839	0.827119
1814	2214	0.363036
1815	968	0.600889
1816	1951	0.402990
1817	1793	0.462741
1818	2264	0.573913
1819	1201	0.552848
1820	2045	0.599054
1821	2609	0.974971
1822	2649	0.548828
1823	1882	0.372154
1824	2397	0.431965
1825	2263	0.494525
1826	2592	0.824741
1827	2401	0.993502
1828	1798	0.528017
1829	2167	0.769127
1830	2284	0.953127
1831	2045	0.419516
1832	1839	0.593735
1833	1040	0.899000
1834	1914	0.547685
1835	1040	0.904784
1836	2228	0.374429
1837	1366	0.703783
1838	1631	0.298446
1839	2235	0.273544
1840	2592	0.723069
1841	1946	0.373400
1842	1882	0.442329
1843	2309	0.571905
1844	786	0.474975
1845	2167	0.768001
1846	2609	0.439610
1847	1087	0.394814
1848	1040	0.582367
1849	1040	0.728513
1850	1570	0.455010
1851	2228	0.477368
1852	1201	0.524683
1853	2231	0.916604
1854	1319	0.528939
1855	874	0.742362
1856	2401	0.958648
1857	2167	0.706790
1858	1366	0.879349
1859	1134	0.402728
1860	826	0.951554
1861	1590	0.408645
1862	2312	0.795951
1863	1366	0.876330
1864	2348	0.495439
1865	1914	0.683666
1866	1072	0.431768
1867	2350	0.423538
1868	2404	0.811414
1869	786	0.549601
1870	2350	0.323454
1871	768	0.708369
1872	932	0.388185
1873	2264	0.428157
1874	1525	0.324640
1875	2633	0.652831
1876	2033	0.343670
1877	2309	0.653994
1878	2403	0.307720
1879	2446	0.740303
1880	2456	0.720535
1881	2592	0.715034
1882	2389	0.337426
1883	2256	0.503612
1884	2633	0.912297
1885	1883	0.596261
1886	1765	0.331140
1887	1878	0.358670
1888	932	0.395393
1889	1838	0.377805
1890	1918	0.394569
1891	874	0.740559
1892	2308	0.442684
1893	1468	0.407135
1894	1914	0.746248
1895	2305	0.841551
1896	1901	0.411650
1897	2376	0.262212
1898	2311	0.471586
1899	858	0.326237
1900	2216	0.385278
1901	1918	0.455786
1902	2605	0.831114
1903	1605	0.882430
1904	1867	0.298514
1905	990	0.967668
1906	1590	0.533590
1907	2284	0.778036
1908	2401	0.944832
1909	2321	0.483167
1910	2356	0.328278
1911	2318	0.494038
1912	990	0.976175
1913	2175	0.529635
1914	2446	0.864346
1915	2417	0.534948
1916	2386	0.460631
1917	2318	0.597804
1918	2446	0.462659
1919	2404	0.940719
1920	2389	0.651300
1921	2401	0.993146
1922	1314	0.518745
1923	1094	0.358607
1924	1846	0.727333
1925	2404	0.990593
1926	2440	0.339349
1927	2045	0.335267
1928	1902	0.600314
1929	2408	0.363595
1930	2354	0.854773
1931	2357	0.485300
1932	1883	0.480392
1933	2045	0.501764
1934	2401	0.980080
1935	2361	0.299104
1936	2289	0.841549
1937	1331	0.551064
1938	1347	0.621823
1939	1398	0.481220
1940	1605	0.649809
1941	1846	0.482589
1942	1726	0.399629
1943	1540	0.824134
1944	2375	0.522360
1945	1540	0.871991
1946	1134	0.709591
1947	2305	0.760042
1948	2175	0.793019
1949	2160	0.582827
1950	1009	0.619104
1951	2277	0.243603
1952	2417	0.479476
1953	1345	0.648365
1954	2404	0.987775
1955	1291	0.685002
1956	2354	0.868193
1957	2364	0.713062
1958	1345	0.484616
1959	2005	0.305200
1960	2160	0.570628
1961	1605	0.923584
1962	1287	0.631028
1963	1540	0.800054
1964	1398	0.393841
1965	2064	0.414823
1966	2118	0.425693
1967	1029	0.831102
1968	2375	0.560486
1969	1331	0.415172
1970	1151	0.516087
1971	2062	0.607796
1972	1199	0.685067
1973	1831	0.516457
1974	2306	0.447451
1975	2656	0.595479
1976	2354	0.865222
1977	1527	0.620431
1978	2647	0.424104
1979	2364	0.561845
1980	2718	0.469557
1981	1256	0.730631
1982	2417	0.803512
1983	2417	0.795995
1984	2458	0.665463
1985	1314	0.853693
1986	1496	0.402356
1987	1029	0.849249
1988	1556	0.795645
1989	1287	0.582070
1990	2473	0.552684
1991	2160	0.829748
1992	2398	0.329021
1993	2354	0.934048
1994	1147	0.389699
1995	1617	0.431813
1996	2318	0.524698
1997	990	0.960286
1998	1523	0.478177
1999	1983	0.893481
2000	2414	0.362572
2001	2458	0.366664
2002	2495	0.304816
2003	2068	0.330206
2004	1556	0.528096
2005	1811	0.559111
2006	844	0.651324
2007	1470	0.773864
2008	2122	0.597372
2009	1800	0.653179
2010	1713	0.405272
2011	2631	0.649392
2012	1470	0.961272
2013	2334	0.412597
2014	2694	0.536979
2015	1786	0.375592
2016	1598	0.677877
2017	2405	0.423523
2018	1983	0.869986
2019	2006	0.277855
2020	2495	0.344141
2021	1598	0.825317
2022	856	0.849680
2023	2631	0.455945
2024	2436	0.407005
2025	2664	0.359018
2026	1468	0.616540
2027	2474	0.621373
2028	1959	0.404023
2029	2473	0.473374
2030	2097	0.326462
2031	2519	0.219424
2032	1855	0.331336
2033	1009	0.739339
2034	1788	0.575430
2035	1855	0.404688
2036	1788	0.587406
2037	2711	0.306780
2038	1960	0.376221
2039	2306	0.548055
2040	1960	0.430063
2041	1284	0.796663
2042	2351	0.375639
2043	2694	0.602597
2044	2470	0.572388
2045	1534	0.873609
2046	1203	0.335645
2047	2656	0.592855
2048	2473	0.415759
2049	1284	0.653851
2050	2654	0.580714
2051	2351	0.432935
2052	1625	0.987865
2053	2062	0.718712
2054	1009	0.629559
2055	2026	0.306710
2056	1617	0.716948
2057	2674	0.438833
2058	906	0.682824
2059	1980	0.558848
2060	2062	0.668341
2061	2097	0.333488
2062	1094	0.341123
2063	2061	0.733875
2064	2518	0.327216
2065	2530	0.769363
2066	1094	0.453210
2067	2426	0.583554
2068	2467	0.667112
2069	2503	0.451219
2070	1421	0.364731
2071	1689	0.596972
2072	997	0.223443
2073	1990	0.550542
2074	2454	0.875043
2075	2489	0.874200
2076	2530	0.659962
2077	2010	0.294541
2078	2382	0.421855
2079	2417	0.540878
2080	1094	0.445389
2081	2470	0.533160
2082	2417	0.430223
2083	2467	0.503474
2084	2417	0.298960
2085	2518	0.391855
2086	2656	0.694444
2087	1032	0.672876
2088	2456	0.444745
2089	2121	0.420370
2090	2474	0.924309
2091	2392	0.543844
2092	2126	0.759531
2093	1625	0.834773
2094	2343	0.604094
2095	1483	0.276887
2096	2062	0.764479
2097	2541	0.354828
2098	1974	0.580811
2099	1483	0.318421
2100	2062	0.765585
2101	1980	0.391406
2102	1771	0.559721
2103	2398	0.429121
2104	2473	0.680152
2105	906	0.478349
2106	2118	0.578323
2107	2487	0.363648
2108	1147	0.850505
2109	1990	0.635065
2110	1236	0.688703
2111	2470	0.514530
2112	2499	0.317717
2113	1771	0.813325
2114	2061	0.532601
2115	1771	0.870436
2116	1157	0.499973
2117	2541	0.355297
2118	2464	0.400118
2119	2371	0.505635
2120	2402	0.313856
2121	1855	0.808325
2122	2160	0.451070
2123	1488	0.851630
2124	2674	0.731666
2125	2464	0.430483
2126	2503	0.585687
2127	940	0.440775
2128	2516	0.411070
2129	1837	0.370497
2130	2125	0.479969
2131	2487	0.672700
2132	2438	0.343664
2133	1480	0.581225
2134	2518	0.458238
2135	2487	0.402776
2136	1178	0.600479
2137	2674	0.717589
2138	1771	0.610369
2139	2521	0.453264
2140	2690	0.384039
2141	2337	0.690323
2142	1588	0.545597
2143	2497	0.558636
2144	1178	0.602278
2145	2508	0.570311
2146	2674	0.668181
2147	2543	0.485400
2148	2474	0.934647
2149	1554	0.787757
2150	1245	0.664772
2151	2504	0.496720
2152	2534	0.757282
2153	1425	0.293061
2154	2343	0.664421
2155	1636	0.745258
2156	1990	0.428055
2157	2539	0.508115
2158	2467	0.719423
2159	1689	0.582901
2160	2722	0.885328
2161	1236	0.820744
2162	2711	0.530396
2163	2516	0.829210
2164	2253	0.531665
2165	1837	0.576985
2166	2521	0.423000
2167	2413	0.473581
2168	2125	0.610970
2169	2466	0.617081
2170	2481	0.483128
2171	2450	0.446992
2172	2349	0.550017
2173	2670	0.431325
2174	2693	0.514352
2175	2657	0.613433
2176	2022	0.285845
2177	1980	0.446837
2178	2516	0.911202
2179	2577	0.740002
2180	2200	0.614376
2181	2466	0.380293
2182	2151	0.514259
2183	1236	0.886263
2184	1923	0.466036
2185	2505	0.740651
2186	2508	0.581204
2187	2371	0.757484
2188	2520	0.485684
2189	2690	0.348038
2190	1002	0.321471
2191	1086	0.585417
2192	1690	0.536789
2193	2523	0.547361
2194	1002	0.337364
2195	1268	0.365211
2196	2503	0.465571
2197	1245	0.627231
2198	2457	0.815224
2199	1480	0.640083
2200	1932	0.324498
2201	2766	0.849497
2202	1554	0.987039
2203	2711	0.397810
2204	2695	0.529507
2205	2146	0.893279
2206	1499	0.263782
2207	2340	0.371271
2208	2146	0.753231
2209	1266	0.398253
2210	2253	0.461905
2211	1821	0.819196
2212	1480	0.695677
2213	2766	0.938442
2214	2371	0.542311
2215	915	0.333720
2216	2722	0.956019
2217	1980	0.375129
2218	2718	0.968793
2219	2579	0.523053
2220	2512	0.396514
2221	2524	0.634966
2222	2506	0.522741
2223	2330	0.410074
2224	2146	0.932387
2225	1780	0.469969
2226	2098	0.511366
2227	2474	0.649570
2228	1023	0.591978
2229	2657	0.629898
2230	2657	0.600305
2231	2722	0.988906
2232	2525	0.647898
2233	996	0.776999
2234	1329	0.486245
2235	2516	0.639627
2236	2200	0.907286
2237	2718	0.906780
2238	2628	0.383291
2239	1931	0.449590
2240	2740	0.589111
2241	1923	0.317259
2242	2521	0.840494
2243	915	0.669717
2244	1636	0.597410
2245	2276	0.450699
2246	2639	0.313345
2247	2604	0.555102
2248	2722	0.976708
2249	2766	0.934731
2250	2146	0.970914
2251	2572	0.363136
2252	2522	0.517100
2253	1554	0.990900
2254	2116	0.964271
2255	2770	0.636211
2256	2056	0.320617
2257	1206	0.629377
2258	2562	0.488858
2259	2561	0.471577
2260	2472	0.594270
2261	1463	0.285197
2262	1821	0.976182
2263	2345	0.547101
2264	2521	0.817615
2265	1780	0.234623
2266	2559	0.382750
2267	2538	0.421247
2268	2445	0.330688
2269	2740	0.846396
2270	2527	0.627613
2271	2521	0.314617
2272	2638	0.339874
2273	2271	0.415685
2274	2722	0.948825
2275	2604	0.768973
2276	2457	0.936775
2277	2638	0.298438
2278	2670	0.389808
2279	2575	0.466776
2280	2608	0.299686
2281	2371	0.703325
2282	2551	0.288031
2283	2504	0.536647
2284	2769	0.447870
2285	1690	0.258050
2286	1261	0.477979
2287	2528	0.653086
2288	1237	0.511279
2289	2630	0.295930
2290	2726	0.493409
2291	1465	0.350889
2292	2668	0.306928
2293	2497	0.404823
2294	1583	0.502327
2295	2561	0.458114
2296	2445	0.375445
2297	1804	0.246699
2298	2553	0.355935
2299	2566	0.519845
2300	2523	0.722618
2301	1428	0.939615
2302	1661	0.428734
2303	1491	0.520792
2304	1428	0.950951
2305	1813	0.402527
2306	1821	0.800171
2307	2768	0.483775
2308	2522	0.478843
2309	2678	0.325335
2310	2328	0.628321
2311	2537	0.369771
2312	2577	0.765540
2313	2604	0.953064
2314	2596	0.724475
2315	2571	0.530638
2316	1583	0.916995
2317	2762	0.451661
2318	1694	0.370923
2319	2339	0.443973
2320	2271	0.490762
2321	2621	0.637059
2322	2017	0.496552
2323	1656	0.400336
2324	2194	0.827809
2325	2740	0.878351
2326	2345	0.282326
2327	2638	0.330355
2328	1278	0.636624
2329	1661	0.863496
2330	1832	0.299967
2331	2194	0.628434
2332	1652	0.515951
2333	1717	0.689839
2334	2522	0.387166
2335	2328	0.967185
2336	2809	0.983015
2337	2200	0.389330
2338	1091	0.773754
2339	1091	0.773754
2340	1385	0.444865
2341	2768	0.478950
2342	2238	0.563415
2343	2726	0.575801
2344	2726	0.575801
2345	2678	0.394954
2346	2604	0.923143
2347	1583	0.963360
2348	2610	0.501503
2349	2610	0.501503
2350	2506	0.673056
2351	1813	0.539860
2352	1391	0.761222
2353	2640	0.307783
2354	1237	0.426803
2355	1297	0.549629
2356	1813	0.601496
2357	2445	0.369469
2358	2768	0.458059
2359	1297	0.475332
2360	2449	0.446193
2361	2730	0.385873
2362	2480	0.298096
2363	2726	0.506537
2364	1687	0.489514
2365	1813	0.675049
2366	2620	0.820614
2367	2809	0.957233
2368	2594	0.625180
2369	1138	0.639250
2370	1391	0.895588
2371	2598	0.502818
2372	2506	0.858644
2373	2488	0.299637
2374	2678	0.309329
2375	2013	0.282992
2376	2768	0.738793
2377	2773	0.295055
2378	2194	0.584123
2379	1278	0.341076
2380	1391	0.829625
2381	2589	0.432043
2382	2821	0.731161
2383	2709	0.425273
2384	2328	0.577287
2385	2003	0.320273
2386	1339	0.502444
2387	1104	0.511319
2388	2770	0.364663
2389	2581	0.460602
2390	1694	0.321914
2391	2646	0.379790
2392	1339	0.657263
2393	2589	0.711649
2394	1339	0.697511
2395	2637	0.975174
2396	2238	0.508655
2397	2770	0.422317
2398	2599	0.702358
2399	2238	0.375880
2400	1700	0.376263
2401	2640	0.369609
2402	2041	0.258985
2403	2809	0.888554
2404	2536	0.422518
2405	2285	0.794040
2406	996	0.785449
2407	2614	0.700582
2408	1700	0.471172
2409	2449	0.470488
2410	2632	0.834559
2411	2194	0.402377
2412	2003	0.258115
2413	2768	0.796037
2414	2626	0.398399
2415	2212	0.397854
2416	2336	0.422744
2417	2427	0.356111
2418	2132	0.759185
2419	2599	0.681586
2420	1306	0.676270
2421	2610	0.557376
2422	2599	0.445489
2423	2604	0.889722
2424	2709	0.521432
2425	2743	0.574518
2426	996	0.771988
2427	2783	0.447929
2428	2449	0.515123
2429	1934	0.385295
2430	2387	0.823419
2431	2285	0.714758
2432	2427	0.433528
2433	2271	0.347892
2434	2442	0.322974
2435	1963	0.792979
2436	1976	0.649028
2437	2327	0.416085
2438	1764	0.465477
2439	2557	0.306468
2440	2496	0.337095
2441	2510	0.839239
2442	2120	0.389457
2443	2314	0.538849
2444	2798	0.942064
2445	1339	0.861722
2446	1316	0.713662
2447	2455	0.645013
2448	1833	0.410320
2449	2703	0.726375
2450	2287	0.379792
2451	2745	0.394837
2452	1316	0.647644
2453	2663	0.414107
2454	2387	0.761932
2455	1963	0.854449
2456	2601	0.946405
2457	2817	0.602803
2458	2601	0.660731
2459	2327	0.660645
2460	2589	0.509774
2461	1154	0.953473
2462	1733	0.400094
2463	2802	0.412147
2464	2768	0.634765
2465	2689	0.639976
2466	2791	0.333474
2467	2660	0.509028
2468	1154	0.917736
2469	2445	0.350299
2470	2560	0.636146
2471	2802	0.407369
2472	2433	0.406823
2473	2367	0.375535
2474	2821	0.819772
2475	2716	0.554066
2476	1297	0.454000
2477	1785	0.320949
2478	1661	0.491298
2479	2162	0.517327
2480	2623	0.939832
2481	1778	0.454570
2482	2680	0.297425
2483	2709	0.663856
2484	2387	0.578732
2485	1526	0.613711
2486	2743	0.589370
2487	2615	0.297283
2488	2802	0.278460
2489	2624	0.413246
2490	2427	0.385026
2491	1306	0.946321
2492	2455	0.859219
2493	2621	0.611490
2494	2106	0.440994
2495	2817	0.529665
2496	2642	0.379017
2497	1583	0.494962
2498	2678	0.575439
2499	1833	0.620348
2500	2719	0.956819
2501	2415	0.400152
2502	2629	0.464943
2503	2818	0.379325
2504	2784	0.468160
2505	2818	0.324024
2506	1922	0.727290
2507	2677	0.726278
2508	2787	0.444367
2509	2314	0.598642
2510	1898	0.559402
2511	2120	0.493620
2512	2560	0.642071
2513	1812	0.331473
2514	1306	0.513209
2515	1579	0.451344
2516	2817	0.555492
2517	2314	0.667373
2518	2702	0.374877
2519	2415	0.433457
2520	2546	0.504266
2521	2582	0.450753
2522	2719	0.721794
2523	2237	0.629801
2524	2703	0.979337
2525	2724	0.620018
2526	2685	0.858859
2527	1196	0.842772
2528	1196	0.936039
2529	2341	0.821485
2530	2513	0.854865
2531	2342	0.572752
2532	2735	0.414730
2533	2824	0.396005
2534	2455	0.507884
2535	1429	0.728787
2536	1433	0.416413
2537	1196	0.903367
2538	2651	0.613913
2539	1823	0.484619
2540	2746	0.652042
2541	2696	0.488068
2542	2642	0.361755
2543	2773	0.448084
2544	2629	0.461802
2545	2363	0.586749
2546	2247	0.384796
2547	2209	0.608836
2548	2734	0.612231
2549	2784	0.615188
2550	1812	0.480577
2551	2635	0.365354
2552	2360	0.290667
2553	2724	0.336894
2554	2637	0.454563
2555	2578	0.654110
2556	2827	0.271807
2557	2797	0.926255
2558	2845	0.424696
2559	2685	0.952426
2560	2810	0.188230
2561	1429	0.551455
2562	2120	0.412883
2563	2725	0.553586
2564	2641	0.536026
2565	2710	0.519797
2566	2734	0.664609
2567	2442	0.412436
2568	1462	0.432544
2569	2517	0.844771
2570	2799	0.597889
2571	2700	0.275648
2572	2651	0.655705
2573	1674	0.303060
2574	1500	0.416579
2575	2629	0.548643
2576	2797	0.954782
2577	2578	0.606190
2578	2255	0.385018
2579	2501	0.743271
2580	2820	0.851798
2581	2071	0.851203
2582	2071	0.887087
2583	2843	0.320369
2584	2739	0.469881
2585	2544	0.741765
2586	2855	0.349819
2587	2724	0.418756
2588	2629	0.579962
2589	2843	0.375674
2590	1462	0.496119
2591	2255	0.497064
2592	2847	0.430381
2593	2261	0.854347
2594	2363	0.831818
2595	2255	0.263035
2596	2752	0.249470
2597	2739	0.540427
2598	2641	0.479024
2599	1773	0.333795
2600	1770	0.460817
2601	1559	0.495686
2602	1610	0.308629
2603	2360	0.778259
2604	1722	0.711577
2605	2517	0.894128
2606	1500	0.574677
2607	2462	0.363673
2608	2517	0.437999
2609	2502	0.562055
2610	2039	0.418676
2611	2255	0.441525
2612	2255	0.552691
2613	1486	0.522733
2614	2685	0.903229
2615	2749	0.386598
2616	2749	0.386598
2617	2501	0.551960
2618	1354	0.496326
2619	2420	0.326025
2620	2461	0.425023
2621	1354	0.441440
2622	2360	0.597279
2623	2584	0.779195
2624	2683	0.558637
2625	2737	0.596411
2626	2849	0.513777
2627	2747	0.394860
2628	1354	0.491993
2629	2578	0.493813
2630	2517	0.933851
2631	2261	0.657739
2632	2378	0.668498
2633	2378	0.777405
2634	2478	0.676161
2635	1785	0.414634
2636	2685	0.752104
2637	1358	0.618520
2638	2641	0.655709
2639	2429	0.821328
2640	2429	0.824182
2641	2517	0.924138
2642	1606	0.486801
2643	2728	0.305801
2644	2517	0.561720
2645	2453	0.391626
2646	2691	0.959791
2647	2517	0.438570
2648	2544	0.686448
2649	2221	0.581325
2650	2478	0.720972
2651	2696	0.206256
2652	2839	0.807436
2653	1970	0.508396
2654	2478	0.484271
2655	2532	0.891904
2656	1354	0.353186
2657	2849	0.749525
2658	2532	0.700731
2659	2532	0.700841
2660	2502	0.685795
2661	2532	0.840109
2662	2517	0.787434
2663	1632	0.457678
2664	1500	0.446399
2665	2751	0.482842
2666	2209	0.459270
2667	2739	0.655617
2668	2241	0.600374
2669	2734	0.828911
2670	2249	0.486652
2671	2775	0.436930
2672	2643	0.376152
2673	2341	0.733829
2674	2478	0.636385
2675	2468	0.781706
2676	2429	0.709673
2677	1773	0.563561
2678	2825	0.440326
2679	2767	0.396770
2680	2736	0.405665
2681	2708	0.432876
2682	2849	0.663535
2683	2686	0.384524
2684	2593	0.340840
2685	2607	0.701328
2686	2734	0.609074
2687	2461	0.702213
2688	2261	0.459972
2689	2221	0.584988
2690	1500	0.433795
2691	2715	0.292712
2692	2765	0.343288
2693	1544	0.398426
2694	2746	0.567265
2695	2839	0.679794
2696	2418	0.746092
2697	2434	0.358766
2698	1745	0.420286
2699	1824	0.391098
2700	2461	0.726748
2701	2071	0.486126
2702	2788	0.497069
2703	2607	0.888868
2704	2767	0.495066
2705	2683	0.672276
2706	2686	0.310856
2707	2650	0.435229
2708	2854	0.936435
2709	1745	0.500008
2710	1770	0.500045
2711	2831	0.420813
2712	1851	0.359200
2713	2666	0.325027
