[n]	[m]	[probability]
327	344	0.225038
328	421	0.843448
329	377	0.333142
330	360	0.231145
331	408	0.291524
332	392	0.285380
333	336	0.253276
334	432	0.288433
335	493	0.250808
336	394	0.275422
337	291	0.342463
338	397	0.445654
339	387	0.402445
340	314	0.295861
341	404	0.193120
342	432	0.266854
343	385	0.349679
344	397	0.397177
345	385	0.305803
346	344	0.293379
347	421	0.772175
348	374	0.354457
349	416	0.447638
350	375	0.294808
351	409	0.233807
352	353	0.297050
353	406	0.365444
354	425	0.178529
355	493	0.445055
356	397	0.376878
357	478	0.344515
358	501	0.180099
359	353	0.309748
360	397	0.428226
361	336	0.226840
362	387	0.772991
363	509	0.278122
364	404	0.277576
365	493	0.421406
366	506	0.215634
367	503	0.297721
368	509	0.342452
369	481	0.171449
370	416	0.549919
371	508	0.409580
372	353	0.371026
373	453	0.193889
374	353	0.282764
375	503	0.342023
376	404	0.201740
377	490	0.332394
378	384	0.332085
379	387	0.832228
380	440	0.320731
381	460	0.356408
382	463	0.304816
383	503	0.376553
384	390	0.282511
385	388	0.193464
386	369	0.271266
387	388	0.220329
388	508	0.394228
389	448	0.325464
390	532	0.342560
391	390	0.234302
392	409	0.314081
393	497	0.308429
394	388	0.188584
395	387	0.700874
396	453	0.195007
397	465	0.321495
398	440	0.270742
399	532	0.288459
400	470	0.431668
401	384	0.346964
402	388	0.163518
403	388	0.186135
404	474	0.451836
405	483	0.278137
406	413	0.152798
407	532	0.463809
408	533	0.362840
409	471	0.212054
410	434	0.241272
411	390	0.254352
412	533	0.312234
413	427	0.264723
414	384	0.301598
415	427	0.286105
416	532	0.334177
417	526	0.334542
418	427	0.245073
419	405	0.175042
420	613	0.346511
421	499	0.326108
422	466	0.272406
423	381	0.216967
424	429	0.171630
425	489	0.409369
426	457	0.261848
427	499	0.417959
428	491	0.268251
429	530	0.368361
430	413	0.149668
431	590	0.528345
432	499	0.475924
433	533	0.296392
434	489	0.491426
435	510	0.303534
436	601	0.359985
437	467	0.367580
438	389	0.252998
439	436	0.221390
440	499	0.399133
441	475	0.307650
442	613	0.474298
443	589	0.179109
444	491	0.331841
445	469	0.295509
446	467	0.307732
447	498	0.295067
448	552	0.229761
449	511	0.411396
450	520	0.448256
451	538	0.360628
452	517	0.251584
453	464	0.206018
454	613	0.442356
455	464	0.202467
456	511	0.463315
457	601	0.281072
458	489	0.515478
459	629	0.351648
460	520	0.333848
461	553	0.182678
462	538	0.463920
463	614	0.200937
464	568	0.337960
465	549	0.207341
466	598	0.247367
467	615	0.180876
468	429	0.195332
469	549	0.273889
470	514	0.230344
471	562	0.361949
472	489	0.391951
473	491	0.303899
474	528	0.448018
475	538	0.186957
476	547	0.157461
477	562	0.358839
478	489	0.313934
479	511	0.396597
480	615	0.171991
481	590	0.315755
482	568	0.217260
483	565	0.226353
484	580	0.222037
485	498	0.255852
486	693	0.273905
487	629	0.385102
488	599	0.214685
489	629	0.488640
490	500	0.250704
491	486	0.250730
492	629	0.458491
493	598	0.256987
494	551	0.273544
495	598	0.216909
496	557	0.348402
497	515	0.505167
498	525	0.167153
499	573	0.141162
500	582	0.197981
501	521	0.196959
502	563	0.237303
503	528	0.762674
504	595	0.127557
505	528	0.490615
506	564	0.418880
507	628	0.223749
508	595	0.199641
509	528	0.489873
510	550	0.215855
511	564	0.564790
512	528	0.590716
513	628	0.154414
514	544	0.220200
515	650	0.202113
516	567	0.222810
517	713	0.288791
518	709	0.320768
519	650	0.345212
520	515	0.770792
521	722	0.220793
522	574	0.185181
523	581	0.242634
524	575	0.424413
525	603	0.520621
526	639	0.175559
527	650	0.354107
528	639	0.180487
529	572	0.459299
530	675	0.337839
531	675	0.297536
532	567	0.183513
533	567	0.162547
534	799	0.237635
535	640	0.202388
536	557	0.331474
537	709	0.201811
538	691	0.116421
539	633	0.163323
540	633	0.163323
541	581	0.424786
542	722	0.228937
543	628	0.247000
544	582	0.115504
545	799	0.203705
546	576	0.359500
547	574	0.212653
548	575	0.415092
549	621	0.206176
550	740	0.236980
551	659	0.269746
552	745	0.152085
553	583	0.165408
554	572	0.624759
555	594	0.525573
556	639	0.203069
557	577	0.416892
558	600	0.184974
559	572	0.435131
560	563	0.190629
561	646	0.224269
562	607	0.361731
563	577	0.366375
564	657	0.214889
565	557	0.186985
566	515	0.330988
567	794	0.369904
568	572	0.602746
569	786	0.254834
570	632	0.411268
571	723	0.189413
572	577	0.378148
573	750	0.252372
574	792	0.342137
575	572	0.477739
576	625	0.222466
577	632	0.426168
578	674	0.235379
579	792	0.340814
580	685	0.148545
581	674	0.304857
582	711	0.232119
583	572	0.289098
584	792	0.280697
585	632	0.461953
586	632	0.389911
587	569	0.228496
588	765	0.174276
589	808	0.243569
590	646	0.223777
591	666	0.121607
592	786	0.580414
593	824	0.270985
594	727	0.251534
595	683	0.246537
596	745	0.268511
597	572	0.377982
598	741	0.331579
599	643	0.327922
600	793	0.146681
601	760	0.284075
602	685	0.301137
603	593	0.629146
604	742	0.324693
605	671	0.236769
606	635	0.239493
607	566	0.319726
608	671	0.297078
609	746	0.185100
610	617	0.191470
611	658	0.186798
612	607	0.388587
613	721	0.237762
614	705	0.207844
615	767	0.282117
616	593	0.536691
617	759	0.220866
618	758	0.324895
619	821	0.230198
620	635	0.210521
621	1250	0.426779
622	566	0.290209
623	1296	0.841682
624	1250	0.443601
625	1296	0.836443
626	541	0.191182
627	541	0.239297
628	1296	0.554546
629	1296	0.842516
630	649	0.155937
631	1296	0.711044
632	1296	0.690815
633	786	0.491298
634	1411	0.440081
635	703	0.346056
636	1328	0.390242
637	1328	0.605830
638	1411	0.546162
639	1348	0.518833
640	786	0.455678
641	841	0.224539
642	841	0.164163
643	1256	0.325463
644	541	0.205188
645	730	0.141880
646	805	0.178277
647	1236	0.433878
648	1222	0.348216
649	1411	0.515553
650	591	0.311475
651	1296	0.616450
652	696	0.212462
653	714	0.263211
654	1236	0.302667
655	790	0.283723
656	1411	0.587007
657	1296	0.661709
658	604	0.213501
659	816	0.208078
660	739	0.132073
661	1348	0.601648
662	593	0.516771
663	739	0.384606
664	1328	0.525155
665	1217	0.247527
666	1296	0.604273
667	1334	0.338287
668	805	0.176080
669	816	0.207095
670	753	0.248390
671	1011	0.363986
672	1307	0.420469
673	766	0.387530
674	865	0.262438
675	1411	0.366734
676	766	0.238827
677	604	0.241591
678	593	0.327366
679	746	0.241946
680	1040	0.259977
681	768	0.406730
682	1348	0.658874
683	809	0.204266
684	768	0.372926
685	725	0.248175
686	916	0.158301
687	865	0.250058
688	585	0.392045
689	757	0.218317
690	866	0.146928
691	1307	0.367475
692	930	0.186285
693	631	0.251666
694	815	0.279847
695	690	0.144497
696	1341	0.420635
697	1334	0.533561
698	1035	0.292694
699	593	0.275485
700	631	0.283252
701	1411	0.489103
702	880	0.210342
703	914	0.261562
704	818	0.145758
705	1353	0.448066
706	880	0.156294
707	866	0.145429
708	768	0.377540
709	1279	0.290849
710	820	0.356760
711	593	0.327642
712	1334	0.643712
713	1279	0.305378
714	770	0.326717
715	690	0.137139
716	1457	0.267332
717	1026	0.349761
718	815	0.318077
719	1411	0.548169
720	910	0.344070
721	1279	0.364743
722	790	0.276028
723	916	0.328083
724	1348	1.000000
725	1383	0.214833
726	1305	0.469083
727	1307	0.404307
728	768	0.421142
729	1011	0.311287
730	815	0.302324
731	916	0.273525
732	851	0.167065
733	1339	0.382247
734	830	0.353632
735	1011	0.317903
736	631	0.230731
737	748	0.289025
738	937	0.270060
739	1001	0.179568
740	1439	0.289355
741	1439	0.289355
742	1569	0.302102
743	1411	0.553231
744	814	0.194011
745	1339	0.403996
746	764	0.217677
747	1323	0.231849
748	1439	0.337150
749	1439	0.337150
750	1334	0.313127
751	1216	0.314073
752	916	0.282603
753	1441	0.283349
754	876	0.132238
755	1307	0.269884
756	724	0.226351
757	1306	0.483661
758	836	0.254768
759	783	0.416352
760	768	0.224512
761	930	0.253810
762	1353	1.000000
763	820	0.298545
764	836	0.260923
765	737	0.310418
766	985	0.312817
767	1333	0.435550
768	1333	0.322135
769	749	0.286945
770	912	0.201218
771	724	0.201644
772	1007	0.227485
773	1383	0.216597
774	783	0.377395
775	783	0.377395
776	1441	0.270772
777	876	0.123954
778	715	0.166252
779	1001	0.224139
780	1405	0.334346
781	985	0.288010
782	818	0.137751
783	817	0.413426
784	631	0.303581
785	1339	0.336122
786	1322	0.223240
787	1306	0.274027
788	1333	0.387204
789	749	0.285846
790	1242	0.219363
791	1044	0.210712
792	1353	0.360852
793	1441	0.253794
794	1293	0.283584
795	1306	0.319111
796	1287	0.303726
797	1441	0.340649
798	773	0.147016
799	941	0.176203
800	843	0.249222
801	1441	0.371431
802	1383	0.352904
803	922	0.169255
804	865	0.290132
805	857	0.138865
806	1044	0.194287
807	1234	0.264114
808	735	0.447812
809	1035	0.570710
810	819	0.294357
811	984	0.460224
812	1411	0.476956
813	1353	0.342516
814	1055	0.234449
815	976	0.339004
816	855	0.273092
817	859	0.128226
818	941	0.201911
819	814	0.369070
820	1293	0.340649
821	887	0.248495
822	1548	0.313336
823	941	0.197175
824	855	0.168082
825	1348	1.000000
826	855	0.262267
827	1311	0.207292
828	1438	0.238431
829	991	0.307384
830	764	0.224622
831	631	0.382268
832	631	0.344387
833	1383	0.337226
834	814	0.338570
835	896	0.204212
836	952	0.159288
837	830	0.507449
838	1125	0.164316
839	738	0.280160
840	886	0.229193
841	822	0.155175
842	1125	0.186303
843	838	0.348385
844	1439	0.440446
845	631	0.222195
846	631	0.392512
847	852	0.135566
848	1024	0.201810
849	775	0.379110
850	1429	0.238250
851	776	0.412633
852	1412	0.292949
853	801	0.224284
854	830	0.509536
855	984	0.314489
856	1353	1.000000
857	1040	0.216706
858	631	0.365613
859	754	0.427274
860	754	0.393116
861	886	0.306424
862	1525	0.295428
863	1525	0.321227
864	1548	0.333879
865	737	0.311918
866	962	0.255076
867	803	0.246717
868	1049	0.192067
869	969	0.253004
870	1046	0.335829
871	1049	0.214135
872	1049	0.214135
873	1049	0.214135
874	929	0.465725
875	1182	0.660555
876	963	0.242846
877	1016	0.311169
878	1040	0.323207
879	1035	0.307505
880	923	0.300465
881	754	0.448267
882	1628	0.678599
883	963	0.220907
884	1535	0.294919
885	1353	1.000000
886	1548	0.340405
887	921	0.313408
888	966	0.371045
889	1534	0.268091
890	631	0.309571
891	1026	0.252992
892	1026	0.242590
893	1353	0.288670
894	1329	0.228197
895	1091	0.169648
896	1353	1.000000
897	1570	0.312317
898	716	0.195354
899	1046	0.254468
900	1035	0.242412
901	1338	0.249661
902	1438	0.294643
903	781	0.325050
904	929	0.497173
905	1569	0.326597
906	1414	0.178324
907	958	0.355676
908	1581	0.199463
909	1570	0.320762
910	817	0.394927
911	929	0.396808
912	778	0.374531
913	716	0.411934
914	1050	0.196247
915	828	0.190993
916	1037	0.242220
917	1050	0.164772
918	1395	0.180279
919	1092	0.176221
920	1479	0.260207
921	982	0.334739
922	1570	0.240764
923	1441	0.334720
924	1103	0.261819
925	1450	0.154857
926	982	0.322966
927	1353	0.485996
928	1139	0.232965
929	677	0.226855
930	1575	0.206592
931	716	0.268115
932	971	0.264175
933	778	0.351126
934	1087	0.287225
935	1193	0.118096
936	912	0.286532
937	993	0.311982
938	840	0.216772
939	1362	0.221322
940	716	0.397539
941	1198	0.338212
942	897	0.332520
943	778	0.475414
944	785	0.538643
945	987	0.231392
946	1198	0.367295
947	1110	0.278320
948	1043	0.154270
949	963	0.237503
950	1636	0.183850
951	1047	0.229656
952	1353	0.547714
953	1226	0.306649
954	935	0.203123
955	1612	0.128755
956	1353	0.582395
957	837	0.244440
958	827	0.305352
959	1241	0.327279
960	1051	0.245821
961	982	0.306203
962	891	0.229703
963	929	0.413879
964	1433	0.149166
965	1028	0.306180
966	1214	0.381561
967	1198	0.418258
968	883	0.200911
969	901	0.487139
970	1071	0.274198
971	1182	0.487142
972	1232	0.150099
973	1353	0.198774
974	1304	0.149629
975	950	0.412420
976	1581	0.179287
977	1241	0.309995
978	781	0.537242
979	1534	0.379152
980	1636	0.263618
981	1538	0.165515
982	1394	0.566111
983	1346	0.195331
984	1051	0.341078
985	1629	0.197583
986	1518	0.215230
987	1290	0.272547
988	1608	1.000000
989	844	0.161670
990	892	0.230255
991	1126	0.416982
992	744	0.448262
993	1079	0.308662
994	999	0.486139
995	1062	0.201618
996	785	0.349019
997	1554	0.210699
998	1468	0.187231
999	1195	0.380080
1000	1241	0.263937
1001	950	0.242549
1002	929	0.248395
1003	1394	0.495665
1004	1196	0.219537
1005	1345	0.225436
1006	1394	0.316736
1007	1468	0.183404
1008	980	0.242480
1009	1290	0.294221
1010	1038	0.210882
1011	1636	0.227807
1012	1078	0.279113
1013	785	0.735506
1014	1251	0.177790
1015	1110	0.418203
1016	1353	0.523463
1017	1078	0.322121
1018	1075	0.239195
1019	1092	0.163278
1020	1433	0.173268
1021	1028	0.249123
1022	1474	0.261495
1023	905	0.246739
1024	1394	0.604323
1025	1073	0.250233
1026	1523	0.181904
1027	1027	0.164313
1028	1092	0.137854
1029	1489	0.246557
1030	1290	0.232875
1031	1616	0.250137
1032	1897	0.229998
1033	1017	0.307489
1034	1595	0.323508
1035	1073	0.251664
1036	899	0.406481
1037	1373	0.362575
1038	1669	0.212534
1039	1126	0.345258
1040	1373	0.372649
1041	1650	0.157454
1042	1484	0.254517
1043	1669	0.181219
1044	999	0.313021
1045	1368	0.095347
1046	1247	0.174822
1047	1433	0.181043
1048	973	0.183543
1049	899	0.218326
1050	1009	0.550766
1051	1353	0.467449
1052	781	0.696626
1053	781	0.696626
1054	842	0.474054
1055	677	0.268323
1056	1372	0.266143
1057	1009	0.636086
1058	1018	0.256251
1059	1196	0.199701
1060	1079	0.283626
1061	1676	0.329883
1062	1584	0.178115
1063	944	0.149262
1064	1474	0.225784
1065	1071	0.206108
1066	1078	0.352595
1067	842	0.363497
1068	1353	0.476835
1069	1522	0.204086
1070	1009	0.464424
1071	785	0.443651
1072	785	0.443651
1073	1247	0.339199
1074	1528	0.207111
1075	1226	0.426700
1076	1087	0.411443
1077	1028	0.245422
1078	1079	0.228565
1079	1213	0.227204
1080	1353	0.486077
1081	1098	0.207620
1082	1463	0.167336
1083	915	0.180656
1084	1228	0.350892
1085	1162	0.254633
1086	905	0.332025
1087	1079	0.233031
1088	1353	0.451443
1089	1295	0.332379
1090	1462	0.182818
1091	1220	0.197772
1092	785	0.749590
1093	1519	0.167810
1094	1154	0.167326
1095	1129	0.163422
1096	945	0.255388
1097	1162	0.186963
1098	899	0.403054
1099	1409	0.301292
1100	1573	0.251630
1101	999	0.473711
1102	1631	0.408076
1103	950	0.284006
1104	1079	0.251286
1105	999	0.378013
1106	1228	0.205207
1107	1473	0.170256
1108	1534	0.315992
1109	1032	0.129537
1110	744	0.394624
1111	849	0.130600
1112	972	0.296494
1113	1175	0.465246
1114	744	0.460907
1115	1039	0.187045
1116	1162	0.187084
1117	1032	0.128216
1118	1788	0.269860
1119	1158	0.264583
1120	1342	0.381510
1121	1679	0.281172
1122	1228	0.482740
1123	1367	0.254967
1124	1381	0.368256
1125	1733	0.265353
1126	844	0.112639
1127	1897	0.270160
1128	988	0.183508
1129	1373	0.322950
1130	1679	0.245747
1131	1394	0.515633
1132	1394	0.456860
1133	1214	0.325412
1134	951	0.514322
1135	1094	0.210012
1136	1586	0.158326
1137	789	0.436057
1138	1566	0.203933
1139	1897	0.250261
1140	899	0.190284
1141	1426	0.645853
1142	1294	0.296033
1143	965	0.330045
1144	1767	0.187580
1145	1045	0.291254
1146	1068	0.381740
1147	1381	0.452135
1148	1158	0.342671
1149	1022	0.184783
1150	1294	0.200459
1151	789	0.366016
1152	1150	0.323809
1153	1045	0.298258
1154	1723	0.359154
1155	1696	0.196281
1156	785	0.570214
1157	1095	0.401460
1158	1969	0.191601
1159	1267	0.355370
1160	1061	0.220143
1161	849	0.123859
1162	779	0.379176
1163	1069	0.187394
1164	1022	0.154537
1165	1758	0.355830
1166	1905	0.283463
1167	1758	0.701619
1168	1224	0.237411
1169	1108	0.339161
1170	1093	0.282218
1171	1068	0.372121
1172	1102	0.123015
1173	1368	0.187310
1174	1592	0.243070
1175	1266	0.401513
1176	1679	0.255003
1177	1648	1.000000
1178	1394	0.448904
1179	1610	0.410896
1180	1969	0.236342
1181	1381	0.476032
1182	1445	0.233839
1183	1905	0.322030
1184	918	0.120941
1185	1652	0.261239
1186	1426	0.600367
1187	1897	0.269871
1188	1648	1.000000
1189	978	0.698697
1190	1009	0.271503
1191	1445	0.152126
1192	1725	0.371254
1193	1576	0.346610
1194	1480	0.115469
1195	1576	0.170002
1196	978	0.430610
1197	965	0.498504
1198	1706	0.358627
1199	1235	0.228100
1200	1534	0.242722
1201	1116	0.372487
1202	1149	0.270247
1203	1967	0.109074
1204	1730	0.335179
1205	1181	0.280931
1206	1573	0.260905
1207	1791	0.210998
1208	1805	0.461668
1209	1974	0.244640
1210	1093	0.311095
1211	1381	0.499696
1212	965	0.543194
1213	1426	0.420032
1214	1228	0.265757
1215	1773	0.313736
1216	965	0.518354
1217	975	0.115662
1218	978	0.516877
1219	1905	0.326558
1220	1578	0.190276
1221	994	0.132701
1222	1365	0.368189
1223	1725	0.274233
1224	1268	0.243510
1225	1974	0.275428
1226	1149	0.305816
1227	965	0.390505
1228	1127	0.122955
1229	1901	0.218869
1230	1350	0.392240
1231	1743	0.252475
1232	1181	0.265843
1233	1248	0.261024
1234	1576	0.337573
1235	1892	0.122591
1236	1355	0.298460
1237	1095	0.443024
1238	1127	0.138510
1239	1858	0.243420
1240	1203	0.262035
1241	1072	0.351108
1242	1816	0.287885
1243	789	0.359316
1244	1116	0.367250
1245	1733	0.435614
1246	1437	0.204249
1247	1381	0.411141
1248	1743	0.242049
1249	994	0.123879
1250	1164	0.324335
1251	1673	0.337365
1252	1359	0.423148
1253	1259	0.301329
1254	1722	0.213107
1255	1907	0.169344
1256	1791	0.174711
1257	1773	0.328123
1258	961	0.173768
1259	1019	0.126019
1260	1399	0.454441
1261	1603	0.259889
1262	1286	0.512788
1263	1330	0.228972
1264	1603	0.263216
1265	1698	1.000000
1266	1610	0.144968
1267	1948	0.283925
1268	1254	0.132384
1269	1033	0.388196
1270	1164	0.289167
1271	1974	0.254267
1272	1122	0.288118
1273	2053	0.254223
1274	1688	0.350479
1275	1137	0.149847
1276	1122	0.349519
1277	1019	0.137478
1278	1974	0.251761
1279	1832	0.400850
1280	1814	0.250692
1281	1065	0.351149
1282	1722	0.193737
1283	1603	0.219083
1284	1703	0.392975
1285	848	0.258464
1286	1686	0.338876
1287	1399	0.302837
1288	1365	0.380365
1289	1632	0.597493
1290	1021	0.583943
1291	1774	0.452971
1292	1959	0.467214
1293	1365	0.357354
1294	1221	0.205016
1295	1365	0.274936
1296	1983	0.150572
1297	1263	0.270028
1298	1122	0.355165
1299	1111	0.127525
1300	1355	0.420778
1301	1861	0.170749
1302	1704	0.309487
1303	1021	0.649660
1304	1112	0.279560
1305	1021	0.378605
1306	2090	0.116480
1307	1646	1.000000
1308	1686	0.390714
1309	1646	1.000000
1310	1008	0.329949
1311	1539	0.297451
1312	1745	0.310345
1313	1399	0.300362
1314	996	0.153069
1315	970	0.134589
1316	955	0.150970
1317	1530	0.154365
1318	1803	0.207693
1319	1248	0.216813
1320	1841	0.212964
1321	942	0.231563
1322	1796	0.480213
1323	1632	0.388953
1324	1796	0.491591
1325	1033	0.471467
1326	1796	0.443979
1327	1355	0.540461
1328	1355	0.540461
1329	1671	0.377309
1330	1756	0.137523
1331	1428	0.222256
1332	1944	0.126712
1333	1521	0.282099
1334	1796	0.321431
1335	1231	0.205078
1336	848	0.277279
1337	1263	0.221999
1338	2235	0.079743
1339	1684	0.241747
1340	1021	0.468130
1341	1913	0.368755
1342	1428	0.290822
1343	1913	0.377666
1344	1065	0.554708
1345	1704	0.383061
1346	1802	1.000000
1347	1984	0.242352
1348	1520	0.133910
1349	1520	0.133910
1350	1520	0.133910
1351	1060	0.269485
1352	1983	0.112543
1353	1983	0.118650
1354	1962	0.285295
1355	1399	0.283368
1356	1136	0.106912
1357	1802	1.000000
1358	2123	0.157377
1359	1415	0.209171
1360	1169	0.133101
1361	2015	0.124601
1362	2015	0.124601
1363	2015	0.124601
1364	1268	0.196757
1365	1237	0.417046
1366	1237	0.417046
1367	1237	0.417046
1368	1944	0.168571
1369	1549	0.243596
1370	1966	0.419285
1371	1590	0.243308
1372	1962	0.267122
1373	1391	0.661988
1374	1832	0.439388
1375	2061	0.318649
1376	1671	0.481161
1377	888	0.295430
1378	1959	0.263959
1379	1711	0.428655
1380	1948	0.304094
1381	1231	0.150932
1382	1065	0.589807
1383	1688	0.206006
1384	1237	0.479003
1385	1704	0.366223
1386	1447	0.373563
1387	1021	0.585720
1388	885	0.199162
1389	1590	0.244728
1390	1933	0.221298
1391	1832	0.301228
1392	967	0.123393
1393	1470	0.286495
1394	1774	0.506222
1395	1122	0.287785
1396	2127	0.157206
1397	1814	0.179780
1398	1996	0.171160
1399	1624	0.365068
1400	1802	1.000000
1401	2106	0.389371
1402	2091	0.341194
1403	1169	0.168918
1404	1549	0.234947
1405	1587	0.163182
1406	2098	0.227551
1407	1140	0.138013
1408	1916	0.175433
1409	1146	0.163460
1410	1444	0.212965
1411	1237	0.474646
1412	1188	0.174946
1413	1590	0.336887
1414	1731	0.302526
1415	1574	0.291509
1416	2015	0.100067
1417	2186	0.242614
1418	1913	0.377637
1419	2122	0.260622
1420	1763	0.296672
1421	2130	0.160226
1422	2106	0.356363
1423	1966	0.291364
1424	1188	0.193277
1425	893	0.292809
1426	1942	0.420529
1427	1465	0.278412
1428	1632	0.772776
1429	1972	0.240461
1430	1276	0.332868
1431	1541	0.393126
1432	885	0.170830
1433	1846	0.272971
1434	1704	0.267167
1435	1261	0.244224
1436	1704	0.174660
1437	1802	1.000000
1438	2049	0.235286
1439	1728	1.000000
1440	1670	0.305980
