[n]	[m]	[probability]
1443	1428	0.331518
1444	1735	0.311123
1445	1678	0.439224
1446	1776	0.494388
1447	2080	0.850716
1448	1698	0.845302
1449	1638	0.465694
1450	1548	0.525394
1451	1627	0.617741
1452	1636	0.445494
1453	1638	0.465769
1454	1692	0.417208
1455	1623	0.359671
1456	1552	0.358774
1457	844	0.215178
1458	997	0.164453
1459	1705	0.246449
1460	1538	0.514739
1461	1638	0.395975
1462	1689	0.368594
1463	1827	0.268418
1464	1378	0.489273
1465	1807	0.380393
1466	1650	0.267380
1467	1728	0.561102
1468	1631	0.129763
1469	1840	0.590940
1470	1485	0.519458
1471	1840	0.497598
1472	1847	0.396276
1473	1278	0.163652
1474	1829	0.400937
1475	1642	0.342240
1476	1970	0.220798
1477	1654	0.276782
1478	1485	0.472454
1479	1640	0.155628
1480	856	0.209428
1481	1728	0.495389
1482	1618	0.308607
1483	1701	0.621174
1484	1698	0.863420
1485	1485	0.426461
1486	1708	0.362771
1487	1636	0.391387
1488	1701	0.403227
1489	1748	0.544122
1490	1682	0.334047
1491	1624	0.257931
1492	1708	0.337957
1493	1237	0.283287
1494	1690	0.629975
1495	1826	0.709040
1496	1826	0.921319
1497	1475	0.299710
1498	1689	0.444614
1499	1581	0.404360
1500	2034	0.261911
1501	1656	0.236901
1502	1897	0.447632
1503	1673	0.319224
1504	1826	0.843555
1505	1658	0.413647
1506	1698	0.885479
1507	1621	0.388947
1508	1696	0.373725
1509	1696	0.356634
1510	1698	0.878725
1511	1618	0.280110
1512	1879	0.434286
1513	1237	0.248793
1514	1637	0.467119
1515	1652	0.203753
1516	1385	0.223707
1517	1502	0.461275
1518	1652	0.223599
1519	1877	0.340147
1520	1502	0.390095
1521	1820	0.207342
1522	1827	0.349976
1523	1877	0.595145
1524	1827	0.449591
1525	1695	0.501327
1526	1485	0.386409
1527	1877	0.713416
1528	1636	0.296521
1529	1502	0.471779
1530	1720	0.316146
1531	1799	0.303808
1532	1674	0.162104
1533	1829	0.508634
1534	1657	0.541224
1535	1750	0.415115
1536	1772	0.472719
1537	1627	0.499711
1538	1774	0.318568
1539	1713	0.212315
1540	1826	0.911885
1541	1581	0.353196
1542	1502	0.428133
1543	1485	0.353815
1544	1774	0.255714
1545	1669	0.523108
1546	1629	0.438551
1547	1657	0.345453
1548	1002	0.200230
1549	1661	0.507223
1550	2458	1.000000
1551	1583	0.563074
1552	1694	0.231719
1553	1729	0.648640
1554	1879	0.505641
1555	1876	0.397478
1556	2181	0.256368
1557	1876	0.344725
1558	1408	0.602710
1559	1629	0.447392
1560	1748	0.423020
1561	1247	0.184643
1562	1837	0.289072
1563	1796	0.515178
1564	1826	0.898105
1565	1566	0.584478
1566	1750	0.536411
1567	1658	0.347523
1568	1827	0.540571
1569	1830	0.406517
1570	1278	0.243312
1571	1772	0.519825
1572	1758	0.782577
1573	1873	0.962278
1574	1750	0.597458
1575	1619	0.449827
1576	1743	0.199213
1577	1791	0.426864
1578	1784	0.302273
1579	1712	0.381110
1580	1566	0.617053
1581	1772	0.515943
1582	1841	0.347780
1583	1879	0.427081
1584	1645	0.510174
1585	1688	0.646368
1586	1720	0.236481
1587	1634	0.286679
1588	1830	0.579641
1589	1695	0.432882
1590	1586	0.538701
1591	1676	0.202039
1592	1923	0.318673
1593	1803	0.414845
1594	1837	0.410764
1595	1675	0.538999
1596	1730	0.381443
1597	1732	0.368695
1598	1827	0.525447
1599	1718	0.137381
1600	2163	0.426653
1601	1670	0.333752
1602	1830	0.519998
1603	1988	0.364707
1604	1988	0.483936
1605	1431	0.250356
1606	1988	0.565947
1607	1871	0.276240
1608	1771	0.321130
1609	1091	0.294025
1610	1032	0.531306
1611	2080	0.449806
1612	1795	0.627419
1613	1794	0.350679
1614	1903	0.647308
1615	1666	0.650009
1616	1772	0.368517
1617	1772	0.408514
1618	1661	0.309197
1619	1744	0.290949
1620	1688	0.866492
1621	1645	0.437147
1622	2215	0.249817
1623	1701	0.362353
1624	1734	0.251375
1625	1899	0.458998
1626	1995	0.261293
1627	1685	0.322694
1628	2165	0.284388
1629	1903	0.652351
1630	1928	0.292525
1631	2273	0.295806
1632	1806	0.316119
1633	1947	0.542294
1634	1900	0.314629
1635	1750	0.285156
1636	1339	0.233481
1637	1784	0.455747
1638	1925	0.326325
1639	1032	0.478377
1640	1704	0.279846
1641	2348	0.471521
1642	1801	0.286935
1643	1806	0.505169
1644	1684	0.232322
1645	1863	0.267128
1646	2348	0.529756
1647	2458	1.000000
1648	1988	0.467725
1649	1806	0.459713
1650	2073	0.404584
1651	1912	0.235712
1652	1842	0.188928
1653	1747	0.547894
1654	1763	0.398717
1655	1863	0.426521
1656	1775	0.768341
1657	1912	0.440594
1658	1739	0.391843
1659	1889	0.354374
1660	1994	0.285692
1661	1994	0.450498
1662	1863	0.247501
1663	1914	0.397075
1664	1797	0.249509
1665	1963	0.363766
1666	1724	0.283259
1667	2108	0.603643
1668	1791	0.263541
1669	2108	0.669693
1670	2356	0.674697
1671	1887	0.414914
1672	1801	0.424610
1673	1339	0.271947
1674	1891	0.537369
1675	1897	0.701667
1676	2104	0.287595
1677	1837	0.257122
1678	1803	0.342783
1679	1728	0.535441
1680	1758	0.407238
1681	1935	0.262956
1682	1798	0.292052
1683	1925	0.243151
1684	1797	0.217448
1685	1559	0.223306
1686	1824	0.305885
1687	1733	0.334335
1688	1433	0.190637
1689	1801	0.419231
1690	1889	0.522631
1691	1316	0.472054
1692	2108	0.781410
1693	1798	0.329398
1694	1798	0.302404
1695	1781	0.127413
1696	1801	0.468253
1697	1905	0.387328
1698	1838	0.502697
1699	1826	0.280708
1700	1915	0.273546
1701	1752	0.311090
1702	2094	0.363852
1703	1997	0.364676
1704	1894	0.941342
1705	1798	0.470926
1706	1904	0.215051
1707	2065	0.461934
1708	1838	0.505440
1709	2034	0.505454
1710	2165	0.275777
1711	2124	0.284282
1712	1937	0.443144
1713	1964	0.253316
1714	1892	0.783193
1715	1890	0.399144
1716	2205	0.355926
1717	1993	0.493254
1718	1868	0.661973
1719	2093	0.375071
1720	2041	0.140610
1721	1728	0.624347
1722	1891	0.445681
1723	1815	0.182526
1724	1892	0.649057
1725	2163	0.545728
1726	1890	0.580770
1727	1786	0.255554
1728	1493	0.187943
1729	1967	0.247899
1730	2542	1.000000
1731	2145	0.478838
1732	1889	0.253461
1733	1857	0.442034
1734	1955	0.345686
1735	1889	0.300197
1736	2108	0.740431
1737	2224	0.450248
1738	2224	0.568925
1739	1997	0.381350
1740	2169	0.419936
1741	2108	0.912281
1742	1955	0.344361
1743	1967	0.254582
1744	2034	0.517944
1745	2072	0.532866
1746	1993	0.646898
1747	1788	0.330189
1748	1930	0.367779
1749	1973	0.807355
1750	2094	0.707117
1751	2145	0.495412
1752	2035	0.305858
1753	2059	0.462417
1754	2210	0.570642
1755	2059	0.206711
1756	2609	1.000000
1757	1802	0.249343
1758	1196	0.587831
1759	2108	0.822501
1760	1196	0.387858
1761	2004	0.334007
1762	2224	0.385617
1763	1943	0.292164
1764	1898	0.492961
1765	2169	0.504950
1766	2631	1.000000
1767	1996	0.425048
1768	2224	0.190230
1769	1559	0.355323
1770	2048	0.322227
1771	1839	0.521604
1772	1793	0.286095
1773	1944	0.396047
1774	1316	0.301724
1775	2221	0.412477
1776	1821	0.544587
1777	2609	1.000000
1778	1813	0.381279
1779	1813	0.291509
1780	2609	1.000000
1781	2631	1.000000
1782	1616	0.372570
1783	1929	0.709931
1784	1930	0.806670
1785	1839	0.476769
1786	2108	0.711670
1787	2195	0.342458
1788	1966	0.504389
1789	2110	0.256879
1790	2631	1.000000
1791	2209	0.235355
1792	1839	0.664282
1793	2631	1.000000
1794	1817	0.686276
1795	1839	0.864389
1796	2609	1.000000
1797	2113	0.297436
1798	1921	0.420433
1799	1993	0.596661
1800	2609	1.000000
1801	2109	0.331093
1802	2004	0.403810
1803	2032	0.282645
1804	2609	1.000000
1805	1894	0.756604
1806	2055	0.334085
1807	1559	0.423125
1808	2382	0.282147
1809	1930	0.794144
1810	2127	0.272143
1811	1821	0.397391
1812	1894	0.871343
1813	1894	0.871343
1814	2311	0.492793
1815	1851	0.270937
1816	1930	0.671100
1817	1954	0.458634
1818	2307	0.274413
1819	2161	0.448907
1820	2034	0.427726
1821	2631	1.000000
1822	2609	1.000000
1823	1948	0.376167
1824	2411	0.656785
1825	2049	0.730175
1826	2609	1.000000
1827	2091	0.566423
1828	1852	0.839384
1829	2007	0.195436
1830	1728	0.500345
1831	2059	0.509052
1832	1894	0.461725
1833	2035	0.334608
1834	1954	0.471294
1835	2035	0.315545
1836	2205	0.308308
1837	2106	0.366944
1838	1839	0.833199
1839	2053	0.305216
1840	2609	1.000000
1841	1987	0.293583
1842	1948	0.512367
1843	1887	0.492979
1844	1316	0.700928
1845	2019	0.210008
1846	2631	1.000000
1847	2004	0.801025
1848	2074	0.490160
1849	2074	0.467664
1850	1959	0.282260
1851	2205	0.341193
1852	2161	0.356533
1853	1966	0.562076
1854	1911	0.251613
1855	1851	0.309826
1856	2091	1.000000
1857	2019	0.222447
1858	2106	0.247753
1859	1898	0.303937
1860	1354	0.411609
1861	1817	0.663594
1862	1984	0.404689
1863	2106	0.327466
1864	2147	0.616648
1865	1954	0.464884
1866	2186	0.325340
1867	1961	0.376660
1868	1973	0.621615
1869	1559	0.380495
1870	1961	0.295518
1871	1316	0.573595
1872	1196	0.294493
1873	2307	0.469881
1874	1849	0.352755
1875	2609	1.000000
1876	1999	0.258429
1877	1887	0.469629
1878	2407	0.271428
1879	2542	1.000000
1880	1891	0.356379
1881	2609	1.000000
1882	2029	0.276805
1883	2069	0.311614
1884	2609	1.000000
1885	2061	0.411814
1886	1989	0.322839
1887	1946	0.504235
1888	1196	0.204997
1889	1954	0.441385
1890	1948	0.277396
1891	1815	0.491065
1892	2307	0.244733
1893	1802	0.222515
1894	1954	0.419930
1895	2113	0.413216
1896	1948	0.402428
1897	1984	0.320406
1898	2240	0.203929
1899	1316	0.818101
1900	2153	0.334242
1901	1930	0.342558
1902	2609	0.879037
1903	2127	0.308236
1904	1907	0.434294
1905	1358	0.261217
1906	1849	0.648563
1907	1887	0.391883
1908	2091	0.497679
1909	2163	0.555019
1910	2147	0.531489
1911	2028	0.211221
1912	1358	0.312962
1913	1996	0.414516
1914	2519	1.000000
1915	2375	0.285543
1916	2072	0.312617
1917	2167	0.255618
1918	2519	0.333651
1919	2099	0.710274
1920	2055	0.311394
1921	2091	0.542939
1922	2210	0.542940
1923	1745	0.136523
1924	1901	0.341473
1925	1973	0.370866
1926	1961	0.418944
1927	2059	0.434427
1928	1951	0.465099
1929	2159	0.449299
1930	2024	0.220435
1931	2163	0.559897
1932	2064	0.381129
1933	2226	0.339824
1934	2091	0.463366
1935	2159	0.389194
1936	2095	0.263920
1937	1880	0.244184
1938	1981	0.448319
1939	1855	0.465810
1940	2127	0.420482
1941	1901	0.268553
1942	1878	0.300364
1943	1846	0.601380
1944	2198	0.375043
1945	1846	0.687666
1946	2170	0.910648
1947	2131	0.347682
1948	2197	0.193476
1949	2059	0.319182
1950	1851	0.448548
1951	2388	0.202060
1952	2375	0.519102
1953	2265	0.364778
1954	2099	0.847301
1955	2039	0.360270
1956	2024	0.169131
1957	2115	0.258103
1958	1976	0.379262
1959	2061	0.751885
1960	2226	0.477045
1961	2212	0.308430
1962	2230	0.264666
1963	1846	0.630134
1964	1855	0.245235
1965	2042	0.482727
1966	1996	0.652291
1967	2078	0.470033
1968	2196	0.240141
1969	1880	0.155477
1970	2170	0.813949
1971	1972	0.315237
1972	2243	0.252244
1973	2098	0.259211
1974	2174	0.232433
1975	2609	0.901582
1976	2019	0.130087
1977	2255	0.255445
1978	2616	0.477565
1979	2159	0.267347
1980	2644	0.677944
1981	2260	0.704850
1982	2424	0.399198
1983	2375	0.444407
1984	2231	0.962487
1985	2286	0.405218
1986	1931	0.382678
1987	2078	0.495648
1988	2017	0.262246
1989	2294	0.276888
1990	2055	0.380719
1991	2226	0.588055
1992	2103	0.257090
1993	2135	0.208262
1994	2074	0.702707
1995	2247	0.292159
1996	2167	0.350166
1997	1358	0.319864
1998	1931	0.518653
1999	2033	0.390664
2000	2060	0.320076
2001	2231	0.906360
2002	2173	0.425318
2003	2075	0.514122
2004	1945	0.268677
2005	2006	0.297632
2006	1606	1.000000
2007	2111	0.205266
2008	2148	0.337329
2009	1960	0.353571
2010	2022	0.248909
2011	2695	1.000000
2012	2111	0.638929
2013	2264	0.241532
2014	2665	0.842225
2015	2010	0.421299
2016	2066	0.605156
2017	2324	0.366987
2018	2033	0.274996
2019	2070	0.340182
2020	2231	0.399654
2021	2066	0.654602
2022	1606	1.000000
2023	2695	1.000000
2024	2227	0.208594
2025	2616	0.496055
2026	2302	0.332014
2027	2388	0.361465
2028	2125	0.440392
2029	2189	0.539843
2030	2075	0.492218
2031	2231	0.985059
2032	2010	0.439624
2033	2078	0.304892
2034	1974	0.379361
2035	2010	0.399253
2036	1974	0.373735
2037	2676	1.000000
2038	2062	0.572681
2039	2289	0.286281
2040	2062	0.335544
2041	2239	0.289934
2042	2267	0.236821
2043	2665	0.922713
2044	2189	0.352943
2045	2111	0.861093
2046	2074	0.754995
2047	2609	0.602308
2048	2189	0.586063
2049	2239	0.345698
2050	2676	1.000000
2051	2308	0.369028
2052	2120	0.703523
2053	2118	0.496507
2054	2078	0.640337
2055	2061	0.376487
2056	2247	0.293868
2057	2609	0.488938
2058	1851	1.000000
2059	1983	0.839663
2060	2118	0.469591
2061	2075	0.458811
2062	1777	0.237599
2063	2166	0.353342
2064	2222	0.613285
2065	2313	0.475351
2066	1766	0.212492
2067	2223	0.584938
2068	2207	0.290015
2069	2424	0.615713
2070	2201	0.581926
2071	2132	0.447157
2072	1462	0.499429
2073	2054	0.347218
2074	2135	0.254476
2075	2139	0.293090
2076	2313	0.320714
2077	2097	0.285644
2078	2274	0.393605
2079	2424	0.501096
2080	1766	0.274998
2081	2107	0.454764
2082	2375	0.516305
2083	2192	0.250241
2084	2375	0.565705
2085	2222	0.708438
2086	2609	0.526661
2087	1316	1.000000
2088	2119	0.568490
2089	2175	0.483399
2090	2477	0.401307
2091	2308	0.313253
2092	2155	0.285963
2093	2120	0.531771
2094	2167	0.416492
2095	2201	0.782853
2096	2118	0.614070
2097	2231	0.997463
2098	2062	0.582415
2099	2111	0.787750
2100	2118	0.637495
2101	2146	0.506349
2102	2085	0.411024
2103	2236	0.252352
2104	2208	0.496941
2105	1815	1.000000
2106	2122	0.873433
2107	2204	0.271422
2108	2074	0.627623
2109	2146	0.460409
2110	2243	0.381293
2111	2263	0.445113
2112	2366	0.464360
2113	2132	0.279219
2114	2166	0.383075
2115	2092	0.305479
2116	1979	0.308736
2117	2231	0.979020
2118	2476	0.352532
2119	2256	0.336334
2120	2366	0.370241
2121	2116	0.891423
2122	2226	0.440139
2123	2281	0.412551
2124	2616	0.820672
2125	2476	0.327430
2126	2424	0.462507
2127	1462	0.485460
2128	2099	0.505656
2129	2262	0.403029
2130	2126	0.766463
2131	2204	0.292078
2132	2277	0.194238
2133	2239	0.519952
2134	2222	0.761236
2135	2274	0.283245
2136	1766	0.266517
2137	2616	0.887185
2138	2132	0.443328
2139	2476	0.341459
2140	2695	0.646859
2141	2351	0.206109
2142	2296	0.233244
2143	2388	0.361075
2144	1766	0.293091
2145	2189	0.506028
2146	2616	0.931763
2147	2519	0.510700
2148	2477	0.391102
2149	2251	0.558538
2150	2078	0.613244
2151	2481	0.230831
2152	2208	0.490391
2153	2201	0.923235
2154	2354	0.598094
2155	2120	0.877151
2156	2146	0.836036
2157	2231	0.966201
2158	2207	0.582077
2159	2132	0.702373
2160	2695	0.657249
2161	2243	0.735612
2162	2676	0.440026
2163	2172	0.853646
2164	2226	0.296300
2165	2262	0.445600
2166	2486	0.349948
2167	2223	0.512137
2168	2126	0.737037
2169	2385	0.358226
2170	2366	0.345198
2171	2248	0.499879
2172	2334	0.161763
2173	2585	0.876301
2174	2616	0.503367
2175	2585	0.969976
2176	2146	0.936773
2177	2062	0.633756
2178	2172	0.860354
2179	2222	0.889641
2180	2166	0.341976
2181	2385	0.483558
2182	2122	0.741094
2183	2243	1.000000
2184	2352	0.310697
2185	2357	0.370263
2186	2263	0.910401
2187	2306	0.334255
2188	2141	0.266519
2189	2695	0.568530
2190	1462	0.440691
2191	1691	0.263609
2192	2066	0.404575
2193	2481	0.459780
2194	1462	0.454923
2195	1979	0.425768
2196	2486	0.376721
2197	2078	1.000000
2198	2289	0.254206
2199	2239	0.446801
2200	2314	0.518648
2201	2665	0.838293
2202	2201	0.483471
2203	2695	0.506508
2204	2678	0.599341
2205	2151	0.493948
2206	2201	1.000000
2207	2122	0.648912
2208	2151	0.276684
2209	1979	0.359597
2210	2300	0.275862
2211	2132	0.639529
2212	2239	0.525128
2213	2665	0.794943
2214	2306	0.351129
2215	1851	1.000000
2216	2717	0.463358
2217	2328	0.519033
2218	2644	0.773185
2219	2404	0.985476
2220	2425	0.596560
2221	2269	0.402963
2222	2454	0.506304
2223	2384	0.298547
2224	2151	0.415136
2225	2352	0.941962
2226	2200	0.573529
2227	2477	0.400386
2228	1568	0.356709
2229	2585	0.938426
2230	2585	0.948686
2231	2717	0.496812
2232	2248	0.417470
2233	1606	1.000000
2234	2096	0.488025
2235	2172	0.965856
2236	2319	0.486799
2237	2644	0.765259
2238	2404	0.995939
2239	2285	0.420510
2240	2673	0.496017
2241	2360	0.427241
2242	2486	0.271329
2243	1815	1.000000
2244	2120	0.898637
2245	2300	0.231313
2246	2516	0.809024
2247	2139	0.374489
2248	2717	0.486778
2249	2665	0.706086
2250	2246	0.494387
2251	2263	0.693831
2252	2540	0.381948
2253	2251	0.503374
2254	2121	0.310043
2255	2616	0.954093
2256	2314	0.493803
2257	1691	0.397275
2258	2338	0.670538
2259	2263	0.784922
2260	2325	0.302080
2261	2201	1.000000
2262	2132	0.733764
2263	2276	0.309734
2264	2486	0.252212
2265	2352	0.908178
2266	2518	0.366295
2267	2425	0.496464
2268	2438	0.213983
2269	2673	0.670600
2270	2338	0.560568
2271	2486	0.381228
2272	2608	0.392000
2273	2345	0.570324
2274	2717	0.544521
2275	2139	0.454920
2276	2436	0.347063
2277	2608	0.388873
2278	2585	0.758261
2279	2242	0.557652
2280	2511	1.000000
2281	2379	0.390704
2282	2301	0.773659
2283	2540	0.410625
2284	2633	0.546291
2285	2132	0.841670
2286	2078	1.000000
2287	2365	0.427270
2288	2078	1.000000
2289	2622	0.426115
2290	2678	0.888455
2291	2180	0.582482
2292	2608	0.298037
2293	2477	0.403432
2294	2243	1.000000
2295	2263	0.401043
2296	2480	0.230376
2297	2329	0.792618
2298	2385	0.366789
2299	2172	0.991811
2300	2540	0.338084
2301	2074	1.000000
2302	2201	1.000000
2303	2154	0.543819
2304	2074	1.000000
2305	2132	0.773609
2306	2132	0.839095
2307	2592	0.523935
2308	2591	0.360525
2309	2634	0.326599
2310	2339	0.735972
2311	2482	0.168367
2312	2404	0.640734
2313	2320	0.386222
2314	2172	0.679060
2315	2425	0.498470
2316	2243	1.000000
2317	2672	0.700139
2318	2120	0.896265
2319	2343	0.503257
2320	2345	0.366809
2321	2172	0.939704
2322	2116	0.451114
2323	2111	1.000000
2324	2287	0.326972
2325	2673	0.337322
2326	2319	0.332492
2327	2622	0.497980
2328	2043	0.661995
2329	2201	1.000000
2330	2352	0.944631
2331	2287	0.281586
2332	2120	1.000000
2333	2241	0.780776
2334	2540	0.346991
2335	2340	0.540638
2336	2665	0.565616
2337	2319	0.567690
2338	1568	1.000000
2339	1568	1.000000
2340	2078	1.000000
2341	2592	0.622667
2342	2367	0.292685
2343	2678	0.940438
2344	2678	0.940438
2345	2634	0.344524
2346	2320	0.453161
2347	2243	1.000000
2348	2577	0.269821
2349	2577	0.269821
2350	2454	0.322155
2351	2132	0.683928
2352	2096	0.592232
2353	2389	0.599716
2354	2078	1.000000
2355	2078	1.000000
2356	2132	0.730797
2357	2488	0.246704
2358	2585	0.389112
2359	2078	1.000000
2360	2371	0.805642
2361	2630	0.282986
2362	2515	0.236112
2363	2678	0.962338
2364	2265	0.736887
2365	2132	0.806910
2366	2577	0.409082
2367	2644	0.389382
2368	2577	0.893927
2369	1851	1.000000
2370	2043	0.645475
2371	2377	0.915682
2372	2535	0.221094
2373	2515	0.251673
2374	2622	0.383145
2375	2360	0.694992
2376	2592	0.690656
2377	2672	0.509206
2378	2383	0.314904
2379	2043	0.754231
2380	2043	0.709450
2381	2397	0.323111
2382	2644	0.631583
2383	2608	0.347412
2384	2339	0.653830
2385	2116	0.376023
2386	1815	0.337411
2387	1568	0.305635
2388	2616	0.815661
2389	2477	0.477678
2390	2120	1.000000
2391	2242	0.703905
2392	1815	0.339318
2393	2397	0.302783
2394	1815	0.420055
2395	2323	0.527110
2396	2367	0.328590
2397	2616	0.791696
2398	2364	0.236187
2399	2369	0.380581
2400	2120	1.000000
2401	2377	0.776499
2402	2363	0.910147
2403	2644	0.456849
2404	2581	0.151453
2405	2387	0.597870
2406	1568	1.000000
2407	2470	0.473882
2408	2120	1.000000
2409	2371	0.758029
2410	2320	0.534760
2411	2409	0.195147
2412	2285	0.456773
2413	2592	0.715202
2414	2404	0.620061
2415	2372	0.369892
2416	2367	0.311925
2417	2445	0.318880
2418	2146	0.448107
2419	2364	0.235549
2420	1815	0.585180
2421	2591	0.547737
2422	2361	0.206365
2423	2350	0.533750
2424	2608	0.345993
2425	2678	0.905331
2426	1568	1.000000
2427	2673	0.646721
2428	2371	0.703314
2429	2352	0.422103
2430	2339	0.531408
2431	2387	0.525432
2432	2526	0.248725
2433	2368	0.305672
2434	2339	0.580149
2435	2352	0.816829
2436	2132	0.748422
2437	2369	0.341088
2438	2251	0.354646
2439	2370	0.203941
2440	2485	0.289329
2441	2457	0.682469
2442	2285	0.593732
2443	2383	0.194623
2444	2726	0.466977
2445	2043	0.662890
2446	1851	1.000000
2447	2406	0.531209
2448	2245	0.496628
2449	2508	0.471468
2450	2368	0.296392
2451	2638	0.304139
2452	2078	1.000000
2453	2577	0.913791
2454	2339	0.386222
2455	2352	0.807182
2456	2558	0.184678
2457	2721	0.408707
2458	2514	0.176138
2459	2409	0.380522
2460	2475	0.271362
2461	1815	1.000000
2462	2120	1.000000
2463	2717	0.414036
2464	2592	0.752440
2465	2511	1.000000
2466	2633	0.785343
2467	2389	0.427140
2468	1815	1.000000
2469	2533	0.290664
2470	2720	0.314070
2471	2717	0.486680
2472	2496	0.556538
2473	2441	0.323288
2474	2644	0.550265
2475	2561	0.524594
2476	2078	1.000000
2477	2201	0.619398
2478	2201	1.000000
2479	2363	0.964204
2480	2556	0.301257
2481	2245	0.377910
2482	2591	0.476843
2483	2608	0.340589
2484	2433	0.412729
2485	2180	0.852080
2486	2678	0.962968
2487	2569	0.476386
2488	2722	0.391194
2489	2408	0.292072
2490	2546	0.263220
2491	1815	1.000000
2492	2406	0.541142
2493	2456	0.332551
2494	2360	0.576392
2495	2721	0.498123
2496	2507	0.254272
2497	2074	1.000000
2498	2678	0.399365
2499	2249	0.419844
2500	2622	0.390741
2501	2400	0.232922
2502	2569	0.443790
2503	2669	0.389498
2504	2638	0.262928
2505	2669	0.457230
2506	2268	0.399605
2507	2456	0.569911
2508	2633	0.924761
2509	2409	0.208788
2510	2120	1.000000
2511	2341	0.668512
2512	2720	0.351627
2513	2201	1.000000
2514	1815	1.000000
2515	2096	0.608815
2516	2723	0.429831
2517	2420	0.269542
2518	2473	0.875611
2519	2501	0.514911
2520	2576	0.234652
2521	2552	0.358359
2522	2719	0.627887
2523	2342	0.658383
2524	2561	0.565500
2525	2534	0.515908
2526	2527	0.236397
2527	1815	1.000000
2528	1815	1.000000
2529	2387	0.301033
2530	2565	0.376618
2531	2431	0.228633
2532	2608	0.296626
2533	2717	0.432732
2534	2510	0.610075
2535	2043	1.000000
2536	2043	1.000000
2537	1815	1.000000
2538	2603	0.155172
2539	2265	0.825619
2540	2566	0.365998
2541	2577	0.713694
2542	2545	0.255005
2543	2672	0.455763
2544	2569	0.522568
2545	2420	0.287845
2546	2418	0.535722
2547	2360	0.708952
2548	2511	1.000000
2549	2675	0.268897
2550	2111	1.000000
2551	2545	0.215548
2552	2396	0.284323
2553	2534	0.557932
2554	2395	0.224689
2555	2666	0.186688
2556	2694	0.480511
2557	2678	0.883117
2558	2694	0.434924
2559	2527	0.279369
2560	2722	0.720257
2561	2043	1.000000
2562	2341	0.660447
2563	2456	0.580217
2564	2569	0.539970
2565	2395	0.270389
2566	2511	1.000000
2567	2510	0.730933
2568	2078	1.000000
2569	2568	0.283929
2570	2622	0.315495
2571	2591	0.605895
2572	2635	0.183902
2573	2243	0.634450
2574	1815	1.000000
2575	2569	0.597411
2576	2678	0.880483
2577	2650	0.194990
2578	2418	0.868719
2579	2544	0.514924
2580	2633	0.647199
2581	2249	0.443664
2582	2268	0.399936
2583	2722	0.761254
2584	2534	0.958818
2585	2593	0.341063
2586	2711	0.357307
2587	2534	0.918258
2588	2569	0.620674
2589	2722	0.761803
2590	2078	1.000000
2591	2418	0.944100
2592	2690	0.336062
2593	2429	0.662116
2594	2420	0.244596
2595	2418	0.707447
2596	2473	0.537952
2597	2534	0.975996
2598	2569	0.548036
2599	2243	0.685199
2600	2243	0.647984
2601	2078	1.000000
2602	2078	1.000000
2603	2434	0.389080
2604	2180	1.000000
2605	2584	0.347063
2606	1815	1.000000
2607	2502	0.598456
2608	2584	0.489002
2609	2532	0.703516
2610	2132	1.000000
2611	2418	0.940300
2612	2418	0.957773
2613	1815	1.000000
2614	2531	0.454022
2615	2423	0.323200
2616	2423	0.323200
2617	2564	0.359284
2618	1815	1.000000
2619	2478	0.513460
2620	2455	0.492901
2621	1815	1.000000
2622	2432	0.413661
2623	2651	0.323997
2624	2715	0.330023
2625	2473	0.602872
2626	2713	0.464134
2627	2511	0.389129
2628	1815	1.000000
2629	2648	0.190386
2630	2584	0.414872
2631	2342	0.397590
2632	2453	0.286041
2633	2453	0.299151
2634	2517	0.459343
2635	2201	1.000000
2636	2531	0.361216
2637	1815	1.000000
2638	2569	0.285813
2639	2442	0.477968
2640	2442	0.466557
2641	2584	0.350998
2642	2078	1.000000
2643	2520	0.563937
2644	2564	0.353759
2645	2484	0.360403
2646	2562	0.331582
2647	2563	0.358760
2648	2593	0.400695
2649	2360	0.839293
2650	2517	0.491890
2651	2591	0.800048
2652	2726	0.579619
2653	2241	0.664724
2654	2501	0.448629
2655	2607	0.426161
2656	1815	1.000000
2657	2713	0.540844
2658	2607	0.484693
2659	2607	0.243601
2660	2532	0.721797
2661	2607	0.318038
2662	2584	0.321913
2663	2078	1.000000
2664	1815	1.000000
2665	2473	0.594312
2666	2363	0.424823
2667	2534	0.973096
2668	2341	0.850538
2669	2511	0.393058
2670	2341	0.501865
2671	2395	0.306239
2672	2687	0.190176
2673	2447	0.215916
2674	2517	0.365709
2675	2517	0.337325
2676	2468	0.532254
2677	2243	1.000000
2678	2723	0.269968
2679	2632	0.865807
2680	2591	0.811922
2681	2700	0.205069
2682	2713	0.704324
2683	2704	0.175207
2684	2756	0.220047
2685	2686	0.208303
2686	2511	1.000000
2687	2490	0.478240
2688	2342	0.420034
2689	2360	0.792788
2690	2043	1.000000
2691	2700	0.213294
2692	2440	0.339918
2693	2078	1.000000
2694	2596	0.606031
2695	2726	0.519545
2696	2462	0.336835
2697	2478	0.633317
2698	2078	1.000000
2699	2243	1.000000
2700	2490	0.686821
2701	2249	0.399985
2702	2414	0.314945
2703	2691	0.556779
2704	2632	0.917178
2705	2715	0.221701
2706	2641	0.180470
2707	2757	0.232091
2708	2633	0.328376
2709	2078	1.000000
2710	2243	1.000000
2711	2730	0.249709
2712	2074	1.000000
2713	2759	0.197822
