-1.637609	-0.140780	1.095979
-1.648665	-0.193891	1.049608
-1.660735	-0.244669	1.129221
-1.732013	-0.409252	1.104193
-1.578064	-0.105935	1.023284
-1.749489	-0.472128	1.065393
-1.576077	-0.141694	1.151499
-1.693906	-0.407366	1.131569
-1.638336	-0.317054	1.136952
-1.576353	-0.200879	1.140440
-1.695210	-0.448119	1.127467
-1.655858	-0.364945	0.983678
-1.692286	-0.462139	1.123598
-1.536008	-0.163258	1.132807
-1.651222	-0.381263	0.971452
-1.678268	-0.435969	0.970223
-1.687582	-0.458427	0.967862
-1.740824	-0.569432	0.989406
-1.641508	-0.412652	1.120010
-1.746405	-0.614273	1.024312
-1.452238	-0.003505	1.097832
-1.528545	-0.208113	0.952178
-1.732241	-0.608708	1.051655
-1.744986	-0.631412	0.995469
-1.741991	-0.633758	1.011539
-1.736653	-0.631752	1.026301
-1.743110	-0.631862	0.970035
-1.447856	-0.045313	0.976580
-1.728513	-0.626937	1.039414
-1.636724	-0.448591	1.106019
-1.512753	-0.218450	1.091529
-1.657348	-0.460159	0.929683
-1.617105	-0.421850	1.103260
-1.603643	-0.400269	1.101879
-1.435058	-0.053676	1.094052
-1.443566	-0.083327	1.092122
-1.513431	-0.242909	1.082505
-1.699938	-0.607961	1.058034
-1.727157	-0.641985	0.914162
-1.408308	-0.011528	1.087784
-1.513687	-0.266280	1.074304
-1.694265	-0.580395	0.892266
-1.423147	-0.098696	1.074529
-1.643713	-0.538202	1.072418
-1.698221	-0.625154	0.863734
-1.481350	-0.241983	0.918329
-1.618115	-0.473344	0.879336
-1.714966	-0.775616	0.883636
-1.555984	-0.407079	1.054984
-1.437970	-0.198849	1.042965
-1.702737	-0.810065	0.856507
-1.704904	-0.787299	0.751360
-1.603881	-0.494716	0.849924
-1.635201	-0.618755	1.007487
-1.692198	-0.785459	0.719546
-1.466307	-0.296700	1.022270
-1.691682	-0.859184	0.655940
-1.524668	-0.409526	1.022201
-1.429877	-0.245051	1.017374
-1.671997	-0.758659	0.708651
-1.596818	-0.531090	0.814983
-1.507597	-0.400285	1.010018
-1.654953	-0.853584	0.811831
-1.654953	-0.853584	0.811831
-1.636810	-0.740305	0.907657
-1.650705	-1.004344	0.636115
-1.402781	-0.226133	0.894686
-1.557521	-0.496978	0.811901
-1.651376	-0.931111	0.532437
-1.446814	-0.334108	0.986468
-1.630821	-1.012382	0.630890
-1.355153	-0.172969	1.001590
-1.600994	-0.628906	0.736683
-1.640150	-0.950436	0.502334
-1.623089	-0.935839	0.722060
-1.635735	-0.965018	0.486215
-1.384431	-0.230572	0.888032
-1.421079	-0.311658	0.977278
-1.614538	-0.996004	0.649183
-1.628211	-0.937384	0.497123
-1.342590	-0.159681	0.902430
-1.497317	-0.457827	0.974798
-1.614587	-1.099454	0.429728
-1.564352	-0.589129	0.741319
-1.513076	-0.509572	0.961712
-1.513076	-0.509572	0.961712
-1.457463	-0.400795	0.964180
-1.612169	-1.046496	0.412170
-1.386044	-0.277916	0.969432
-1.606420	-0.804149	0.587157
-1.533166	-0.529307	0.770716
-1.383720	-0.267252	0.873478
-1.425704	-0.359446	0.957736
-1.600147	-0.909005	0.487859
-1.557430	-0.622324	0.707203
-1.588415	-1.119119	0.387918
-1.278816	-0.071607	0.920045
-1.306498	-0.162252	0.980345
-1.550539	-0.630479	0.695044
-1.422433	-0.378277	0.946687
-1.370673	-0.291201	0.952666
-1.580867	-0.907841	0.469330
-1.308000	-0.163743	0.894582
-1.264065	-0.092424	0.993283
-1.367713	-0.290177	0.859013
-1.464750	-0.470808	0.781815
-1.538460	-1.014816	0.612020
-1.517364	-0.625234	0.679984
-1.553519	-1.063822	0.311178
-1.510119	-0.699978	0.818279
-1.216729	-0.035648	0.998474
