[n]	[m]	[probability]
1436	1506	0.530379
1437	2635	0.220133
1438	2370	0.615676
1439	2648	0.262308
1440	2316	0.501886
1441	2316	0.428676
1442	2217	0.915186
1443	2866	0.532651
1444	1807	0.326670
1445	2523	0.535595
1446	2219	0.250587
1447	2316	0.393030
1448	2248	0.552416
1449	1448	0.726376
1450	1464	0.618221
1451	2060	0.796286
1452	941	0.166504
1453	1843	0.338730
1454	2248	0.827190
1455	2444	0.406216
1456	1130	0.371515
1457	855	0.378398
1458	2316	0.546059
1459	2045	0.427515
1460	2004	0.648929
1461	2203	0.559620
1462	1837	0.476561
1463	1294	0.486779
1464	2121	0.941746
1465	2060	0.698272
1466	1083	0.266237
1467	2570	0.779338
1468	1366	0.237402
1469	1399	0.660238
1470	2635	0.283560
1471	1425	0.485843
1472	855	0.367576
1473	836	0.439861
1474	2316	0.552253
1475	1464	0.323638
1476	1494	0.278695
1477	1506	0.527344
1478	1683	0.328440
1479	1184	0.404244
1480	1862	0.398767
1481	1226	0.687781
1482	641	0.549325
1483	1794	0.789653
1484	1980	0.310336
1485	2188	0.444158
1486	2545	0.632227
1487	2324	0.563299
1488	2058	0.591879
1489	2545	0.465168
1490	2777	0.462737
1491	1597	0.217509
1492	2201	0.529398
1493	2536	0.412530
1494	1464	0.422376
1495	2316	0.456756
1496	2121	0.991649
1497	2523	0.493203
1498	2613	0.292034
1499	1447	0.388538
1500	1501	0.768795
1501	1399	0.726712
1502	966	0.749921
1503	2143	0.437958
1504	2642	0.826394
1505	2121	0.976994
1506	1299	0.400582
1507	2228	0.773194
1508	2374	0.475393
1509	1876	0.480397
1510	748	0.484533
1511	1593	0.318602
1512	2311	0.260447
1513	2504	0.404796
1514	2819	0.508731
1515	2409	0.281431
1516	2422	0.207809
1517	2087	0.964364
1518	1342	0.336563
1519	2496	0.547931
1520	1299	0.579135
1521	2978	0.512899
1522	1420	0.526385
1523	1448	0.408710
1524	1369	0.427384
1525	1389	0.394496
1526	2004	0.365615
1527	2190	0.557005
1528	869	0.383609
1529	2597	0.511987
1530	1453	0.641030
1531	2834	0.358678
1532	2143	0.718745
1533	1768	0.523139
1534	748	0.485992
1535	886	0.786496
1536	906	0.295119
1537	1784	0.372843
1538	2204	0.600340
1539	2642	0.919187
1540	1226	0.446285
1541	2217	0.945720
1542	2978	0.517192
1543	832	0.357294
1544	2331	0.475721
1545	1794	0.876845
1546	1299	0.732703
1547	2812	0.300136
1548	2514	0.647597
1549	1807	0.251124
1550	2705	0.500768
1551	839	0.277353
1552	1685	0.496529
1553	2087	0.942342
1554	2198	0.436299
1555	2342	0.374041
1556	1369	0.770280
1557	3049	0.324591
1558	1853	0.885480
1559	2471	0.369990
1560	886	0.822943
1561	1425	0.729233
1562	1509	0.257849
1563	1226	0.529259
1564	2665	0.668493
1565	754	0.559446
1566	2237	0.473709
1567	748	0.498088
1568	923	0.467057
1569	2707	0.298851
1570	2805	0.732856
1571	1783	0.311102
1572	2234	0.562538
1573	2331	0.687227
1574	2545	0.895068
1575	2578	0.194565
1576	839	0.281617
1577	1182	0.887751
1578	1620	0.331278
1579	2581	0.526132
1580	2121	0.964004
1581	2217	0.977643
1582	1086	0.258000
1583	2475	0.218054
1584	2102	0.332727
1585	1759	0.267455
1586	1755	0.393681
1587	2412	0.236032
1588	2329	0.458241
1589	2027	0.463533
1590	2653	0.872343
1591	2027	0.341827
1592	1157	0.301604
1593	1997	0.485066
1594	2204	0.487720
1595	1157	0.224318
1596	2665	0.856571
1597	2392	0.303808
1598	2121	0.887944
1599	2471	0.450391
1600	2392	0.283181
1601	1621	0.416496
1602	1389	0.325872
1603	2350	0.862044
1604	2613	0.235747
1605	1764	0.767651
1606	2331	0.505175
1607	1394	0.823902
1608	1759	0.284769
1609	1727	0.506292
1610	1744	0.472091
1611	2659	0.363916
1612	2501	0.627325
1613	2803	0.249717
1614	2190	0.913535
1615	2545	0.438183
1616	1401	0.384187
1617	2392	0.348056
1618	1915	0.441373
1619	2100	0.572682
1620	993	0.358146
1621	2177	0.434977
1622	2805	0.644235
1623	747	0.592730
1624	2471	0.348449
1625	2602	0.821914
1626	2883	0.518422
1627	839	0.259448
1628	2534	0.653002
1629	2645	0.476127
1630	2546	0.299912
1631	1125	0.574400
1632	2480	0.685816
1633	3093	0.557010
1634	2217	0.898417
1635	2217	0.925769
1636	1734	0.703133
1637	2480	0.650792
1638	2241	0.299931
1639	2667	0.398099
1640	2803	0.323308
1641	886	0.613176
1642	2659	0.490452
1643	2803	0.340919
1644	854	0.217671
1645	1603	0.277202
1646	2480	0.621881
1647	1734	0.816024
1648	2027	0.430148
1649	2883	0.571723
1650	1643	0.367275
1651	2480	0.465787
1652	2480	0.465787
1653	2480	0.465787
1654	2521	0.472150
1655	1639	0.737201
1656	2480	0.766603
1657	2410	0.920640
1658	3093	0.561457
1659	822	0.276987
1660	2190	0.602598
1661	2410	0.925682
1662	2410	0.954369
1663	1734	0.678152
1664	2679	0.459191
1665	2602	0.898976
1666	1769	0.222461
1667	1232	0.590938
1668	1994	0.631544
1669	2730	0.974026
1670	1208	0.507956
1671	2501	0.766477
1672	747	0.418025
1673	747	0.418025
1674	747	0.418025
1675	2531	0.937966
1676	1761	0.609310
1677	2691	0.322909
1678	747	0.471101
1679	1047	0.710188
1680	2546	0.314190
1681	1895	0.266007
1682	3077	0.851786
1683	2304	0.663157
1684	2805	0.514463
1685	3093	0.633395
1686	2591	0.305398
1687	2410	0.943354
1688	2410	0.943354
1689	2410	0.943354
1690	892	0.474154
1691	2754	0.594840
1692	2280	0.516752
1693	892	0.454201
1694	2581	0.743940
1695	2465	0.257102
1696	1625	0.514777
1697	1633	0.316968
1698	2501	0.676498
1699	1208	0.520527
1700	2772	0.437069
1701	1131	0.386144
1702	2828	0.516143
1703	2295	0.970468
1704	3011	0.459016
1705	2332	0.998702
1706	1407	0.155962
1707	2027	0.397914
1708	1302	0.619715
1709	1764	0.808819
1710	2649	0.840842
1711	2565	0.624708
1712	974	0.529032
1713	1389	0.196924
1714	1812	0.373410
1715	1453	0.419418
1716	2641	0.437248
1717	1714	0.320351
1718	2759	0.383277
1719	2815	0.185921
1720	2438	0.416902
1721	2465	0.377847
1722	2750	0.271824
1723	1761	0.661028
1724	1783	0.578382
1725	2641	0.339180
1726	957	0.385391
1727	2803	0.364552
1728	2465	0.384521
1729	2833	0.552122
1730	2707	0.444658
1731	2304	0.900739
1732	2642	0.428171
1733	2591	0.302307
1734	2732	0.604249
1735	1873	0.443069
1736	1717	0.399025
1737	3222	0.979872
1738	1886	0.319952
1739	1639	0.756164
1740	2442	0.591575
1741	882	0.400871
1742	1783	0.190986
1743	2492	0.454806
1744	2774	0.754302
1745	2602	0.766654
1746	803	0.725906
1747	2545	0.447380
1748	2642	0.831116
1749	1717	0.290053
1750	2703	0.357486
1751	2565	0.308869
1752	2190	0.706130
1753	3293	0.547096
1754	2787	0.516656
1755	1927	0.274320
1756	1998	0.489505
1757	1394	0.875093
1758	1783	0.688550
1759	2304	0.850942
1760	1643	0.320727
1761	2759	0.609431
1762	2096	0.408916
1763	1827	0.621067
1764	2371	0.247872
1765	1764	0.841776
1766	2310	0.787052
1767	1764	0.961000
1768	787	0.408351
1769	2295	0.876130
1770	1208	0.744173
1771	2047	0.566524
1772	1092	0.725792
1773	2958	0.227264
1774	1227	0.494773
1775	3129	0.671815
1776	2007	0.650011
1777	2828	0.383871
1778	1672	0.601985
1779	2641	0.338090
1780	1765	0.321414
1781	1672	0.483880
1782	1394	0.400518
1783	2649	0.952094
1784	1945	0.432980
1785	2211	0.283471
1786	1495	0.990294
1787	2304	0.792132
1788	2591	0.310631
1789	2096	0.427514
1790	2283	0.400090
1791	2190	0.793323
1792	2438	0.329724
1793	1232	0.684606
1794	1922	0.250891
1795	1761	0.570011
1796	1992	0.352568
1797	1058	0.524844
1798	2601	0.396749
1799	1827	0.497864
1800	3293	0.568009
1801	3065	0.677053
1802	3222	0.998188
1803	2054	0.846263
1804	2749	0.441747
1805	2054	0.657455
1806	2610	0.630731
1807	2041	0.467008
1808	2979	0.177192
1809	1904	0.358644
1810	3293	0.518605
1811	1688	0.610353
1812	2157	0.931564
1813	2711	0.598922
1814	3121	0.563863
1815	1789	0.369614
1816	2077	0.580776
1817	3132	0.816332
1818	3009	0.174114
1819	2438	0.346091
1820	3201	0.536094
1821	1936	0.463731
1822	3320	0.962452
1823	3543	0.372531
1824	2957	0.280213
1825	1997	0.675425
1826	1954	0.395342
1827	1827	0.884896
1828	2874	0.300010
1829	3191	0.531584
1830	2415	0.557369
1831	1789	0.410268
1832	2667	0.776743
1833	3507	0.570564
1834	840	0.371476
1835	1290	0.459717
1836	2649	0.886745
1837	2722	0.520122
1838	1945	0.503746
1839	1213	0.626177
1840	1251	0.325583
1841	1717	0.798640
1842	2941	0.632910
1843	932	0.337370
1844	1949	0.425112
1845	2301	0.303051
1846	1964	0.407717
1847	3065	0.538040
1848	2280	0.613271
1849	2645	0.596878
1850	2582	0.882106
1851	1290	0.322381
1852	2371	0.305462
1853	1964	0.377102
1854	850	0.226714
1855	2047	0.536628
1856	2319	0.463784
1857	2371	0.317092
1858	1092	0.429266
1859	2711	0.438486
1860	2251	0.535523
1861	1092	0.718783
1862	1857	0.446395
1863	2371	0.317616
1864	2896	0.446092
1865	3572	0.316905
1866	3132	0.795404
1867	1827	0.821513
1868	3320	0.987768
1869	1893	0.311392
1870	2194	0.370504
1871	2434	0.412232
1872	3009	0.223355
1873	3191	0.565340
1874	3483	0.583531
1875	2582	0.958937
1876	2319	0.390129
1877	3417	0.592782
1878	2702	0.471525
1879	2645	0.643521
1880	3044	0.665290
1881	1372	0.624578
1882	2047	0.782140
1883	2293	0.233616
1884	3132	0.592391
1885	3132	0.635771
1886	1954	0.420488
1887	2434	0.320593
1888	2662	0.462298
1889	1945	0.518255
1890	2774	0.573486
1891	1409	0.312916
1892	3053	0.347450
1893	2129	0.393745
1894	1133	0.173738
1895	1058	0.308570
1896	903	0.642453
1897	2264	0.562111
1898	2718	0.855710
1899	2582	0.968980
1900	1885	0.373445
1901	1923	0.444418
1902	1213	0.881854
1903	3320	0.850637
1904	844	0.264414
1905	2983	0.409656
1906	2326	0.282546
1907	1495	0.697492
1908	1986	0.316657
1909	2716	0.323135
1910	925	0.365571
1911	3222	0.882740
1912	1027	0.490553
1913	1368	0.806341
1914	2196	0.478622
1915	1247	0.569940
1916	2347	0.464863
1917	1993	0.828214
1918	1027	0.364950
1919	3768	0.469826
1920	2326	0.310848
1921	1199	0.555339
1922	3222	0.853816
1923	2637	0.661612
1924	2983	0.444779
1925	1857	0.289526
1926	2688	0.536152
1927	2301	0.378566
1928	2582	0.448670
1929	1368	0.978535
1930	2582	0.705177
1931	1469	0.315552
1932	1027	0.460459
1933	1936	0.543550
1934	2341	0.180353
1935	3246	0.328430
1936	2722	0.699779
1937	1372	0.649184
1938	3086	0.339137
1939	979	0.291928
1940	979	0.375141
1941	2517	0.327835
1942	1986	0.391151
1943	2265	0.439489
1944	3053	0.438001
1945	3666	0.563994
1946	1174	0.296220
1947	2474	0.386826
1948	2935	0.663667
1949	3246	0.445465
1950	1199	0.754887
1951	2261	0.378318
1952	2129	0.787329
1953	903	0.388267
1954	3653	0.300607
1955	1848	0.281292
1956	3661	0.581574
1957	3417	0.382598
1958	871	0.237937
1959	1885	0.396563
1960	2456	0.253431
1961	2270	0.363122
1962	3060	0.459656
1963	2838	0.543517
1964	3044	0.415144
1965	2115	0.491719
1966	849	0.348564
1967	3653	0.244663
1968	2742	0.468311
1969	1462	0.776040
1970	2807	0.396557
1971	1810	0.768509
1972	2265	0.398123
1973	1954	0.387841
1974	1835	0.286800
1975	1174	0.311890
1976	968	0.198855
1977	1368	0.932381
1978	1025	0.400162
1979	2240	0.639532
1980	2145	0.494194
1981	1752	0.356317
1982	3178	0.223225
1983	2752	0.542375
1984	1368	0.983420
1985	3741	0.320143
1986	2807	0.395054
1987	2847	0.403986
1988	3060	0.519747
1989	2838	0.525690
1990	2935	0.979336
1991	1885	0.359313
1992	849	0.222589
1993	1993	0.503266
1994	3044	0.644149
1995	3128	0.433016
1996	968	0.322197
1997	2732	0.533531
1998	1578	0.420844
1999	1696	0.514164
2000	2838	0.607293
2001	968	0.344202
2002	1696	0.440378
2003	1039	0.527416
2004	2308	0.181360
2005	3112	0.438090
2006	1579	0.608382
2007	1835	0.336070
2008	2115	0.601216
2009	3258	0.421474
2010	2835	0.362448
2011	2835	0.362448
2012	2835	0.362448
2013	2752	0.539529
2014	1796	0.377410
2015	1737	0.787015
2016	3117	0.319432
2017	849	0.248751
2018	1718	0.302193
2019	1791	0.313517
2020	2725	0.545018
2021	1579	0.767992
2022	3300	0.531640
2023	3187	0.439587
2024	3655	0.235266
2025	3264	0.920922
2026	849	0.388444
2027	2466	0.777446
2028	2466	0.777446
2029	2466	0.777446
2030	2935	0.910519
2031	1752	0.560575
2032	968	0.250109
2033	2722	0.738799
2034	2725	0.429657
2035	1063	0.497299
2036	1752	0.673139
2037	2196	0.449756
2038	1578	0.568725
2039	2725	0.722764
2040	849	0.338146
2041	988	0.369682
2042	2573	0.531036
2043	2573	0.531036
2044	2573	0.531036
2045	2863	0.341904
2046	2946	0.338166
2047	2847	0.604474
2048	2650	0.391110
2049	2650	0.391110
2050	3060	0.350493
2051	2845	0.232603
2052	2129	0.650784
2053	2129	0.650784
2054	2129	0.650784
2055	2446	0.222421
2056	2617	0.265446
2057	2920	0.453303
2058	2089	0.267788
2059	2175	0.431262
2060	1247	0.542874
2061	1592	0.562989
2062	1592	0.562989
2063	2935	0.792131
2064	1953	0.527706
2065	2148	0.646424
2066	2148	0.646424
2067	2973	0.862927
2068	1063	0.504436
2069	3187	0.500099
2070	3212	0.360634
2071	3075	0.540333
2072	2917	0.417439
2073	2344	0.455426
2074	1143	0.213635
2075	2153	0.424230
2076	2038	0.301896
2077	2917	0.470709
2078	3256	0.292644
2079	2196	0.909086
2080	3044	0.411622
2081	2057	0.394333
2082	2824	0.211288
2083	2824	0.211288
2084	2824	0.211288
2085	1579	0.557351
2086	2838	0.463241
2087	1925	0.325259
2088	2650	0.396032
2089	1737	0.660811
2090	2935	0.522100
2091	1578	0.594576
2092	2134	0.305409
2093	1592	0.405010
2094	1592	0.405010
2095	3041	0.397112
2096	2344	0.449205
2097	2240	0.874919
2098	2901	0.249087
2099	2089	0.323736
2100	3661	0.316483
2101	2627	0.659095
2102	1913	0.400738
2103	2196	0.758051
2104	3741	0.386816
2105	2973	0.706474
2106	1592	0.657351
2107	3575	0.926105
2108	2908	0.216541
2109	2935	0.684699
2110	2628	0.280427
2111	1156	0.200621
2112	1409	0.676144
2113	2240	0.833257
2114	3471	0.357837
2115	3187	0.472535
2116	2089	0.302955
2117	1925	0.205220
2118	1743	0.353847
2119	1409	0.694527
2120	2519	0.420641
2121	3075	0.484982
2122	918	0.469132
2123	2242	0.348313
2124	3205	0.815078
2125	3320	0.455468
2126	2036	0.396108
2127	2686	0.594374
2128	2968	0.598351
2129	3329	0.258839
2130	3329	0.258839
2131	3329	0.258839
2132	1913	0.607094
2133	2859	0.536992
2134	3760	0.355261
2135	2756	0.360046
2136	2033	0.709245
2137	1199	0.452815
2138	3325	0.340111
2139	1773	0.540562
2140	2968	0.616296
2141	2107	0.590485
2142	2196	0.773510
2143	2968	0.684499
2144	2519	0.514126
2145	2196	0.792117
2146	3856	0.489787
2147	3474	0.235876
2148	2797	0.888126
2149	3645	0.202529
2150	3041	0.378731
2151	2938	0.720645
2152	1635	0.528918
2153	3882	0.440184
2154	1913	0.641066
2155	3608	0.403275
2156	3760	0.288148
2157	2089	0.294465
2158	2519	0.551130
2159	2959	0.536623
2160	2297	0.432614
2161	1701	0.385495
2162	1803	0.424920
2163	1565	0.680098
2164	2981	0.439794
2165	3583	0.327498
2166	1756	0.318058
2167	2240	0.499183
2168	1773	0.407115
2169	1127	0.545444
2170	3324	0.340090
2171	3324	0.276406
2172	2627	0.934054
2173	2901	0.240808
2174	1036	0.244679
2175	2261	0.694754
2176	975	0.636760
2177	2797	0.828895
2178	1059	0.396338
2179	3327	0.276429
2180	1025	0.288151
2181	2519	0.633933
2182	3205	0.765494
2183	2573	0.423975
2184	2196	0.404427
2185	2052	0.733004
2186	1816	0.698247
2187	1701	0.598610
2188	1635	0.542896
2189	2467	0.816135
2190	3575	0.354111
2191	3247	0.422913
2192	2242	0.400333
2193	1701	0.542147
2194	2401	0.225206
2195	1961	0.632298
2196	3631	0.219550
2197	3133	0.869152
2198	3768	0.499748
2199	3105	0.383068
2200	2921	0.797678
2201	1933	0.438023
2202	1496	0.286888
2203	2107	0.358020
2204	2303	0.608150
2205	1105	0.342720
2206	2297	0.678617
2207	1419	0.222373
2208	1635	0.692866
2209	1944	0.494992
2210	1551	0.344470
2211	3856	0.437847
2212	1155	0.352674
2213	1067	0.276780
2214	955	0.488682
2215	2968	0.343287
2216	2588	0.819077
2217	2969	0.638042
2218	2351	0.435050
2219	1481	0.242430
2220	2351	0.550407
2221	4053	0.308177
2222	2134	0.295514
2223	2243	0.513493
2224	2242	0.400640
2225	1014	0.308189
2226	3258	0.564443
2227	2303	0.645917
2228	1231	0.697058
2229	3658	0.372304
2230	2246	0.583180
2231	1722	0.661513
2232	3133	0.818323
2233	2154	0.729937
2234	3153	0.339699
2235	981	0.521997
2236	3196	0.453637
2237	1231	0.435939
2238	2696	0.842537
2239	4023	0.335946
2240	1155	0.524838
2241	3133	0.471966
2242	3105	0.533217
2243	2303	0.679074
2244	3144	0.518960
2245	3987	0.190031
2246	2303	0.922148
2247	1243	0.733848
2248	4053	0.364964
2249	1701	0.805445
2250	2351	0.672426
2251	2303	0.775613
2252	970	0.867116
2253	4122	0.525308
2254	3144	0.474380
2255	2119	0.385138
2256	2674	0.758013
2257	2969	0.505039
2258	1530	0.427160
2259	3239	0.440198
2260	3158	0.685865
2261	1605	0.299004
2262	1520	0.276439
2263	3195	0.344932
2264	2865	0.820210
2265	2627	0.415212
2266	1137	0.804920
2267	1635	0.651292
2268	3083	0.410071
2269	3472	0.282384
2270	1565	0.457311
2271	1254	0.427838
2272	955	0.692127
2273	3603	0.287917
2274	1111	0.428952
2275	2154	0.733135
2276	2263	0.328235
2277	3548	0.864815
2278	1565	0.318275
2279	1005	0.382776
2280	1990	0.278042
2281	3575	0.503916
2282	970	0.765829
2283	3165	0.366530
2284	2616	0.518718
2285	4008	0.347755
2286	3048	0.548267
2287	1119	0.379665
2288	2674	0.811625
2289	2854	0.262266
2290	2351	0.458768
2291	4022	0.326418
2292	3699	0.602212
2293	3249	0.386297
2294	4053	0.377333
2295	3289	0.268498
2296	1003	0.630563
2297	2748	0.708087
2298	2710	0.428892
2299	3215	0.768186
2300	2512	0.487455
2301	1808	0.662382
2302	3195	0.781814
2303	3148	0.470793
2304	1106	0.589221
2305	3338	0.375742
2306	3195	0.494593
2307	3589	0.676725
2308	1705	0.293910
2309	1611	0.586925
2310	2405	0.533805
2311	3283	0.717681
2312	3214	0.591802
2313	2674	0.620931
2314	2477	0.487632
2315	2384	0.262992
2316	1119	0.619944
2317	2263	0.247559
2318	3354	0.706254
2319	2623	0.611501
2320	2154	0.435293
2321	2098	0.604988
2322	2636	0.397895
2323	2616	0.832949
2324	2512	0.593234
2325	3214	0.534800
2326	3339	0.562670
2327	2636	0.402639
2328	2351	0.350444
2329	3177	0.440002
2330	3364	0.958482
2331	3008	0.405665
2332	981	0.781174
2333	3215	0.491013
2334	1023	0.368925
2335	3019	0.212256
2336	2710	0.382458
2337	1005	0.404886
2338	2362	0.571488
2339	3051	0.422662
2340	3195	0.762440
2341	3190	0.678870
2342	2151	0.772914
2343	3272	0.507101
2344	1705	0.759985
2345	3197	0.328205
2346	1310	0.519629
2347	1155	0.368809
2348	2322	0.257644
2349	2299	0.695860
2350	2512	0.283102
2351	1119	0.740560
2352	3646	0.617349
2353	2636	0.412510
2354	1777	0.409723
2355	3095	0.327148
2356	3277	0.715394
2357	3364	0.938834
2358	3607	0.349593
2359	1138	0.364851
2360	2696	0.742466
2361	3721	0.478786
2362	3658	0.434586
2363	1777	0.784148
2364	1587	0.348540
2365	3261	0.580876
2366	2274	0.581075
2367	1587	0.342898
2368	3261	0.443449
2369	3786	0.722432
2370	3249	0.759249
2371	1029	0.522812
2372	1808	0.453341
2373	3321	0.521424
2374	3703	0.366376
2375	1057	0.339781
2376	2266	0.508636
2377	3170	0.272679
2378	3681	0.369335
2379	3174	0.505759
2380	3688	0.835919
2381	1005	0.883763
2382	3148	0.444708
2383	3251	0.554013
2384	2951	0.480516
2385	3752	0.690680
2386	3170	0.418192
2387	3287	0.532137
2388	3196	0.640565
2389	981	0.311358
2390	1310	0.706312
2391	1291	0.431637
2392	4086	0.240319
2393	1587	0.397101
2394	3251	0.509170
2395	3148	0.455560
2396	1705	0.606642
2397	1057	0.394027
2398	1277	0.700312
2399	1253	0.415902
2400	2720	0.432069
2401	3267	0.223737
2402	3150	0.219229
2403	3070	0.173503
2404	3057	0.863332
2405	2619	0.319253
2406	3360	0.429360
2407	3644	0.933700
2408	1119	0.480552
2409	2000	0.517570
2410	2600	0.832863
2411	3656	0.724509
2412	3260	0.251490
2413	4205	0.444952
2414	3321	0.821669
2415	1197	0.455932
2416	4008	0.442052
2417	2384	0.281271
2418	3056	0.589710
2419	3769	0.551850
2420	2491	0.573841
2421	1197	0.490703
2422	2636	0.279546
2423	3251	0.302393
2424	2512	0.496264
2425	2491	0.369502
2426	3233	0.539619
2427	2491	0.770135
2428	2463	0.397233
2429	2577	0.314221
2430	2910	0.561698
2431	1056	0.299901
2432	3295	0.462389
2433	2830	0.433409
2434	2967	0.622626
2435	2913	0.459183
2436	2720	0.341382
2437	3646	0.823955
2438	2767	0.459352
2439	1084	0.545916
2440	2767	0.653277
2441	3681	0.665091
2442	1951	0.315082
2443	1740	0.363956
2444	3336	0.588275
2445	1041	0.453348
2446	2518	0.358943
2447	2384	0.246952
2448	2796	0.629563
2449	2384	0.276076
2450	3081	0.307831
2451	4057	0.223295
2452	1909	0.798584
2453	2539	0.506030
2454	1310	0.815577
2455	2405	0.914879
2456	2055	0.275409
2457	1291	0.550328
2458	1097	0.454608
2459	1310	0.558154
2460	2182	0.605406
2461	1097	0.430346
2462	3683	0.406661
2463	3721	0.427367
2464	2577	0.405582
2465	3057	0.830013
2466	3752	0.541931
2467	2948	0.258955
2468	3336	0.603637
2469	1088	0.318984
2470	1722	0.342830
2471	4244	0.693577
2472	1121	0.397174
2473	4232	0.444636
2474	4232	0.444636
2475	4232	0.444636
2476	2590	0.581147
2477	4044	0.752355
2478	2577	0.314032
2479	2720	0.467091
2480	2720	0.467091
2481	2720	0.467091
2482	1121	0.426896
2483	4120	0.379775
2484	3786	0.464953
2485	1171	0.380232
2486	3433	0.343144
2487	1097	0.393411
2488	1097	0.393411
2489	1097	0.393411
2490	2948	0.251444
2491	3230	0.258472
2492	3233	0.656628
2493	3565	0.513776
2494	3565	0.513776
2495	3565	0.513776
2496	1048	0.346101
2497	1085	0.525754
2498	1121	0.366357
2499	1041	0.405872
2500	3210	0.246962
2501	3166	0.535563
2502	3295	0.494768
2503	1210	0.517706
2504	3358	0.395094
2505	1962	0.837530
2506	2539	0.455254
2507	2200	0.390657
2508	2537	0.744406
2509	1481	0.161313
2510	3109	0.384856
2511	3524	0.441951
2512	3524	0.441951
2513	3524	0.441951
2514	1477	0.195651
2515	3336	0.848266
2516	3351	0.478639
2517	3368	0.528808
2518	3368	0.528808
2519	1951	0.291842
2520	1097	0.617224
2521	4228	0.246104
2522	3368	0.543574
2523	3368	0.543574
2524	2539	0.507180
2525	3524	0.232579
2526	2793	0.293638
2527	2647	0.544379
2528	1909	0.865411
2529	3275	0.245897
2530	2837	0.530416
2531	1104	0.495590
2532	1797	0.357833
2533	3797	0.455063
2534	3267	0.423984
2535	2402	0.358411
2536	3533	0.807284
2537	2405	0.546851
2538	2600	0.360321
2539	2539	0.494441
2540	2551	0.350676
2541	3646	0.640068
2542	3321	0.978627
2543	4161	0.233780
2544	2951	0.405283
2545	3520	0.268277
2546	3295	0.444200
2547	3532	0.281200
2548	2063	0.571734
2549	2913	0.445523
2550	2537	0.397109
2551	3646	0.577126
2552	3377	0.288702
2553	2551	0.457986
2554	4089	0.411213
2555	2948	0.274055
2556	2449	0.451364
2557	2427	0.365434
2558	3357	0.437451
2559	1160	0.282550
2560	2832	0.251702
2561	3688	0.894267
2562	1513	0.519610
2563	2680	0.589821
2564	3109	0.367835
2565	2539	0.437318
2566	3253	0.729121
2567	3797	0.828181
2568	1363	0.351859
2569	3646	0.403679
2570	2025	0.350384
2571	3818	0.555105
2572	2000	0.431070
2573	3839	0.638419
2574	2967	0.586704
2575	1477	0.183393
2576	3721	0.401328
2577	3210	0.288850
2578	1909	0.530728
2579	4228	0.795411
2580	1419	0.215325
2581	2966	0.327133
2582	3416	0.371631
2583	3721	0.385003
2584	4205	0.456816
2585	2643	0.440183
2586	1572	0.347229
2587	1160	0.312416
2588	2063	0.641623
2589	2680	0.624797
2590	2643	0.687637
2591	2793	0.413012
2592	3842	0.314113
2593	1211	0.426672
2594	1513	0.464358
2595	3750	0.367872
2596	2025	0.351896
2597	1104	0.588334
2598	3520	0.473544
2599	4120	0.301577
2600	2551	0.284188
2601	3167	0.697413
2602	3750	0.269051
2603	3351	0.769678
2604	1291	0.334135
2605	1705	0.646439
2606	2063	0.730293
2607	3532	0.416340
2608	2537	0.415112
2609	3818	0.709142
2610	3505	0.351164
2611	1797	0.368832
2612	4352	0.649822
2613	1909	0.613148
2614	1909	0.426853
2615	2616	0.276533
2616	3750	0.292138
2617	1947	0.389498
2618	2034	0.628678
2619	2257	0.781718
2620	3749	0.487857
2621	1529	0.481256
2622	3671	0.422861
2623	2200	0.423789
2624	1363	0.526576
2625	4266	0.349656
2626	1124	0.320089
2627	2509	0.795898
2628	2714	0.370524
2629	3533	0.617045
2630	2851	0.580444
2631	3683	0.342168
2632	3360	0.424995
2633	3431	0.254238
2634	3634	0.410541
2635	3822	0.464746
2636	3518	0.448926
2637	3495	0.307254
2638	3069	0.520368
2639	3491	0.470865
2640	3371	0.364216
2641	2449	0.459740
2642	3589	0.247724
2643	3371	0.381677
2644	2616	0.304270
2645	2678	0.568516
2646	2657	0.418386
2647	3393	0.409180
2648	2966	0.482145
2649	3717	0.895701
2650	2427	0.481814
2651	3749	0.441239
2652	2885	0.503100
2653	1529	0.660500
2654	3764	0.646387
2655	2223	0.444610
2656	3822	0.524246
2657	2405	0.750468
2658	1317	0.562148
2659	4364	0.474116
2660	4120	0.394396
2661	3509	0.278404
2662	3139	0.424372
2663	1385	0.297345
2664	3601	0.371723
2665	2699	0.367869
2666	4266	0.340017
2667	3139	0.432754
2668	4180	0.593306
2669	1572	0.215952
2670	4352	0.343585
2671	4115	0.258404
2672	2473	0.411803
2673	3577	0.652969
2674	3600	0.494708
2675	3509	0.286017
2676	3253	0.593603
2677	2678	0.497593
2678	3470	0.284237
2679	3601	0.418151
2680	1210	0.407520
2681	2223	0.339073
2682	3518	0.773248
2683	2770	0.390868
2684	3217	0.927768
2685	4113	0.849309
2686	3167	0.708376
2687	1233	0.400206
2688	2708	0.274318
2689	3217	0.979821
2690	2893	0.239263
2691	3224	0.698276
2692	2336	0.741391
2693	3728	0.432648
2694	3486	0.784278
2695	3237	0.644112
2696	3889	0.405313
2697	3728	0.492058
2698	4249	0.536423
2699	2945	0.452534
2700	3382	0.323034
2701	3428	0.341904
2702	2869	0.340801
2703	3122	0.322972
2704	3139	0.766607
2705	3139	0.719320
2706	2714	0.387097
2707	3972	0.424283
2708	3764	0.452272
2709	3908	0.262758
2710	1262	0.442257
2711	3921	0.327675
2712	4180	0.444207
