[n]	[m]	[probability]
1439	1746	0.271026
1440	1695	0.405046
1441	1441	0.414255
1442	1595	0.320167
1443	1428	0.335288
1444	1735	0.317154
1445	1678	0.442148
1446	1776	0.495325
1447	2080	0.857748
1448	1698	0.848346
1449	1638	0.475261
1450	1548	0.525523
1451	1627	0.607967
1452	1636	0.406397
1453	1638	0.475309
1454	1692	0.416847
1455	1623	0.358361
1456	1552	0.368799
1457	906	0.186326
1458	997	0.174539
1459	1705	0.242072
1460	1538	0.516248
1461	1638	0.406257
1462	1689	0.404496
1463	1827	0.256972
1464	1378	0.491953
1465	1807	0.382903
1466	1650	0.260471
1467	1728	0.583732
1468	1631	0.131580
1469	1840	0.594577
1470	1485	0.521294
1471	1840	0.502090
1472	1847	0.449520
1473	1114	0.183241
1474	1829	0.402512
1475	1642	0.326223
1476	1970	0.246096
1477	1654	0.277586
1478	1485	0.472549
1479	1640	0.151857
1480	909	0.175630
1481	1728	0.511399
1482	1728	0.313707
1483	1701	0.624766
1484	1698	0.866856
1485	1485	0.432836
1486	1708	0.361340
1487	1636	0.334812
1488	1701	0.406579
1489	1748	0.542221
1490	1682	0.335047
1491	1624	0.260222
1492	1708	0.336552
1493	1237	0.317397
1494	1690	0.647476
1495	1826	0.704346
1496	1826	0.920845
1497	1475	0.301197
1498	1689	0.461805
1499	1581	0.402872
1500	2034	0.263197
1501	1656	0.265086
1502	1897	0.452698
1503	1673	0.316481
1504	1826	0.841120
1505	1658	0.414173
1506	1698	0.888375
1507	1621	0.385467
1508	1696	0.370978
1509	1696	0.358098
1510	1698	0.881905
1511	1618	0.259864
1512	1879	0.434934
1513	1237	0.279219
1514	1637	0.468306
1515	1652	0.249509
1516	1385	0.227837
1517	1502	0.464109
1518	1652	0.258076
1519	1877	0.340191
1520	1502	0.392625
1521	1820	0.194999
1522	1827	0.347960
1523	1877	0.598206
1524	1827	0.443920
1525	1695	0.500729
1526	1485	0.395175
1527	1877	0.717907
1528	1636	0.256613
1529	1502	0.476009
1530	1720	0.320646
1531	1799	0.305693
1532	1674	0.145235
1533	1829	0.510249
1534	1657	0.539636
1535	1750	0.419933
1536	1772	0.469109
1537	1627	0.480748
1538	1774	0.311363
1539	1713	0.211975
1540	1826	0.912897
1541	1581	0.350572
1542	1502	0.433326
1543	1485	0.362037
1544	1774	0.270245
1545	1669	0.524292
1546	1629	0.442453
1547	1657	0.341020
1548	1002	0.205395
1549	1661	0.494238
1550	2458	1.000000
1551	1583	0.544343
1552	1694	0.258541
1553	1729	0.651425
1554	1879	0.506605
1555	1876	0.398052
1556	2181	0.255763
1557	1876	0.344422
1558	1408	0.622432
1559	1629	0.452124
1560	1748	0.446273
1561	1015	0.189373
1562	1837	0.300252
1563	1796	0.519254
1564	1826	0.899400
1565	1566	0.588249
1566	1750	0.540193
1567	1658	0.345603
1568	1827	0.540690
1569	1830	0.407945
1570	1278	0.207489
1571	1772	0.520427
1572	1758	0.784599
1573	1873	0.963250
1574	1750	0.600626
1575	1619	0.420096
1576	1743	0.206171
1577	1791	0.456783
1578	1784	0.291581
1579	1712	0.374122
1580	1566	0.616752
1581	1772	0.516689
1582	1841	0.335355
1583	1879	0.430196
1584	1645	0.486271
1585	1688	0.665522
1586	1720	0.244497
1587	1634	0.286036
1588	1830	0.581673
1589	1695	0.428533
1590	1586	0.537497
1591	1676	0.203154
1592	1923	0.298867
1593	1803	0.426948
1594	1837	0.406919
1595	1675	0.542770
1596	1730	0.381850
1597	1732	0.384831
1598	1827	0.545477
1599	1718	0.140465
1600	2080	0.492749
1601	1670	0.338264
1602	1830	0.527962
1603	1988	0.384489
1604	1988	0.486127
1605	1431	0.249582
1606	1988	0.553290
1607	1871	0.276476
1608	1771	0.338549
1609	1002	0.201142
1610	1032	0.625555
1611	2080	0.424374
1612	1795	0.628908
1613	1794	0.356776
1614	1903	0.648996
1615	1666	0.652682
1616	1772	0.379746
1617	1772	0.418922
1618	1661	0.290935
1619	1814	0.281091
1620	1688	0.870619
1621	1645	0.443885
1622	2215	0.246724
1623	1701	0.361627
1624	1734	0.253701
1625	1899	0.459143
1626	1995	0.265546
1627	1685	0.324433
1628	2110	0.304176
1629	1903	0.654872
1630	1928	0.294577
1631	2273	0.290011
1632	1806	0.318147
1633	1947	0.539098
1634	1900	0.311542
1635	1750	0.283956
1636	1339	0.154684
1637	1784	0.456932
1638	1925	0.328289
1639	1032	0.597338
1640	1704	0.280799
1641	2348	0.470907
1642	1801	0.288896
1643	1806	0.501862
1644	1684	0.233440
1645	1863	0.264499
1646	2348	0.529445
1647	2458	1.000000
1648	1988	0.428796
1649	1806	0.467512
1650	2073	0.408205
1651	1912	0.243191
1652	1842	0.187822
1653	1747	0.529638
1654	1763	0.405731
1655	1863	0.426806
1656	1775	0.752751
1657	1912	0.445302
1658	1739	0.393086
1659	1889	0.426514
1660	1994	0.280074
1661	1994	0.450205
1662	1863	0.243700
1663	1914	0.393516
1664	1797	0.240674
1665	1963	0.371884
1666	1391	0.278939
1667	2108	0.554844
1668	1955	0.256107
1669	2108	0.623385
1670	2356	0.650745
1671	1887	0.428226
1672	1801	0.424427
1673	1339	0.258179
1674	1891	0.521460
1675	1897	0.700977
1676	2104	0.291843
1677	1837	0.270757
1678	1803	0.311103
1679	1728	0.540642
1680	1758	0.383627
1681	1935	0.265271
1682	1798	0.278420
1683	1925	0.245445
1684	1797	0.211390
1685	1264	0.267357
1686	1824	0.308217
1687	1733	0.229290
1688	1104	0.266260
1689	1801	0.420775
1690	1889	0.490877
1691	1316	0.449904
1692	2108	0.749376
1693	1798	0.317995
1694	1798	0.292355
1695	1781	0.138945
1696	1801	0.468887
1697	1905	0.386581
1698	1838	0.503422
1699	1826	0.277788
1700	1915	0.277467
1701	1752	0.312994
1702	2094	0.384883
1703	1997	0.346073
1704	1894	0.938915
1705	1798	0.465495
1706	1904	0.213124
1707	2065	0.433227
1708	1838	0.506151
1709	2034	0.504141
1710	2165	0.274596
1711	2124	0.292080
1712	1937	0.428486
1713	1964	0.254403
1714	1892	0.784919
1715	1890	0.394120
1716	2205	0.370350
1717	1848	0.467274
1718	1868	0.661877
1719	2093	0.378508
1720	2041	0.151580
1721	1728	0.638983
1722	1891	0.468175
1723	1815	0.250428
1724	1892	0.662301
1725	2163	0.510493
1726	1890	0.574212
1727	1786	0.255666
1728	1493	0.195337
1729	1967	0.250226
1730	2542	1.000000
1731	2145	0.469377
1732	1889	0.239252
1733	1857	0.434141
1734	1955	0.348578
1735	2035	0.282387
1736	2108	0.796241
1737	2224	0.452507
1738	2224	0.581205
1739	1997	0.355707
1740	2169	0.441552
1741	2108	0.923013
1742	1955	0.344829
1743	1967	0.257225
1744	2034	0.516979
1745	2072	0.534707
1746	1993	0.639296
1747	1788	0.338597
1748	1930	0.360128
1749	1973	0.775858
1750	2094	0.716495
1751	2145	0.502594
1752	2035	0.286401
1753	2059	0.462608
1754	2210	0.576411
1755	2059	0.202951
1756	2609	1.000000
1757	1802	0.236191
1758	1196	0.653994
1759	2108	0.865048
1760	1196	0.427102
1761	2004	0.219794
1762	2224	0.359552
1763	1943	0.295604
1764	1898	0.489205
1765	2169	0.518762
1766	2631	1.000000
1767	1996	0.424182
1768	1771	0.191789
1769	1559	0.389042
1770	2048	0.312073
1771	1839	0.502738
1772	1793	0.290797
1773	1944	0.388130
1774	1316	0.372229
1775	2221	0.413497
1776	1821	0.509052
1777	2609	1.000000
1778	1813	0.295186
1779	1898	0.242796
1780	2609	1.000000
1781	2631	1.000000
1782	1616	0.323836
1783	1929	0.712899
1784	1930	0.809817
1785	1839	0.458584
1786	2108	0.778131
1787	2195	0.337772
1788	1966	0.485793
1789	2110	0.257227
1790	2631	1.000000
1791	2209	0.240302
1792	1839	0.674017
1793	2631	1.000000
1794	1817	0.675284
1795	1839	0.869171
1796	2609	1.000000
1797	2113	0.302061
1798	1921	0.425216
1799	1993	0.598578
1800	2609	1.000000
1801	2109	0.331222
1802	2004	0.401700
1803	2032	0.270070
1804	2609	1.000000
1805	1894	0.772685
1806	2055	0.336792
1807	1559	0.404794
1808	2382	0.299933
1809	1930	0.799620
1810	2127	0.271078
1811	1821	0.348579
1812	1894	0.881423
1813	1894	0.881423
1814	2311	0.496423
1815	1851	0.329491
1816	1930	0.675137
1817	1954	0.459555
1818	2307	0.273626
1819	2161	0.455724
1820	2034	0.426423
1821	2631	1.000000
1822	2609	1.000000
1823	1948	0.375163
1824	2411	0.665921
1825	2049	0.742312
1826	2609	1.000000
1827	2091	0.556836
1828	1852	0.853204
1829	2007	0.198715
1830	1728	0.485022
1831	2059	0.509588
1832	1894	0.481807
1833	2035	0.334155
1834	1954	0.472812
1835	2078	0.317215
1836	2205	0.300781
1837	2106	0.368582
1838	1839	0.837571
1839	2153	0.297099
1840	2609	1.000000
1841	1987	0.294421
1842	1948	0.515043
1843	1887	0.495360
1844	1316	0.826674
1845	2019	0.213672
1846	2631	1.000000
1847	2004	0.690583
1848	2074	0.459851
1849	2074	0.438872
1850	1959	0.274829
1851	2205	0.331827
1852	2161	0.359621
1853	1966	0.571605
1854	1911	0.290150
1855	1851	0.362453
1856	2091	1.000000
1857	2019	0.225596
1858	2106	0.248314
1859	1898	0.267747
1860	1354	0.355767
1861	1817	0.692635
1862	1984	0.409364
1863	2106	0.336176
1864	2147	0.629145
1865	1954	0.466567
1866	2186	0.312198
1867	1961	0.358159
1868	1973	0.622412
1869	1316	0.490159
1870	1961	0.276012
1871	1316	0.717518
1872	1196	0.475370
1873	2307	0.481219
1874	1849	0.324196
1875	2609	1.000000
1876	1999	0.258779
1877	1887	0.468089
1878	2407	0.271732
1879	2542	1.000000
1880	1891	0.395562
1881	2609	1.000000
1882	1961	0.280396
1883	2069	0.317741
1884	2609	1.000000
1885	2061	0.420474
1886	1989	0.332518
1887	1946	0.499976
1888	1196	0.369806
1889	1954	0.441947
1890	1948	0.277873
1891	1815	0.473177
1892	2307	0.260001
1893	1802	0.221268
1894	1954	0.421691
1895	2113	0.410677
1896	1948	0.406627
1897	1984	0.329612
1898	2240	0.197112
1899	1316	0.900646
1900	2153	0.331085
1901	1930	0.348534
1902	2609	0.867759
1903	2127	0.292614
1904	1907	0.443271
1905	1358	0.280089
1906	1849	0.642492
1907	1887	0.392341
1908	2091	0.503490
1909	2163	0.536505
1910	2147	0.520182
1911	2028	0.213189
1912	1358	0.335987
1913	1996	0.415745
1914	2519	1.000000
1915	2217	0.296569
1916	2072	0.353976
1917	2167	0.255457
1918	2519	0.317419
1919	2099	0.697337
1920	2055	0.307541
1921	2091	0.588066
1922	2210	0.538146
1923	1429	0.157896
1924	1901	0.327868
1925	1973	0.404389
1926	1961	0.427316
1927	2059	0.430639
1928	1951	0.456529
1929	2159	0.400912
1930	2024	0.213492
1931	2163	0.547430
1932	2064	0.382605
1933	2226	0.349702
1934	2091	0.543008
1935	2159	0.376979
1936	2095	0.283037
1937	1880	0.256159
1938	1981	0.479233
1939	1855	0.474791
1940	2127	0.430730
1941	1901	0.273774
1942	1878	0.314158
1943	1846	0.616293
1944	2198	0.326989
1945	1846	0.700802
1946	2170	0.885238
1947	2131	0.348811
1948	1977	0.186487
1949	2059	0.313667
1950	1851	0.451820
1951	2388	0.201546
1952	2375	0.491139
1953	2265	0.364009
1954	2099	0.846543
1955	2039	0.332907
1956	2019	0.161573
1957	2115	0.260958
1958	1976	0.378842
1959	2061	0.757058
1960	2226	0.486796
1961	2212	0.301834
1962	2230	0.273773
1963	1846	0.657035
1964	1855	0.254216
1965	2042	0.483063
1966	1996	0.658597
1967	2078	0.531523
1968	2196	0.232511
1969	1880	0.152127
1970	2170	0.772220
1971	1972	0.318129
1972	2243	0.321154
1973	2098	0.256187
1974	2174	0.240360
1975	2609	0.906316
1976	2135	0.130893
1977	2162	0.252472
1978	2616	0.470822
1979	2159	0.278742
1980	2644	0.688037
1981	2260	0.697916
1982	2424	0.363128
1983	2375	0.441836
1984	2231	0.958449
1985	2286	0.410553
1986	1931	0.385745
1987	2078	0.558833
1988	2017	0.278529
1989	2294	0.281385
1990	2055	0.374572
1991	2226	0.594466
1992	2115	0.256644
1993	2135	0.209750
1994	2074	0.632651
1995	2247	0.285692
1996	2167	0.353317
1997	1358	0.389599
1998	1931	0.530401
1999	2033	0.389206
2000	2060	0.303632
2001	2231	0.889509
2002	2173	0.413189
2003	2075	0.516194
2004	1945	0.278889
2005	2006	0.291105
2006	1606	1.000000
2007	2003	0.199695
2008	2148	0.342274
2009	1960	0.372086
2010	2022	0.251415
2011	2695	1.000000
2012	2111	0.638391
2013	2264	0.252156
2014	2665	0.836218
2015	2010	0.408161
2016	2066	0.612165
2017	2324	0.363553
2018	2033	0.271476
2019	2070	0.346892
2020	2231	0.351876
2021	2066	0.668987
2022	1559	1.000000
2023	2695	1.000000
2024	2227	0.215309
2025	2585	0.485232
2026	2302	0.329231
2027	2388	0.361951
2028	2125	0.438973
2029	2189	0.546976
2030	2075	0.495274
2031	2231	0.982147
2032	2010	0.451126
2033	1851	0.435797
2034	1974	0.402015
2035	2010	0.409716
2036	1974	0.392058
2037	2676	1.000000
2038	2062	0.566957
2039	2289	0.293355
2040	2062	0.330022
2041	2239	0.289528
2042	2267	0.238537
2043	2665	0.922925
2044	2189	0.362773
2045	2111	0.858153
2046	2074	0.675635
2047	2609	0.616347
2048	2189	0.586413
2049	2239	0.339879
2050	2676	1.000000
2051	2308	0.372060
2052	2120	0.712037
2053	2118	0.493427
2054	2078	0.589654
2055	2061	0.379851
2056	2247	0.292925
2057	2616	0.481453
2058	1815	1.000000
2059	1983	0.848353
2060	2118	0.469961
2061	2075	0.463163
2062	1777	0.212467
2063	2166	0.355763
2064	2222	0.644948
2065	2313	0.509960
2066	1635	0.197439
2067	2223	0.548608
2068	2207	0.280427
2069	2424	0.593324
2070	2201	0.623476
2071	2132	0.445471
2072	1462	0.546037
2073	2054	0.355862
2074	2135	0.258153
2075	2139	0.262497
2076	2313	0.352040
2077	2097	0.284830
2078	2274	0.408565
2079	2424	0.484214
2080	1766	0.188048
2081	2107	0.432678
2082	2375	0.542715
2083	2192	0.250152
2084	2375	0.598018
2085	2222	0.734415
2086	2609	0.536722
2087	1316	0.752651
2088	2119	0.555512
2089	2175	0.474110
2090	2477	0.401338
2091	2308	0.313581
2092	2155	0.282880
2093	2120	0.491241
2094	2167	0.429463
2095	2201	0.825316
2096	2118	0.614863
2097	2231	0.997198
2098	2062	0.576435
2099	2111	0.822240
2100	2118	0.636484
2101	2146	0.456297
2102	2085	0.408739
2103	2236	0.257463
2104	2208	0.501615
2105	1815	1.000000
2106	2122	0.876697
2107	2204	0.266277
2108	2074	0.540971
2109	2146	0.421411
2110	2180	0.286361
2111	2263	0.475911
2112	2366	0.481558
2113	2092	0.273761
2114	2166	0.384655
2115	2092	0.303256
2116	1835	0.340622
2117	2231	0.976554
2118	2476	0.356727
2119	2256	0.336073
2120	2366	0.388277
2121	2116	0.879871
2122	2226	0.436691
2123	2281	0.403047
2124	2616	0.835797
2125	2476	0.332943
2126	2424	0.446947
2127	1462	0.512042
2128	2099	0.539784
2129	2262	0.398747
2130	2126	0.774084
2131	2204	0.289822
2132	2277	0.196143
2133	2239	0.505948
2134	2222	0.785908
2135	2274	0.302148
2136	1766	0.276148
2137	2616	0.897210
2138	2132	0.431740
2139	2476	0.347737
2140	2695	0.624165
2141	2351	0.209370
2142	2296	0.223025
2143	2388	0.362855
2144	1766	0.282633
2145	2189	0.500243
2146	2616	0.937814
2147	2519	0.515698
2148	2477	0.397375
2149	2251	0.550428
2150	2078	0.681751
2151	2375	0.302373
2152	2208	0.484063
2153	2201	0.936389
2154	2354	0.595133
2155	2120	0.879261
2156	2146	0.812924
2157	2231	0.963060
2158	2207	0.586656
2159	2132	0.696574
2160	2695	0.666479
2161	2243	0.768139
2162	2676	0.441619
2163	2172	0.838585
2164	2226	0.294505
2165	2262	0.445914
2166	2476	0.340132
2167	2223	0.501667
2168	2126	0.736223
2169	2385	0.309488
2170	2366	0.309125
2171	2248	0.517774
2172	2334	0.162322
2173	2585	0.872216
2174	2616	0.475882
2175	2585	0.969659
2176	2146	0.926341
2177	2062	0.643906
2178	2172	0.841515
2179	2222	0.872343
2180	2166	0.342485
2181	2385	0.454156
2182	2122	0.748331
2183	2243	1.000000
2184	2352	0.264981
2185	2357	0.372156
2186	2263	0.912770
2187	2306	0.332942
2188	2141	0.261372
2189	2695	0.568180
2190	1462	0.549276
2191	1486	0.292700
2192	2132	0.408369
2193	2481	0.454781
2194	1462	0.574760
2195	1766	0.290872
2196	2486	0.368766
2197	2078	1.000000
2198	2289	0.264341
2199	2239	0.456321
2200	2314	0.516107
2201	2665	0.838191
2202	2201	0.501796
2203	2695	0.496585
2204	2678	0.618072
2205	2151	0.505135
2206	2201	1.000000
2207	2122	0.664775
2208	2151	0.284658
2209	1979	0.429130
2210	2300	0.276091
2211	2132	0.632088
2212	2239	0.513605
2213	2665	0.793312
2214	2306	0.351067
2215	1815	1.000000
2216	2717	0.459459
2217	2328	0.466656
2218	2644	0.775019
2219	2404	0.987440
2220	2425	0.606965
2221	2119	0.447594
2222	2454	0.504454
2223	2384	0.302913
2224	2151	0.426263
2225	2352	0.935312
2226	2200	0.583153
2227	2477	0.411544
2228	1486	0.419360
2229	2585	0.940902
2230	2585	0.947885
2231	2717	0.496786
2232	2248	0.394885
2233	1568	1.000000
2234	1979	0.375301
2235	2172	0.960911
2236	2319	0.494367
2237	2644	0.765707
2238	2404	0.996381
2239	2116	0.430721
2240	2673	0.510044
2241	2360	0.401197
2242	2486	0.266604
2243	1815	1.000000
2244	2120	0.911930
2245	2300	0.230050
2246	2516	0.823673
2247	2139	0.402275
2248	2717	0.488706
2249	2665	0.701782
2250	2246	0.486659
2251	2263	0.660812
2252	2540	0.321166
2253	2201	0.491550
2254	2121	0.319009
2255	2616	0.954278
2256	2314	0.494429
2257	1486	0.301880
2258	2338	0.692421
2259	2263	0.761404
2260	2325	0.307775
2261	2201	1.000000
2262	2132	0.728854
2263	2276	0.309208
2264	2486	0.251749
2265	2352	0.910947
2266	2518	0.367146
2267	2425	0.471478
2268	2438	0.212607
2269	2673	0.669578
2270	2338	0.612954
2271	2486	0.397803
2272	2608	0.406300
2273	2345	0.571930
2274	2717	0.545592
2275	2139	0.508144
2276	2436	0.356455
2277	2608	0.391093
2278	2585	0.746703
2279	2242	0.527954
2280	2511	1.000000
2281	2379	0.392019
2282	2301	0.768867
2283	2540	0.370455
2284	2633	0.574502
2285	2132	0.837659
2286	2078	1.000000
2287	2365	0.428626
2288	2078	1.000000
2289	2622	0.413869
2290	2678	0.893232
2291	2180	0.582144
2292	2608	0.279929
2293	2477	0.419024
2294	2243	1.000000
2295	2263	0.361091
2296	2480	0.231910
2297	2329	0.787750
2298	2385	0.346131
2299	2172	0.991470
2300	2540	0.331586
2301	2074	1.000000
2302	2201	1.000000
2303	2154	0.521167
2304	2074	1.000000
2305	2132	0.768066
2306	2132	0.835548
2307	2592	0.538710
2308	2591	0.331300
2309	2634	0.300011
2310	2339	0.734558
2311	2482	0.166623
2312	2404	0.515919
2313	2320	0.375325
2314	2172	0.688258
2315	2425	0.489217
2316	2243	1.000000
2317	2672	0.696956
2318	2120	0.879631
2319	2343	0.508854
2320	2345	0.369533
2321	2172	0.949889
2322	2116	0.486087
2323	2111	1.000000
2324	2287	0.328117
2325	2673	0.356723
2326	2319	0.327643
2327	2622	0.515624
2328	1740	0.343761
2329	2201	1.000000
2330	2352	0.946786
2331	2287	0.272797
2332	2120	1.000000
2333	2241	0.783029
2334	2540	0.313730
2335	2340	0.543012
2336	2665	0.559429
2337	2319	0.564708
2338	1568	0.634561
2339	1568	0.634561
2340	2078	1.000000
2341	2592	0.638268
2342	2367	0.290840
2343	2678	0.943672
2344	2678	0.943672
2345	2622	0.330329
2346	2320	0.445323
2347	2243	1.000000
2348	2518	0.234072
2349	2518	0.234072
2350	2454	0.332769
2351	2132	0.679262
2352	2096	0.451120
2353	2389	0.618411
2354	2078	1.000000
2355	2078	1.000000
2356	2132	0.723108
2357	2488	0.247072
2358	2585	0.385051
2359	2078	1.000000
2360	2371	0.809142
2361	2630	0.272658
2362	2515	0.237933
2363	2678	0.966553
2364	2265	0.747906
2365	2132	0.799232
2366	2518	0.343988
2367	2644	0.403753
2368	2577	0.892815
2369	1815	1.000000
2370	2043	0.608241
2371	2377	0.911389
2372	2535	0.218150
2373	2515	0.252160
2374	2622	0.419011
2375	2360	0.692052
2376	2592	0.704128
2377	2672	0.494924
2378	2383	0.314847
2379	1691	0.301760
2380	2043	0.597918
2381	2397	0.322339
2382	2644	0.616061
2383	2608	0.356296
2384	2339	0.666121
2385	2116	0.407175
2386	1568	0.559560
2387	1568	0.636332
2388	2616	0.807573
2389	2477	0.475914
2390	2120	1.000000
2391	2242	0.724194
2392	1691	0.593294
2393	2397	0.302963
2394	1691	0.568055
2395	2323	0.506486
2396	2367	0.327541
2397	2616	0.798188
2398	2364	0.235961
2399	2369	0.380857
2400	2120	1.000000
2401	2377	0.762038
2402	2363	0.904377
2403	2644	0.470310
2404	2388	0.176593
2405	2387	0.589787
2406	1568	1.000000
2407	2470	0.457362
2408	2120	1.000000
2409	2371	0.762964
2410	2320	0.531047
2411	2409	0.205898
2412	2285	0.447769
2413	2592	0.726894
2414	2404	0.494521
2415	2372	0.367560
2416	2367	0.310010
2417	2444	0.319482
2418	2146	0.484438
2419	2361	0.232922
2420	1568	0.628473
2421	2591	0.492815
2422	2361	0.201794
2423	2350	0.545753
2424	2608	0.354295
2425	2678	0.910110
2426	1568	1.000000
2427	2673	0.656260
2428	2371	0.712215
2429	2352	0.455871
2430	2339	0.544399
2431	2387	0.530501
2432	2526	0.251299
2433	2368	0.306654
2434	2339	0.591359
2435	2352	0.822854
2436	2132	0.743018
2437	2369	0.340226
2438	2251	0.364511
2439	2370	0.199353
2440	2485	0.294453
2441	2457	0.682510
2442	2285	0.596952
2443	2383	0.187649
2444	2726	0.458246
2445	1691	0.409640
2446	1815	1.000000
2447	2406	0.525442
2448	2245	0.493735
2449	2508	0.454671
2450	2368	0.293018
2451	2638	0.301871
2452	1815	1.000000
2453	2577	0.902817
2454	2339	0.398209
2455	2352	0.814421
2456	2558	0.183110
2457	2721	0.406704
2458	2514	0.178868
2459	2409	0.380805
2460	2475	0.269692
2461	1815	1.000000
2462	2120	1.000000
2463	2717	0.406616
2464	2592	0.760869
2465	2511	1.000000
2466	2633	0.813065
2467	2389	0.423660
2468	1815	1.000000
2469	2533	0.286637
2470	2720	0.363106
2471	2717	0.482991
2472	2496	0.554835
2473	2441	0.323477
2474	2644	0.532407
2475	2561	0.540596
2476	2078	1.000000
2477	2201	0.574645
2478	2201	1.000000
2479	2363	0.964627
2480	2556	0.307050
2481	2245	0.390716
2482	2591	0.474487
2483	2608	0.344536
2484	2433	0.411523
2485	2180	0.847839
2486	2678	0.964255
2487	2569	0.394369
2488	2722	0.401887
2489	2408	0.302394
2490	2546	0.264961
2491	1568	1.000000
2492	2406	0.547306
2493	2242	0.313349
2494	2360	0.576569
2495	2721	0.499633
2496	2507	0.258099
2497	2074	1.000000
2498	2678	0.402584
2499	2249	0.425262
2500	2622	0.444138
2501	2399	0.229843
2502	2569	0.423604
2503	2669	0.379308
2504	2638	0.277391
2505	2669	0.452800
2506	2268	0.397321
2507	2456	0.547928
2508	2633	0.919934
2509	2409	0.212476
2510	2120	1.000000
2511	2341	0.663104
2512	2720	0.427806
2513	2201	1.000000
2514	1815	1.000000
2515	2096	0.549971
2516	2723	0.432329
2517	2420	0.268665
2518	2473	0.890471
2519	2501	0.526839
2520	2583	0.231193
2521	2552	0.357033
2522	2719	0.595489
2523	2342	0.654996
2524	2561	0.580001
2525	2534	0.622997
2526	2527	0.231780
2527	1568	1.000000
2528	1568	1.000000
2529	2387	0.315222
2530	2565	0.384736
2531	2431	0.218522
2532	2608	0.303623
2533	2717	0.429793
2534	2510	0.595124
2535	1815	1.000000
2536	2043	1.000000
2537	1568	1.000000
2538	2603	0.158735
2539	2265	0.845903
2540	2566	0.388346
2541	2577	0.763786
2542	2545	0.260447
2543	2672	0.470742
2544	2569	0.516151
2545	2420	0.289465
2546	2418	0.512115
2547	2360	0.712428
2548	2511	1.000000
2549	2675	0.261518
2550	2111	1.000000
2551	2545	0.262413
2552	2396	0.281529
2553	2534	0.618278
2554	2350	0.213433
2555	2666	0.188186
2556	2694	0.481177
2557	2678	0.884435
2558	2694	0.451095
2559	2531	0.266187
2560	2722	0.715541
2561	1815	1.000000
2562	2341	0.658579
2563	2456	0.575744
2564	2569	0.541972
2565	2395	0.271918
2566	2511	1.000000
2567	2510	0.721297
2568	2078	1.000000
2569	2568	0.282396
2570	2622	0.314203
2571	2591	0.621528
2572	2635	0.181477
2573	2243	0.669060
2574	1815	1.000000
2575	2569	0.602772
2576	2678	0.881521
2577	2650	0.193768
2578	2418	0.859494
2579	2544	0.516536
2580	2633	0.591899
2581	2249	0.451484
2582	2268	0.400548
2583	2722	0.754585
2584	2534	0.968628
2585	2593	0.355451
2586	2711	0.364949
2587	2534	0.935716
2588	2569	0.631136
2589	2722	0.753969
2590	2078	1.000000
2591	2418	0.940396
2592	2690	0.333922
2593	2429	0.640658
2594	2439	0.246882
2595	2418	0.690604
2596	2534	0.502062
2597	2534	0.979983
2598	2569	0.561401
2599	2243	0.703684
2600	2243	1.000000
2601	2078	1.000000
2602	2043	1.000000
2603	2434	0.391484
2604	2180	1.000000
2605	2584	0.350820
2606	1815	1.000000
2607	2502	0.605333
2608	2584	0.491288
2609	2532	0.708758
2610	2132	1.000000
2611	2418	0.936384
2612	2418	0.955186
2613	1815	1.000000
2614	2531	0.470088
2615	2423	0.329744
2616	2423	0.329744
2617	2564	0.360558
2618	1815	1.000000
2619	2478	0.522132
2620	2455	0.502452
2621	1815	1.000000
2622	2432	0.416289
2623	2601	0.325444
2624	2715	0.326643
2625	2473	0.576443
2626	2713	0.473353
2627	2511	0.335418
2628	1815	1.000000
2629	2648	0.190423
2630	2584	0.419634
2631	2342	0.408690
2632	2453	0.283797
2633	2453	0.294050
2634	2517	0.462680
2635	2201	1.000000
2636	2531	0.371727
2637	1815	1.000000
2638	2569	0.302909
2639	2442	0.489523
2640	2442	0.473068
2641	2584	0.356029
2642	2078	1.000000
2643	2520	0.559443
2644	2564	0.356292
2645	2484	0.363331
2646	2562	0.315592
2647	2563	0.362170
2648	2593	0.391564
2649	2360	0.840681
2650	2517	0.495704
2651	2591	0.782669
2652	2726	0.582212
2653	2241	0.634824
2654	2501	0.449443
2655	2607	0.437249
2656	1815	1.000000
2657	2713	0.540751
2658	2607	0.499856
2659	2607	0.242778
2660	2532	0.730160
2661	2607	0.318892
2662	2584	0.327547
2663	2078	1.000000
2664	1815	1.000000
2665	2473	0.554138
2666	2363	0.440794
2667	2534	0.969652
2668	2341	0.833889
2669	2511	0.390494
2670	2341	0.506159
2671	2395	0.304280
2672	2705	0.189995
2673	2447	0.214519
2674	2517	0.369841
2675	2517	0.340355
2676	2468	0.518700
2677	2243	1.000000
2678	2723	0.271360
2679	2632	0.921790
2680	2591	0.808090
2681	2720	0.230580
2682	2713	0.704247
2683	2704	0.168047
2684	2756	0.244291
2685	2691	0.226055
2686	2511	1.000000
2687	2490	0.470680
2688	2342	0.431215
2689	2360	0.803611
2690	1815	1.000000
2691	2700	0.210729
2692	2423	0.332726
2693	2043	1.000000
2694	2596	0.609695
2695	2726	0.522544
2696	2462	0.337802
2697	2478	0.641306
2698	2078	1.000000
2699	2243	1.000000
2700	2490	0.683640
2701	2249	0.407211
2702	2414	0.313270
2703	2691	0.599805
2704	2632	0.944292
2705	2715	0.208957
2706	2641	0.178838
2707	2757	0.237437
2708	2633	0.390152
2709	2078	1.000000
