[n]	[m]	[probability]
6132	2625	0.230207
6133	25503	0.432122
6134	25595	0.294247
6135	25641	0.492707
6136	2724	0.387085
6137	25642	0.432864
6138	2651	0.346327
6139	2697	0.475029
6140	2582	0.837613
6141	2618	0.236442
6142	15656	0.439948
6143	2635	0.473611
6144	25567	0.484918
6145	25872	0.528171
6146	2743	0.504773
6147	25305	0.822031
6148	25602	0.266046
6149	25558	0.337738
6150	40602	0.348251
6151	25586	0.388358
6152	25667	0.338387
6153	2640	0.461260
6154	25526	0.377832
6155	2622	0.263679
6156	25524	0.602141
6157	25589	0.309420
6158	25590	0.382720
6159	2695	0.488888
6160	25823	0.347826
6161	25785	0.282719
6162	25752	0.422449
6163	25714	0.366377
6164	25545	0.849650
6165	2634	0.481651
6166	25587	0.348608
6167	2695	0.430650
6168	25743	0.331698
6169	25641	0.304375
6170	2725	0.355066
6171	2727	0.474979
6172	25849	0.503611
6173	25713	0.585971
6174	25456	0.329885
6175	25649	0.471434
6176	25696	0.198727
6177	25563	0.462468
6178	25620	0.555902
6179	25565	0.176794
6180	25758	0.305482
6181	2729	0.184662
6182	25821	0.405992
6183	25897	0.603353
6184	25558	0.644699
6185	25522	0.413805
6186	25583	0.604407
6187	25684	0.293660
6188	25669	0.314210
6189	2685	0.323379
6190	2644	0.492729
6191	25679	0.602856
6192	25562	0.354977
6193	2658	0.405897
6194	2673	0.602575
6195	2647	0.205076
6196	25783	0.380525
6197	2711	0.605531
6198	25686	0.380765
6199	25860	0.339690
6200	25866	0.321590
6201	25839	0.376026
6202	25833	0.486387
6203	25876	0.665307
6204	25599	0.519084
6205	25605	0.566938
6206	25621	0.335657
6207	2646	0.193846
6208	25704	0.260775
6209	2704	0.321680
6210	2676	0.645441
6211	25705	0.540417
6212	2740	0.291389
6213	25875	0.420585
6214	25545	0.345863
6215	25732	0.427423
6216	2659	0.221813
6217	2660	0.285443
6218	25668	0.306684
6219	25791	0.328254
6220	25848	0.493397
6221	25849	0.466763
6222	25898	0.407083
6223	25616	0.144473
6224	2713	0.286529
6225	2700	0.718787
6226	2687	0.378953
6227	25701	0.448844
6228	2686	0.514624
6229	25728	0.721485
6230	25660	0.442201
6231	2645	0.236758
6232	25726	0.504168
6233	25655	0.312446
6234	25581	0.262647
6235	25777	0.532895
6236	2657	0.464304
6237	2674	0.583741
6238	2717	0.365440
6239	25782	0.362021
6240	2712	0.459603
6241	2767	0.388297
6242	25834	0.826581
6243	25842	0.761417
6244	25942	0.537191
6245	25842	0.814724
6246	25841	0.884731
6247	2770	0.725909
6248	2769	0.744864
6249	25950	0.433844
6250	25877	0.629091
6251	2732	0.326251
6252	25582	0.218614
6253	25662	0.355398
6254	2656	0.526447
6255	25754	0.860800
6256	2716	0.447753
6257	25659	0.342759
6258	25820	0.268985
6259	25819	0.288157
6260	25836	0.655259
6261	25948	0.543090
6262	25947	0.638957
6263	25897	0.708976
6264	25799	0.532254
6265	2668	0.301479
6266	2751	0.301232
6267	25737	0.447969
6268	25888	0.359505
6269	2756	0.324603
6270	25874	0.782107
6271	2771	0.543985
6272	25652	0.649193
6273	25657	0.539777
6274	2714	0.786622
6275	25772	0.370367
6276	25770	0.275689
6277	25815	0.253486
6278	25730	0.376055
6279	25999	0.265176
6280	25910	0.333943
6281	2790	0.276023
6282	25955	0.264033
6283	25826	0.372240
6284	25834	0.260104
6285	25864	0.426584
6286	2805	0.590004
6287	25922	0.789292
6288	2757	0.336929
6289	25930	0.670612
6290	25931	0.751738
6291	25845	0.519904
6292	25872	0.429944
6293	25946	0.345522
6294	26162	0.250348
6295	25733	0.316899
6296	25784	0.300267
6297	2812	0.314060
6298	25912	0.281385
6299	25969	0.302316
6300	2802	0.271941
6301	25982	0.309312
6302	2802	0.421350
6303	25921	0.400974
6304	25677	0.374570
6305	25652	0.788340
6306	25771	0.338564
6307	25900	0.302448
6308	2788	0.508740
6309	25979	0.304950
6310	25927	0.296787
6311	2749	0.402627
6312	2782	0.365897
6313	25978	0.303412
6314	25910	0.289259
6315	2799	0.393718
6316	25959	0.366121
6317	25937	0.382559
6318	25952	0.318376
6319	25812	0.245863
6320	25905	0.363127
6321	25909	0.254170
6322	2816	0.282882
6323	25962	0.270251
6324	2750	0.209572
6325	25984	0.478278
6326	25987	0.294932
6327	26216	0.274215
6328	25975	0.359922
6329	25977	0.251846
6330	2798	0.252553
6331	2821	0.211290
6332	26014	0.203026
6333	26022	0.274075
6334	26012	0.294462
6335	26010	0.305528
6336	25971	0.313585
6337	25992	0.282005
6338	26002	0.299617
6339	26025	0.221515
6340	25999	0.215217
6341	26016	0.334937
6342	25992	0.362513
6343	2817	0.221078
6344	26013	0.368577
6345	3001	0.358267
6346	26018	0.257151
6347	25986	0.296007
6348	26013	0.356492
6349	26029	0.341877
6350	2836	0.512571
6351	26021	0.306751
6352	26459	0.359734
6353	26025	0.352390
6354	2829	0.416966
6355	3030	0.363103
6356	2840	0.251844
6357	2840	0.288261
6358	2840	0.221228
6359	26031	0.347009
6360	2840	0.235982
6361	2847	0.336311
6362	26037	0.209625
6363	26040	0.311987
6364	26034	0.247959
6365	26040	0.146030
6366	2850	0.236860
6367	26036	0.169573
6368	2853	0.266632
6369	2847	0.332380
6370	26047	0.341106
6371	26066	0.359955
6372	26080	0.268823
6373	26062	0.471831
6374	26060	0.359610
6375	26057	0.331436
6376	26062	0.615316
6377	26066	0.250319
6378	2863	0.244162
6379	26067	0.259192
6380	2859	0.400541
6381	26081	0.357742
6382	2869	0.324945
6383	26084	0.405476
6384	26076	0.355166
6385	2864	0.532875
6386	2873	0.476501
6387	26087	0.380204
6388	2867	0.440219
6389	26095	0.330185
6390	26086	0.320333
6391	26089	0.249125
6392	26090	0.286909
6393	26092	0.490422
6394	26099	0.463985
6395	26097	0.667731
6396	2872	0.246764
6397	2882	0.387897
6398	2887	0.384717
6399	26125	0.282286
6400	26133	0.460504
6401	2884	0.328562
6402	26119	0.614104
6403	2882	0.478648
6404	26127	0.257460
6405	26107	0.291202
6406	26115	0.406393
6407	2887	0.346285
6408	26137	0.259990
6409	26153	0.439474
6410	2899	0.242652
6411	2889	0.452810
6412	2894	0.400730
6413	26134	0.343057
6414	26152	0.309831
6415	2902	0.261969
6416	25776	0.348839
6417	26169	0.359513
6418	2968	0.343341
6419	2931	0.410377
6420	26207	0.357309
6421	2941	0.437980
6422	26275	0.574305
6423	2983	0.440863
6424	26272	0.480277
6425	2982	0.475293
6426	26295	0.245890
6427	26294	0.474109
6428	26280	0.519984
6429	26277	0.381045
6430	26316	0.330160
6431	26315	0.479856
6432	26354	0.480170
6433	26140	0.241597
6434	26155	0.440294
6435	2914	0.231863
6436	25901	0.346914
6437	26241	0.643449
6438	26313	0.489004
6439	26265	0.733717
6440	2943	0.460249
6441	2980	0.989958
6442	26294	0.385168
6443	26135	0.576016
6444	26144	0.242978
6445	26212	0.461402
6446	26326	0.384389
6447	2968	0.456768
6448	3010	0.386313
6449	26354	0.541314
6450	2904	0.464259
6451	26165	0.300529
6452	26166	0.337026
6453	26159	0.454288
6454	25852	0.253149
6455	25962	0.236324
6456	26327	0.343278
6457	26224	0.374312
6458	26218	0.364335
6459	2965	0.370508
6460	26229	0.496522
6461	26229	0.628281
6462	2957	0.429753
6463	26235	0.678056
6464	26223	0.492262
6465	26233	0.369851
6466	2969	0.851451
6467	26244	0.484698
6468	26242	0.580121
6469	26254	0.661707
6470	2978	0.502587
6471	26288	0.434629
6472	26289	0.449104
6473	26267	0.330439
6474	3010	0.418467
6475	26132	0.400674
6476	26201	0.439956
6477	26159	0.329968
6478	2912	0.281075
6479	26212	0.416537
6480	26210	0.368006
6481	2782	0.299032
6482	26227	0.474870
6483	26347	0.504524
6484	26350	0.318030
6485	2994	0.411165
6486	2901	0.250368
6487	26176	0.502301
6488	26172	0.316770
6489	26174	0.455721
6490	26162	0.419271
6491	2945	0.515483
6492	2957	0.351317
6493	26378	0.299365
6494	3038	0.927840
6495	26368	0.617828
6496	26151	0.295284
6497	2909	0.365628
6498	2925	0.438622
6499	2944	0.290511
6500	2795	0.296046
6501	26310	0.267825
6502	26328	0.191771
6503	2952	0.410215
6504	2955	0.350534
6505	3008	0.380138
6506	26452	0.429725
6507	26355	0.456444
6508	2917	0.332436
6509	2926	0.422200
6510	26307	0.340540
6511	26340	0.470442
6512	26545	0.487920
6513	3039	0.556656
6514	26452	0.472925
6515	2917	0.414694
6516	26305	0.212359
6517	26393	0.487328
6518	26395	0.400208
6519	26364	0.286631
6520	26202	0.578215
6521	3000	0.719185
6522	26390	0.401940
6523	2928	0.796221
6524	25971	0.191066
6525	3005	0.328137
6526	3046	0.232464
6527	3070	0.731290
6528	3049	0.539740
6529	3022	0.459661
6530	2924	0.368780
6531	2997	0.444566
6532	2919	0.450083
6533	26335	0.589548
6534	26521	0.300718
6535	26384	0.743970
6536	26320	0.376580
6537	2989	0.434371
6538	26405	0.371074
6539	26372	0.323843
6540	26411	0.482019
6541	26401	0.522037
6542	3071	0.586792
6543	26450	0.662910
6544	26282	0.340272
6545	26500	0.499733
6546	26321	0.565921
6547	26421	0.517390
6548	26323	0.360339
6549	26323	0.314612
6550	3052	0.408611
6551	26408	0.395386
6552	26426	0.249204
6553	26413	0.301840
6554	26322	0.965323
6555	3066	0.444657
6556	3053	0.271628
6557	26418	0.601984
6558	3054	0.597692
6559	26000	0.333845
6560	26423	0.278325
6561	26589	0.409071
6562	26547	0.719089
6563	26478	0.448978
6564	3082	0.356245
6565	3067	0.350039
6566	26583	0.409000
6567	3104	0.489012
6568	26781	0.551828
6569	26403	0.406557
6570	26387	0.370915
6571	26471	0.321735
6572	26581	0.454903
6573	26538	0.727275
6574	26535	0.377288
6575	26537	0.297473
6576	3104	0.561715
6577	26672	0.610929
6578	26607	0.715336
6579	26675	0.523035
6580	26677	0.556385
6581	26609	0.393513
6582	26467	0.412437
6583	26575	0.674845
6584	26456	0.224540
6585	26469	0.326177
6586	26580	0.277058
6587	26543	0.612346
6588	26502	0.345616
6589	3051	0.342472
6590	26532	0.351859
6591	26425	0.431363
6592	26518	0.291534
6593	26664	0.417943
6594	26585	0.256371
6595	26402	0.664909
6596	26384	0.345198
6597	3074	0.683092
6598	26531	0.378362
6599	3169	0.538764
6600	26588	0.410835
6601	26495	0.255602
6602	26470	0.334394
6603	26477	0.359479
6604	3087	0.731372
6605	3041	0.836421
6606	3092	0.395098
6607	26652	0.682953
6608	3126	0.347931
6609	26577	0.306056
6610	3166	0.346002
6611	26708	0.266466
6612	26571	0.292067
6613	26568	0.283054
6614	3080	0.353065
6615	26663	0.660261
6616	26739	0.364702
6617	3148	0.370814
6618	26550	0.553284
6619	26720	0.431396
6620	3098	0.695145
6621	26694	0.484720
6622	26458	0.427273
6623	3165	0.339354
6624	26708	0.205645
6625	3128	0.199603
6626	26819	0.619779
6627	26914	0.751971
6628	3170	0.476968
6629	26466	0.524660
6630	3089	0.404691
6631	26526	0.284105
6632	26563	0.357155
6633	26645	0.669401
6634	26822	0.780466
6635	3147	0.360041
6636	26743	0.826387
6637	26865	0.590680
6638	26953	0.368480
6639	3088	0.333819
6640	3120	0.561418
6641	3134	0.537975
6642	26705	0.185948
6643	3129	0.263930
6644	26736	0.266031
6645	3217	0.460761
6646	26919	0.536614
6647	3172	0.390111
6648	3062	0.472343
6649	26593	0.556085
6650	26727	0.621156
6651	3137	0.272665
6652	26696	0.333667
6653	26730	0.293162
6654	26768	0.299120
6655	26713	0.516319
6656	26628	0.529049
6657	26634	0.335809
6658	3116	0.492994
6659	26619	0.618469
6660	26803	0.265513
6661	26643	0.480212
6662	26686	0.427048
6663	26689	0.382705
6664	26760	0.455469
6665	26515	0.568333
6666	3227	0.328994
6667	26775	0.207337
6668	26737	0.198240
6669	3183	0.233201
6670	27014	0.339056
6671	26827	0.253295
6672	26552	0.467365
6673	3107	0.418805
6674	26761	0.268324
6675	26699	0.218082
6676	26793	0.510884
6677	26772	0.325388
6678	26794	0.275190
6679	3184	0.368140
6680	26887	0.414836
6681	26740	0.552808
6682	26742	0.897741
6683	26797	0.654127
6684	27041	0.493567
6685	26633	0.438147
6686	3174	0.247556
6687	3116	0.344288
6688	26829	0.519448
6689	26692	0.650341
6690	26698	0.351159
6691	26859	0.350466
6692	26846	0.526248
6693	26864	0.655129
6694	3132	0.439314
6695	26625	0.366905
6696	3173	0.358875
6697	26753	0.566300
6698	26751	0.679704
6699	26631	0.260402
6700	26807	0.584135
6701	3177	0.404745
6702	3154	0.808048
6703	26803	0.404019
6704	3213	0.312670
6705	26763	0.288661
6706	26765	0.188145
6707	26732	0.205620
6708	26839	0.274561
6709	3231	0.275980
6710	26953	0.365126
6711	3298	0.284933
6712	26624	0.429147
6713	26800	0.289896
6714	26753	0.401144
6715	3197	0.483085
6716	26858	0.285893
6717	3159	0.310993
6718	26811	0.342149
6719	26968	0.350637
6720	26949	0.471893
6721	3313	0.324470
6722	27010	0.400643
6723	27105	0.266594
6724	26751	0.334731
6725	26751	0.552513
6726	26714	0.327172
6727	26874	0.303454
6728	26879	0.353740
6729	26843	0.329755
6730	26907	0.325072
6731	3231	0.259547
6732	26909	0.504681
6733	3269	0.466649
6734	27099	0.380494
6735	26826	0.456276
6736	26805	0.359484
6737	16326	0.360192
6738	26835	0.768814
6739	3189	0.499766
6740	26793	0.559125
6741	26838	0.333738
6742	3247	0.446610
6743	3238	0.313259
6744	10615	0.429004
6745	3232	0.300584
6746	3195	0.147699
6747	3244	0.369550
6748	3242	0.336438
6749	26895	0.428013
6750	3236	0.649211
6751	26922	0.411547
6752	27003	0.369640
6753	26947	0.426680
6754	3268	0.466132
6755	26823	0.468805
6756	3220	0.363379
6757	3273	0.432346
6758	26805	0.670480
6759	3256	0.385619
6760	26884	0.384156
6761	27069	0.392044
6762	26894	0.463334
6763	27047	0.346801
6764	26896	0.558239
6765	26904	0.246952
6766	26966	0.382883
6767	3239	0.331104
6768	26796	0.448673
6769	3326	0.340138
6770	26949	0.368127
6771	27100	0.364352
6772	26954	0.234207
6773	3245	0.453752
6774	3305	0.154561
6775	3223	0.436838
6776	26990	0.451827
6777	26885	0.299055
6778	10674	0.470527
6779	3327	0.443098
6780	26866	0.605050
6781	26932	0.621690
6782	26891	0.111159
6783	27170	0.521582
6784	26934	0.729658
6785	3244	0.369183
6786	3281	0.678597
6787	26996	0.378590
6788	27132	0.403577
6789	27031	0.159694
6790	3265	0.390859
6791	27036	0.319966
6792	3194	0.431325
6793	27152	0.372923
6794	27098	0.186722
6795	3352	0.495489
6796	3428	0.367417
6797	3300	0.272788
6798	3211	0.329890
6799	3229	0.316787
6800	27262	0.243310
6801	3339	0.473659
6802	27160	0.396561
6803	27103	0.553121
6804	27164	0.652253
6805	3382	0.511546
6806	3251	0.451301
6807	26935	0.423397
6808	26959	0.332171
6809	3320	0.454479
6810	10677	0.344482
6811	3308	0.281084
6812	3286	0.467781
6813	27189	0.380511
6814	27264	0.248950
6815	3327	0.304785
6816	27161	0.719742
6817	26975	0.368105
6818	26998	0.300069
6819	27294	0.315072
6820	3367	0.221408
6821	3325	0.455879
6822	27211	0.272420
6823	3369	0.390897
6824	3396	0.284756
6825	27282	0.601752
6826	27018	0.466759
6827	3294	0.354348
6828	3302	0.307676
6829	27124	0.171312
6830	27138	0.386721
6831	27297	0.322247
6832	27318	0.249855
6833	3338	0.350045
6834	27158	0.564624
6835	27221	0.538779
6836	27278	0.653611
6837	27281	0.849347
6838	27192	0.389313
6839	3243	0.432086
6840	26957	0.829301
6841	26899	0.472540
6842	27055	0.245797
6843	3363	0.480116
6844	26988	0.392662
6845	27261	0.301295
6846	27272	0.346602
6847	3395	0.929124
6848	27095	0.351328
6849	27017	0.520641
6850	27084	0.360623
6851	27296	0.270560
6852	27299	0.310752
6853	27353	0.439893
6854	27073	0.279640
6855	27051	0.374304
6856	27052	0.414232
6857	27516	0.181754
6858	3333	0.283494
6859	3318	0.352795
6860	27016	0.253332
6861	3322	0.663721
6862	27178	0.248374
6863	27247	0.308576
6864	27253	0.183442
6865	3388	0.523116
6866	27037	0.309434
6867	27302	0.268444
6868	27308	0.434606
6869	27038	0.480526
6870	27273	0.487184
6871	27275	0.644037
6872	27322	0.687994
6873	3402	0.469901
6874	27279	0.358070
6875	27071	0.414849
6876	27078	0.560516
6877	3398	0.396045
6878	27179	0.493700
6879	27266	0.574115
6880	27172	0.464160
6881	27080	0.307561
6882	27180	0.370228
6883	27130	0.291710
6884	27089	0.563465
6885	27316	0.268974
6886	3441	0.200139
6887	27300	0.329829
6888	27355	0.360260
6889	27310	0.272295
6890	3316	0.352447
6891	27501	0.352049
6892	27205	0.412872
6893	27176	0.543940
6894	3334	0.752596
6895	27200	0.330704
6896	3533	0.242055
6897	3360	0.424678
6898	27251	0.325649
6899	27121	0.357234
6900	27250	0.371738
6901	3410	0.327249
6902	27293	0.286453
6903	3390	0.308814
6904	27361	0.468426
6905	27363	0.300838
6906	3415	0.247988
6907	27303	0.352912
6908	3393	0.336007
6909	27351	0.421698
6910	27269	0.706961
6911	27111	0.169070
6912	3540	0.497431
6913	27543	0.299779
6914	3430	0.271747
6915	27317	0.373400
6916	27320	0.247961
6917	27171	0.580176
6918	27290	0.457984
6919	3412	0.419374
6920	27339	0.291320
6921	3454	0.268020
6922	27343	0.254896
6923	27340	0.657110
6924	3341	0.312385
6925	3330	0.326169
6926	3385	0.466159
6927	27079	0.323579
6928	27313	0.333370
6929	3343	0.649048
6930	27122	0.728342
6931	27176	0.542644
6932	27123	0.358159
6933	27179	0.344561
6934	27518	0.231231
6935	27357	0.309509
6936	27332	0.407041
6937	27334	0.503792
6938	27337	0.325618
6939	27341	0.308878
6940	27349	0.424903
6941	27230	0.530243
6942	3355	0.342706
6943	27207	0.226849
6944	3439	0.432578
6945	3464	0.220897
6946	27378	0.154086
6947	27380	0.307858
6948	27227	0.419742
6949	3404	0.306378
6950	27291	0.436057
6951	3410	0.415226
6952	27539	0.465807
6953	27331	0.364742
6954	3410	0.577113
6955	27577	0.265577
6956	3445	0.318564
6957	27409	0.236849
6958	27387	0.286662
6959	3608	0.464773
6960	3438	0.425114
6961	3446	0.442669
6962	27371	0.229563
6963	27375	0.348558
6964	27381	0.327614
6965	3456	0.292784
6966	27387	0.398064
6967	27358	0.408559
6968	3438	0.530229
6969	27394	0.388843
6970	27407	0.334961
6971	27385	0.417586
6972	27413	0.240632
6973	3640	0.325573
6974	27413	0.197163
6975	3462	0.374510
6976	27788	0.259547
6977	27387	0.249908
6978	27410	0.257434
6979	27414	0.268590
6980	3463	0.371814
6981	35970	0.291365
6982	7493	0.197438
6983	35986	0.197400
6984	35981	0.211453
6985	35978	0.212248
6986	7501	0.194686
6987	35989	0.227989
6988	35999	0.292136
6989	36011	0.219384
6990	35966	0.335288
6991	35971	0.308123
6992	35978	0.261346
6993	35994	0.279685
6994	35975	0.283390
6995	36019	0.156695
6996	36018	0.373708
6997	35964	0.243739
6998	35989	0.252944
6999	7524	0.177479
7000	35968	0.313364
7001	36018	0.420749
7002	36020	0.311855
7003	35980	0.318798
7004	36019	0.309774
7005	35977	0.281564
7006	36010	0.319362
7007	7508	0.723370
7008	36022	0.288757
7009	7494	0.400854
7010	7505	0.379419
7011	36024	0.528439
7012	7524	0.268525
7013	36008	0.311375
7014	36032	0.203144
7015	35983	0.398957
7016	36015	0.563588
7017	7504	0.459369
7018	36047	0.241504
7019	7523	0.501736
7020	36050	0.324254
7021	7500	0.376011
7022	36025	0.294101
7023	36035	0.294482
7024	36061	0.427702
7025	36026	0.544597
7026	36056	0.702693
7027	36002	0.262787
7028	7518	0.483248
7029	36062	0.482870
7030	7543	0.314961
7031	36076	0.340044
7032	36039	0.577723
7033	36038	0.267598
7034	7531	0.307286
7035	36066	0.523991
7036	7531	0.385895
7037	36058	0.249507
7038	7552	0.235909
7039	7532	0.206428
7040	36065	0.874097
7041	7548	0.431231
7042	36081	0.890958
7043	7535	0.536612
7044	7564	0.315947
7045	7565	0.233153
7046	36084	0.347852
7047	7542	0.245488
7048	36090	0.198913
7049	7549	0.196567
7050	7535	0.578957
7051	36092	0.275275
7052	36070	0.259612
7053	36093	0.227913
7054	7550	0.228289
7055	36104	0.530990
7056	7566	0.603379
7057	7561	0.219062
7058	36104	0.321616
7059	7553	0.730040
7060	36085	0.202106
7061	7555	0.530442
7062	36103	0.224505
7063	36118	0.415185
7064	36127	0.453613
7065	7569	0.267924
7066	36097	0.339149
7067	7562	0.214603
7068	36121	0.480923
7069	36106	0.331945
7070	7574	0.194105
7071	36113	0.426282
7072	7575	0.459720
7073	7585	0.715158
7074	7572	0.369530
7075	36125	0.215072
7076	36111	0.288912
7077	36150	0.290435
7078	36126	0.285116
7079	36122	0.247916
7080	36122	0.273207
7081	36146	0.542026
7082	7582	0.237935
7083	7583	0.170344
7084	36154	0.439594
7085	36129	0.328319
7086	36150	0.270005
7087	36155	0.251017
7088	7598	0.309318
7089	36161	0.341227
7090	7598	0.335131
7091	36134	0.194661
7092	36160	0.189164
7093	7603	0.222447
7094	36201	0.594245
7095	36173	0.198027
7096	36152	0.281324
7097	36160	0.167082
7098	7618	0.209711
7099	7623	0.208717
7100	36177	0.244390
7101	36194	0.194972
7102	36181	0.291516
7103	36178	0.186387
7104	36190	0.194726
7105	7629	0.291652
7106	7623	0.183574
7107	36202	0.196849
7108	36189	0.261775
7109	7635	0.339363
7110	36217	0.392259
7111	36214	0.241241
7112	36213	0.192317
7113	36225	0.287162
7114	36211	0.494927
7115	7636	0.278701
7116	36209	0.240618
7117	7644	0.358517
7118	36230	0.209356
7119	7646	0.384282
7120	7653	0.269963
7121	7645	0.516227
7122	36248	0.308542
7123	7650	0.298661
7124	7660	0.209052
7125	36229	0.235140
7126	7674	0.294523
7127	7677	0.163818
7128	36256	0.202429
7129	36267	0.295285
7130	36252	0.352354
7131	7645	0.452128
7132	36257	0.195026
7133	36260	0.352535
7134	36273	0.280487
7135	36258	0.249250
7136	7659	0.161643
7137	36267	0.406166
7138	7675	0.230777
7139	36284	0.520293
7140	7666	0.286664
7141	36289	0.324953
7142	7675	0.210220
7143	36277	0.137953
7144	36299	0.370333
7145	36281	0.406388
7146	7683	0.193122
7147	36291	0.190546
7148	7679	0.228789
7149	36308	0.330009
7150	7702	0.430584
7151	7690	0.201402
7152	7694	0.283711
7153	36330	0.612349
7154	7710	0.303508
7155	7701	0.812015
7156	36328	0.365873
7157	7712	0.304243
7158	7700	0.607336
7159	36324	0.317047
7160	36312	0.423941
7161	7712	0.309264
7162	7707	0.480419
7163	7712	0.249851
7164	7714	0.266708
7165	7716	0.605077
7166	36320	0.532174
7167	7720	0.224140
7168	36316	0.791074
7169	36357	0.374088
7170	7722	0.222030
7171	36352	0.350660
7172	7715	0.278145
7173	36345	0.578574
7174	36361	0.332648
7175	7728	0.182745
7176	7718	0.926303
7177	7725	0.254666
7178	36350	0.537405
7179	36368	0.718326
7180	36371	0.898471
7181	7732	0.686341
7182	7728	0.270382
7183	36350	0.436230
7184	7731	0.235826
7185	36348	0.199005
7186	36398	0.613207
7187	36362	0.561796
7188	7726	0.251731
7189	36369	0.246152
7190	7738	0.839403
7191	36370	0.625659
7192	7748	0.257284
7193	36378	0.464281
7194	7740	0.624778
7195	36381	0.327032
7196	36392	0.339708
7197	36389	0.324388
7198	36413	0.640225
7199	7742	0.494969
7200	36398	0.279147
7201	7745	0.428815
7202	36423	0.713605
7203	7738	0.595175
7204	36402	0.301725
7205	36396	0.292979
7206	36405	0.343130
7207	7751	0.813891
7208	36425	0.431495
7209	7760	0.743994
7210	7754	0.376386
7211	36406	0.895355
7212	36435	0.835680
7213	36402	0.379723
7214	36416	0.235070
7215	36414	0.308261
7216	7758	0.765509
7217	36418	0.251244
7218	36408	0.264828
7219	36425	0.299040
7220	7779	0.875160
7221	36454	0.617710
7222	7759	0.324063
7223	7782	0.573023
7224	36440	0.281921
7225	36426	0.833663
7226	7774	0.372325
7227	7767	0.265529
7228	36427	0.331349
7229	36483	0.585561
7230	36471	0.610088
7231	36442	0.292143
7232	36439	0.561051
7233	36447	0.413906
7234	36435	0.960839
7235	36467	0.337553
7236	7787	0.406776
7237	36455	0.437586
7238	7785	0.367506
7239	36457	0.619873
7240	7786	0.379993
7241	36501	0.355480
7242	36476	0.794960
7243	36459	0.328492
7244	36459	0.332815
7245	36490	0.620808
7246	7806	0.365296
7247	36474	0.656655
7248	7800	0.419371
7249	36480	0.312000
7250	7807	0.766739
7251	7805	0.339597
7252	36480	0.206282
7253	36504	0.521445
7254	36502	0.296469
7255	36495	0.363200
7256	36505	0.389572
7257	36488	0.679745
7258	7813	0.574313
7259	36535	0.524414
7260	7815	0.356811
7261	36489	0.353434
7262	7815	0.240844
7263	7825	0.609375
7264	36520	0.887185
7265	36517	0.275964
7266	36515	0.654577
7267	36510	0.656339
7268	36503	0.406852
7269	7821	0.471310
7270	36557	0.390886
7271	36523	0.608713
7272	36537	0.616152
7273	36545	0.474695
7274	36547	0.509780
7275	7827	0.365067
7276	36532	0.569552
7277	7841	0.426202
7278	7829	0.428224
7279	36540	0.294035
7280	36550	0.422635
7281	36539	0.344446
7282	36531	0.576609
7283	7843	0.467967
7284	36544	0.344445
7285	36566	0.774230
7286	36552	0.467781
7287	36571	0.260810
7288	36580	0.697862
7289	7846	0.471628
7290	7848	0.613008
7291	36582	0.308972
7292	36566	0.778971
7293	7869	0.403805
7294	36586	0.382211
7295	36565	0.367672
7296	36607	0.347541
7297	36627	0.553203
7298	36597	0.479477
7299	7859	0.495662
7300	7876	0.676579
7301	7877	0.266249
7302	36587	0.675820
7303	36601	0.683840
7304	36607	0.343441
7305	7860	0.644561
7306	36609	0.313892
7307	7886	0.380313
7308	7866	0.355866
7309	36611	0.732423
7310	36640	0.826875
7311	36622	0.498801
7312	36636	0.496518
7313	7878	0.532268
7314	36620	0.178372
7315	36675	0.370647
7316	36674	0.404956
7317	36675	0.378990
7318	7883	0.396928
7319	7885	0.523027
7320	7897	0.449943
7321	7888	0.373107
7322	36686	0.341365
7323	36673	0.508138
7324	36676	0.265547
7325	36665	0.462541
7326	36652	0.284012
7327	36688	0.331154
7328	36711	0.626897
7329	36715	0.495500
7330	36707	0.529457
7331	7911	0.322144
7332	36665	0.490110
7333	36692	0.260463
7334	36657	0.261781
7335	36708	0.566615
7336	7902	0.365479
7337	7911	0.268559
7338	36713	0.699925
7339	7931	0.266675
7340	36679	0.368866
7341	7919	0.462599
7342	36722	0.471297
7343	36724	0.289058
7344	36716	0.429651
7345	36747	0.353798
7346	7931	0.319883
7347	36685	0.363779
7348	36741	0.388417
7349	36773	0.301117
7350	7933	0.871722
7351	36776	0.478009
7352	36765	0.287237
7353	36753	0.457764
7354	36798	0.473275
7355	7960	0.297525
7356	36790	0.397131
7357	7954	0.513374
7358	36792	0.305776
7359	36728	0.395654
7360	36740	0.728998
7361	7934	0.510287
7362	20918	0.379304
7363	36779	0.297249
7364	7961	0.253391
7365	36813	0.603007
7366	36784	0.746857
7367	20973	0.411668
7368	36811	0.290120
7369	36778	0.236859
7370	7964	0.452071
7371	7922	0.389544
7372	36805	0.563886
7373	7929	0.501443
7374	36741	0.586052
7375	36822	0.650482
7376	21180	0.299595
7377	36789	0.519454
7378	7973	0.276076
7379	7956	0.832823
7380	36731	0.451604
7381	36808	0.484101
7382	36820	0.464240
7383	36803	0.582656
7384	36775	0.385398
7385	20997	0.377780
7386	21247	0.467908
7387	7972	0.479498
7388	7968	0.441017
7389	7970	0.737835
7390	7976	0.753277
7391	7995	0.276373
7392	36730	0.483417
7393	36807	0.445353
7394	7950	0.338600
7395	36845	0.377320
7396	7986	0.434195
7397	7978	0.679512
7398	36838	0.466488
7399	614	0.391143
7400	36894	0.296273
7401	7969	0.407234
7402	36760	0.546718
